Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,AD_Won%
1550,Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,eng Premier League,32,1986,16.8,6,1,1,20,7,2,18,7,12,0,0,1,133,41,32,56.2
1551,Jordan Marié\Jordan-Marie,fr FRA,MF,Dijon,fr Ligue 1,27,1991,2.2,0,0,0,7,2,0,1,5,5,0,0,0,25,1,5,16.7
1552,Federico Marigosu\Federico-Marigosu,it ITA,MF,Cagliari,it Serie A,18,2001,0.3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0
1553,Adrián Marín\Adrian-Marin,es ESP,DF,Alavés,es La Liga,22,1997,9.5,1,0,0,25,4,0,16,10,6,0,1,0,69,8,8,50
1554,Guillermo Maripán\Guillermo-Maripan,cl CHI,DF,Alavés,es La Liga,25,1994,1,0,0,0,0,0,0,0,1,0,0,0,0,4,3,1,75
1555,Guillermo Maripán\Guillermo-Maripan,cl CHI,DF,Monaco,fr Ligue 1,25,1994,19.5,2,0,0,14,5,1,5,21,28,0,1,0,164,38,33,53.5
1556,Marlon\Marlon,br BRA,DF,Sassuolo,it Serie A,23,1995,20.2,8,0,0,24,11,0,0,20,20,0,1,0,156,21,28,42.9
1557,Omar Marmoush\Omar-Marmoush,eg EGY,MFFW,Wolfsburg,de Bundesliga,20,1999,0.9,0,0,0,2,0,0,1,0,0,0,0,0,10,0,1,0
1558,Gonzalo Maroni\Gonzalo-Maroni,ar ARG,MF,Sampdoria,it Serie A,20,1999,2,0,0,0,3,1,0,2,2,1,0,0,0,14,1,2,33.3
1559,Marquinhos\Marquinhos,br BRA,MFDF,Paris S-G,fr Ligue 1,25,1994,16.4,1,0,0,19,6,0,5,11,25,0,0,0,179,41,32,56.2
1560,Bruno Martella\Bruno-Martella,it ITA,DFMF,Brescia,it Serie A,26,1992,14.1,3,0,0,7,4,1,41,14,9,0,0,0,88,12,16,42.9
1561,Roger Martí\Roger-Marti,es ESP,FW,Levante,es La Liga,28,1991,25.2,6,1,1,57,32,10,23,7,11,2,0,1,88,31,67,31.6
1562,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,eng Premier League,23,1995,29.2,1,0,0,28,41,12,20,5,12,1,0,0,76,21,60,25.9
1563,Aarón Martín\Aaron-Martin,es ESP,DF,Mainz 05,de Bundesliga,22,1997,19.9,2,0,0,18,12,2,59,14,15,0,0,0,161,17,25,40.5
1564,Daniel Martín\Daniel-Martin,es ESP,GK,Betis,es La Liga,21,1998,5.9,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,
1565,David Martin\David-Martin,eng ENG,GK,West Ham,eng Premier League,33,1986,4.8,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,
1566,Jonas Martin\Jonas-Martin,fr FRA,MF,Rennes,fr Ligue 1,29,1990,1.3,1,0,0,3,1,0,2,0,3,0,0,0,20,6,2,75
1567,Jonas Martin\Jonas-Martin,fr FRA,MF,Strasbourg,fr Ligue 1,29,1990,2.7,0,0,0,4,4,0,5,1,7,0,0,0,31,2,2,50
1568,Josh Martin\Josh-Martin,eng ENG,FW,Norwich City,eng Premier League,17,2001,0.4,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,
1569,Martinelli\Martinelli,br BRA,FW,Arsenal,eng Premier League,18,2001,7.4,1,0,0,9,10,2,16,2,13,0,0,0,34,7,32,17.9
1570,Álex Martínez\Alex-Martinez,es ESP,DF,Granada,es La Liga,28,1990,0.2,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,
1571,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Arsenal,eng Premier League,26,1992,8.6,2,0,0,0,0,0,0,0,0,0,0,0,39,0,0,
1572,Iñigo Martínez\Inigo-Martinez,es ESP,DF,Athletic Club,es La Liga,28,1991,33,10,0,0,30,36,3,15,26,31,1,1,1,351,101,57,63.9
1573,Javi Martínez\Javi-Martinez,es ESP,MF,Osasuna,es La Liga,19,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100
1574,Javi Martínez\Javi-Martinez,es ESP,DFMF,Bayern Munich,de Bundesliga,30,1988,7.5,5,1,1,12,4,1,0,10,8,0,0,0,91,27,10,73
1575,Lautaro Martínez\Lautaro-Martinez,ar ARG,FW,Inter,it Serie A,21,1997,27.2,8,1,0,54,74,22,23,14,13,2,0,0,132,26,62,29.5
1576,Pablo Martínez\Pablo-Martinez,es ESP,MFFW,Levante,es La Liga,21,1998,0.4,0,0,0,1,1,0,0,1,2,0,0,0,8,0,1,0
1577,Pablo Martinez\Pablo-Martinez,fr FRA,DF,Nîmes,fr Ligue 1,30,1989,26,5,1,1,25,32,0,0,37,28,0,2,0,247,62,42,59.6
1578,Gelson Martins\Gelson-Martins,pt POR,DFFW,Monaco,fr Ligue 1,24,1995,18.6,3,1,0,14,22,2,49,24,20,0,1,0,137,8,19,29.6
1579,Adam Marušić\Adam-Marusic,me MNE,DF,Lazio,it Serie A,26,1992,10.5,3,0,0,8,11,0,16,8,8,0,0,0,66,12,14,46.2
1580,Omar Mascarell\Omar-Mascarell,es ESP,MF,Schalke 04,de Bundesliga,26,1993,22.5,4,0,0,26,18,0,5,38,41,0,0,0,304,57,35,62
1581,Andrea Masiello\Andrea-Masiello,it ITA,DF,Genoa,it Serie A,33,1986,14.7,4,0,0,11,5,0,10,17,14,0,0,0,136,12,13,48
1582,Andrea Masiello\Andrea-Masiello,it ITA,DF,Atalanta,it Serie A,33,1986,6,1,0,0,10,1,0,2,3,13,0,0,0,51,11,5,68.8
1583,Adam Masina\Adam-Masina,it ITA,DF,Watford,eng Premier League,25,1994,20.2,3,0,0,26,12,2,60,23,25,0,1,0,230,66,29,69.5
1584,Jordi Masip\Jordi-Masip,es ESP,GK,Valladolid,es La Liga,30,1989,35,2,0,0,0,2,0,0,0,0,0,0,0,169,0,0,
1585,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,eng Premier League,25,1993,10.4,6,1,1,10,9,0,21,12,27,0,0,0,112,11,10,52.4
1586,Jaime Mata\Jaime-Mata,es ESP,FW,Getafe,es La Liga,30,1988,30.5,14,0,0,85,53,38,47,4,12,1,0,0,140,101,138,42.3
1587,Juan Mata\Juan-Mata,es ESP,MFFW,Manchester Utd,eng Premier League,31,1988,8.4,1,0,0,7,10,4,14,1,7,0,0,0,48,3,7,30
1588,Aleš Matějů\Ales-Mateju,cz CZE,DF,Brescia,it Serie A,23,1996,28.3,10,1,1,47,29,1,20,23,29,0,2,1,272,52,34,60.5
1589,Jean-Philippe Mateta\Jean-Philippe-Mateta,fr FRA,FW,Mainz 05,de Bundesliga,22,1997,11.7,2,1,1,9,7,12,3,2,3,0,0,0,43,36,42,46.2
1590,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,eng Premier League,30,1988,17.6,3,0,0,27,18,0,2,18,21,0,0,0,242,27,18,60
1591,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,eng Premier League,27,1991,7.8,0,0,0,7,6,0,0,5,9,0,0,0,92,46,5,90.2
1592,Rabbi Matondo\Rabbi-Matondo,wal WAL,FWMF,Schalke 04,de Bundesliga,18,2000,12.9,1,0,0,22,17,15,12,5,4,0,0,0,68,12,42,22.2
1593,Alessandro Matri\Alessandro-Matri,it ITA,FWMF,Brescia,it Serie A,34,1984,1,1,1,0,1,1,3,1,0,0,0,0,0,3,4,3,57.1
1594,Federico Mattiello\Federico-Mattiello,it ITA,DF,Cagliari,it Serie A,24,1995,10.3,3,0,0,16,24,2,22,17,20,0,0,0,82,10,15,40
1595,Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,Juventus,it Serie A,32,1987,24.9,2,0,0,40,26,3,33,20,36,0,0,0,155,21,32,39.6
1596,Neal Maupay\Neal-Maupay,fr FRA,FW,Brighton,eng Premier League,22,1996,30.7,3,0,0,37,46,15,15,3,17,0,0,0,141,17,85,16.7
1597,Stephy Mavididi\Stephy-Mavididi,eng ENG,FWMF,Dijon,fr Ligue 1,21,1998,15.5,0,0,0,23,22,1,11,5,14,0,0,0,95,7,26,21.2
1598,Philipp Max\Philipp-Max,de GER,DF,Augsburg,de Bundesliga,25,1993,30.1,5,0,0,13,17,4,84,21,25,0,0,0,253,24,29,45.3
1599,Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting,cm CMR,FWMF,Paris S-G,fr Ligue 1,30,1989,5,0,0,0,2,6,5,5,3,4,0,0,0,22,5,5,50
1600,Alexandru Maxim\Alexandru-Maxim,ro ROU,MF,Mainz 05,de Bundesliga,29,1990,1.3,1,0,0,3,0,0,2,0,1,0,0,0,13,0,4,0
1601,Kévin Mayi\Kevin-Mayi,fr FRA,FW,Brest,fr Ligue 1,26,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1602,Borja Mayoral\Borja-Mayoral,es ESP,FW,Levante,es La Liga,22,1997,23.8,2,0,0,18,26,14,17,7,4,0,0,0,102,25,67,27.2
1603,Luca Mazzitelli\Luca-Mazzitelli,it ITA,MF,Sassuolo,it Serie A,23,1995,0.1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,
1604,Kevin Mbabu\Kevin-Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,24,1995,18.8,4,0,0,31,17,0,64,14,42,1,0,0,186,35,25,58.3
1605,Kylian Mbappé\Kylian-Mbappe,fr FRA,FW,Paris S-G,fr Ligue 1,20,1998,16.8,0,0,0,11,22,18,67,1,2,1,0,0,69,4,4,50
1606,Ibrahima Mbaye\Ibrahima-Mbaye,sn SEN,DF,Bologna,it Serie A,24,1994,16.7,5,0,0,23,18,2,7,3,11,0,1,0,123,24,18,57.1
1607,Loïc Mbe Soh\Loic-Mbe-Soh,fr FRA,DF,Paris S-G,fr Ligue 1,18,2001,0.6,0,0,0,0,0,0,1,1,1,0,0,0,6,1,2,33.3
1608,Isaac Mbenza\Isaac-Mbenza,be BEL,FW,Amiens,fr Ligue 1,23,1996,0.9,0,0,0,2,0,0,3,0,1,0,0,0,3,0,0,
1609,Nathanael Mbuku\Nathanael-Mbuku,fr FRA,MFFW,Reims,fr Ligue 1,17,2002,4.4,0,0,0,7,18,1,4,0,4,0,0,0,26,3,5,37.5
1610,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,eng Premier League,31,1987,34.3,6,0,0,56,35,4,34,40,70,1,0,0,345,44,61,41.9
1611,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,eng Premier League,23,1996,23.5,4,0,0,28,28,4,11,7,21,0,0,0,141,188,193,49.3
1612,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,eng Premier League,29,1989,28,0,0,0,1,3,0,0,0,0,0,0,0,117,0,0,
1613,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,eng Premier League,28,1990,18.7,9,0,0,31,18,0,9,14,42,0,0,0,244,15,18,45.5
1614,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,eng Premier League,24,1994,25.7,3,0,0,37,65,0,42,20,40,0,0,0,205,22,30,42.3
1615,David McGoldrick\David-McGoldrick,ie IRL,FW,Sheffield Utd,eng Premier League,31,1987,20.2,2,0,0,29,18,12,11,3,26,0,0,0,112,73,120,37.8
1616,Michael McGovern\Michael-McGovern,nir NIR,GK,Norwich City,eng Premier League,35,1984,1.8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,
1617,Weston McKennie\Weston-McKennie,us USA,MFDF,Schalke 04,de Bundesliga,20,1998,23,8,0,0,37,15,0,13,32,35,0,1,0,245,62,35,63.9
1618,Kenny McLean\Kenny-McLean,sco SCO,MF,Norwich City,eng Premier League,27,1992,33,5,0,0,24,58,1,30,24,31,0,1,0,327,87,87,50
1619,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,eng Premier League,19,1999,37.1,5,0,0,29,41,0,130,24,28,0,0,0,327,27,27,50
1620,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,eng Premier League,22,1996,19.7,2,0,0,36,53,0,9,23,31,1,0,0,237,42,29,59.2
1621,Biagio Meccariello\Biagio-Meccariello,it ITA,DF,Lecce,it Serie A,28,1991,8.5,2,0,0,7,3,1,7,10,15,0,0,0,70,12,18,40
1622,Gary Medel\Gary-Medel,cl CHI,MF,Bologna,it Serie A,31,1987,19.8,10,1,0,40,27,1,2,17,22,0,0,0,265,27,21,56.3
1623,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,eng Premier League,29,1989,32,7,0,0,26,21,3,3,22,16,0,3,0,343,143,78,64.7
1624,Joshua Mees\Joshua-Mees,de GER,MFFW,Union Berlin,de Bundesliga,23,1996,3.6,1,0,0,5,1,0,2,0,4,0,0,0,27,9,11,45
1625,Admir Mehmedi\Admir-Mehmedi,ch SUI,MFFW,Wolfsburg,de Bundesliga,28,1991,13.3,0,0,0,25,25,9,17,2,5,0,0,0,97,23,32,41.8
1626,Soualiho Meïté\Soualiho-Meite,fr FRA,MF,Torino,it Serie A,25,1994,24.5,5,0,0,35,35,1,15,19,34,0,1,0,227,60,44,57.7
1627,Farid El Melali\Farid-El-Melali,dz ALG,MFFW,Angers,fr Ligue 1,22,1997,3.4,0,0,0,7,7,0,6,6,6,0,0,0,36,2,2,50
1628,Óscar Melendo\Oscar-Melendo,es ESP,MFFW,Espanyol,es La Liga,21,1997,12.4,0,0,0,7,40,0,8,2,6,0,0,0,65,7,20,25.9
1629,Gonzalo Melero\Gonzalo-Melero,es ESP,MF,Levante,es La Liga,25,1994,13.7,4,0,0,32,29,3,2,7,16,0,0,0,126,23,34,40.4
1630,Arthur Melo\Arthur-Melo,br BRA,MF,Barcelona,es La Liga,22,1996,13.1,1,0,0,11,44,1,4,6,13,0,0,0,95,1,7,12.5
1631,Pedro Mendes\Pedro-Mendes,pt POR,DF,Montpellier,fr Ligue 1,28,1990,15.3,10,1,1,25,22,0,8,14,29,0,1,0,142,18,22,45
1632,Thiago Mendes\Thiago-Mendes,br BRA,MF,Lyon,fr Ligue 1,27,1992,20.1,4,1,1,21,19,0,6,25,31,0,0,0,222,17,6,73.9
1633,Brais Méndez\Brais-Mendez,es ESP,MFFW,Celta Vigo,es La Liga,22,1997,16.4,4,0,0,28,36,5,21,5,13,0,0,0,113,25,38,39.7
1634,Édgar Méndez\Edgar-Mendez,es ESP,MFFW,Alavés,es La Liga,29,1990,9.6,3,0,0,22,18,11,11,3,8,0,0,0,52,13,24,35.1
1635,Stiven Mendoza\Stiven-Mendoza,co COL,FWMF,Amiens,fr Ligue 1,27,1992,12.2,2,0,0,21,21,1,14,7,11,0,0,0,72,8,19,29.6
1636,Alexandre Mendy\Alexandre-Mendy,gw GNB,FWMF,Brest,fr Ligue 1,25,1994,10,3,0,0,22,11,3,5,0,2,0,0,0,50,31,37,45.6
1637,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,eng Premier League,25,1994,16.6,3,0,0,12,1,1,69,7,17,0,0,0,122,17,16,51.5
1638,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Rennes,fr Ligue 1,27,1992,24,1,0,0,1,5,0,0,0,0,0,0,0,131,0,0,
1639,Ferland Mendy\Ferland-Mendy,fr FRA,DF,Real Madrid,es La Liga,24,1995,20.1,8,1,1,25,29,1,51,17,16,1,0,0,180,23,20,53.5
1640,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,eng Premier League,27,1992,3.2,0,0,0,4,8,0,1,4,4,0,0,0,34,5,1,83.3
1641,Hamza Mendyl\Hamza-Mendyl,ma MAR,DF,Dijon,fr Ligue 1,21,1997,16,7,1,0,24,5,0,37,20,27,0,0,0,121,6,15,28.6
1642,Chris Mepham\Chris-Mepham,wal WAL,DF,Bournemouth,eng Premier League,21,1997,10.1,1,0,0,11,5,1,0,12,14,0,0,0,106,36,21,63.2
1643,Levent Mercan\Levent-Mercan,de GER,MF,Schalke 04,de Bundesliga,18,2000,0.8,0,0,0,2,3,0,1,0,0,0,0,0,6,0,1,0
1644,Jorge Meré\Jorge-Mere,es ESP,DF,Köln,de Bundesliga,22,1997,6.9,4,1,0,7,10,0,2,5,5,0,0,1,74,10,18,35.7
1645,Alex Meret\Alex-Meret,it ITA,GK,Napoli,it Serie A,22,1997,21.7,0,0,0,0,3,0,0,0,0,0,0,0,97,0,0,
1646,Fran Mérida\Fran-Merida,es ESP,MF,Osasuna,es La Liga,29,1990,12.9,9,1,1,17,17,0,14,15,14,0,0,0,162,10,9,52.6
1647,Mikel Merino\Mikel-Merino,es ESP,MF,Real Sociedad,es La Liga,23,1996,34.9,9,0,0,76,91,2,22,34,63,1,0,0,410,158,92,63.2
1648,Sabin Merino\Sabin-Merino,es ESP,FW,Leganés,es La Liga,27,1992,0.9,0,0,0,0,1,0,1,1,0,0,0,0,3,2,3,40
1649,Yıldırım Mert Çetin\Yildirim-Mert-Cetin,tr TUR,DF,Roma,it Serie A,22,1997,2.9,4,1,1,6,6,0,0,2,3,0,0,0,27,6,4,60
1650,Dries Mertens\Dries-Mertens,be BEL,FW,Napoli,it Serie A,32,1987,18.8,5,0,0,29,25,7,48,3,20,2,0,0,90,3,10,23.1
1651,Roque Mesa\Roque-Mesa,es ESP,MF,Leganés,es La Liga,30,1989,22.4,11,0,0,36,50,1,33,7,29,0,0,0,204,6,31,16.2
1652,Lionel Messi\Lionel-Messi,ar ARG,FWMF,Barcelona,es La Liga,32,1987,32,4,0,0,20,70,13,62,4,10,1,0,0,127,6,4,60
1653,Thomas Meunier\Thomas-Meunier,be BEL,DF,Paris S-G,fr Ligue 1,27,1991,13.8,3,0,0,20,2,0,50,11,16,0,0,0,143,14,13,51.9
1654,Mexer\Mexer,mz MOZ,DF,Bordeaux,fr Ligue 1,30,1988,16.5,5,0,0,14,13,1,6,12,15,0,0,0,167,44,24,64.7
1655,Max Meyer\Max-Meyer,de GER,MFFW,Crystal Palace,eng Premier League,23,1995,7.3,1,0,0,6,16,2,8,4,8,0,0,0,50,3,7,30
1656,Kingsley Michael\Kingsley-Michael,ng NGA,MF,Bologna,it Serie A,19,1999,0.8,0,0,0,4,0,0,0,0,0,0,0,0,13,3,2,60
1657,Míchel\Michel,es ESP,MF,Valladolid,es La Liga,31,1988,24.2,6,0,0,35,16,2,34,27,32,0,0,0,282,16,22,42.1
1658,Sven Michel\Sven-Michel,de GER,FW,Paderborn 07,de Bundesliga,29,1990,15.3,7,0,0,30,15,14,17,2,7,0,0,0,78,28,50,35.9
1659,Miguel\Miguel,es ESP,FW,Valladolid,es La Liga,19,1999,2.6,1,0,0,5,8,1,3,0,1,0,0,0,5,6,27,18.2
1660,Florian Miguel\Florian-Miguel,fr FRA,DF,Nîmes,fr Ligue 1,22,1996,22.8,8,1,1,44,49,2,45,27,32,1,0,0,159,35,29,54.7
1661,Georges Mikautadze\Georges-Mikautadze,fr FRA,FW,Metz,fr Ligue 1,18,2000,0.1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,
1662,Nikola Milenković\Nikola-Milenkovic,rs SRB,DF,Fiorentina,it Serie A,21,1997,36.2,9,0,0,61,18,1,1,20,48,0,0,0,311,83,25,76.9
1663,Arkadiusz Milik\Arkadiusz-Milik,pl POL,FW,Napoli,it Serie A,25,1994,19.4,5,0,0,25,28,13,6,1,9,0,0,0,59,36,35,50.7
1664,Sergej Milinković-Savić\Sergej-Milinkovic-Savic,rs SRB,MF,Lazio,it Serie A,24,1995,33.7,9,0,0,69,43,8,40,25,59,0,1,0,269,120,84,58.8
1665,Éder Militão\Eder-Militao,br BRA,DF,Real Madrid,es La Liga,21,1998,11.4,3,0,0,18,15,2,1,14,14,0,0,0,106,39,10,79.6
1666,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,eng Premier League,28,1991,27.9,12,0,0,49,27,1,35,27,37,0,1,0,331,31,21,59.6
1667,Vincenzo Millico\Vincenzo-Millico,it ITA,MFFW,Torino,it Serie A,18,2000,2.4,0,0,0,5,3,0,16,0,1,0,0,0,6,0,0,
1668,James Milner\James-Milner,eng ENG,MFDF,Liverpool,eng Premier League,33,1986,10.4,4,0,0,11,12,1,14,7,10,0,0,0,102,16,8,66.7
1669,Santi Mina\Santi-Mina,es ESP,FWMF,Celta Vigo,es La Liga,23,1995,21.6,4,0,0,45,40,11,20,11,8,2,1,0,115,88,112,44
1670,Yerry Mina\Yerry-Mina,co COL,DF,Everton,eng Premier League,24,1994,25.4,3,0,0,20,13,2,4,15,20,0,0,1,279,112,63,64
1671,Takumi Minamino\Takumi-Minamino,jp JPN,FWMF,Liverpool,eng Premier League,24,1995,2.8,0,0,0,7,3,0,4,0,3,0,0,0,11,5,5,50
1672,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,eng Premier League,26,1993,32.2,7,0,0,20,11,2,6,20,17,0,1,0,330,66,40,62.3
1673,Jorge Miramón\Jorge-Miramon,es ESP,DF,Levante,es La Liga,30,1989,27,4,1,0,18,22,0,61,40,32,0,2,0,251,22,26,45.8
1674,Juan Miranda\Juan-Miranda,es ESP,DF,Schalke 04,de Bundesliga,19,2000,8.7,2,0,0,11,17,1,22,4,7,0,1,1,78,9,21,30
1675,Antonio Mirante\Antonio-Mirante,it ITA,GK,Roma,it Serie A,36,1983,5,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,
1676,Simone Missiroli\Simone-Missiroli,it ITA,MF,SPAL,it Serie A,33,1986,31.1,7,0,0,26,26,0,6,37,28,2,0,0,321,57,33,63.3
1677,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,eng Premier League,19,1999,2.2,1,0,0,1,1,0,4,1,2,0,0,0,18,1,6,14.3
1678,Stefan Mitrović\Stefan-Mitrovic,rs SRB,DF,Strasbourg,fr Ligue 1,29,1990,22.8,4,0,0,18,10,0,0,10,15,0,1,0,169,53,31,63.1
1679,Maximilian Mittelstädt\Maximilian-Mittelstadt,de GER,DFFW,Hertha BSC,de Bundesliga,22,1997,21,4,0,0,24,21,0,68,32,35,0,0,0,221,44,24,64.7
1680,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FW,Arsenal,eng Premier League,30,1989,1.2,1,0,0,2,2,1,3,1,0,0,0,0,12,2,1,66.7
1681,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,MFFW,Roma,it Serie A,30,1989,17,5,0,0,17,26,1,18,9,28,0,0,0,133,6,13,31.6
1682,Anthony Modeste\Anthony-Modeste,fr FRA,FWMF,Köln,de Bundesliga,31,1988,12.6,1,0,0,25,17,8,5,2,6,0,0,0,37,61,57,51.7
1683,Luka Modrić\Luka-Modric,hr CRO,MF,Real Madrid,es La Liga,33,1985,22.2,7,1,0,32,28,1,30,15,17,1,0,0,187,11,23,32.4
1684,Kevin Möhwald\Kevin-Mohwald,de GER,MF,Werder Bremen,de Bundesliga,26,1993,0.8,0,0,0,2,1,0,2,0,1,0,0,0,4,0,0,
1685,Niklas Moisander\Niklas-Moisander,fi FIN,DF,Werder Bremen,de Bundesliga,33,1985,22,5,1,1,31,14,0,1,29,24,0,0,0,279,28,28,50
1686,Jorge Molina\Jorge-Molina,es ESP,FW,Getafe,es La Liga,37,1982,21,6,1,0,34,47,16,24,4,6,1,0,0,104,73,112,39.5
1687,Florent Mollet\Florent-Mollet,fr FRA,MF,Montpellier,fr Ligue 1,27,1991,18.7,5,0,0,23,25,2,49,8,5,0,1,0,123,14,22,38.9
1688,Jon Moncayola\Jon-Moncayola,es ESP,MFDF,Osasuna,es La Liga,21,1998,16.6,4,0,0,29,7,0,8,7,31,0,0,0,201,24,29,45.3
1689,Gabriele Moncini\Gabriele-Moncini,it ITA,FWMF,SPAL,it Serie A,23,1996,1.7,0,0,0,1,2,0,0,0,0,0,0,0,8,5,3,62.5
1690,Thomas Monconduit\Thomas-Monconduit,fr FRA,MF,Amiens,fr Ligue 1,28,1991,15.2,8,0,0,32,21,2,12,12,14,0,0,0,149,23,16,59
1691,Nacho Monreal\Nacho-Monreal,es ESP,DF,Arsenal,eng Premier League,33,1986,3,0,0,0,1,1,2,3,4,4,0,0,0,17,7,7,50
1692,Nacho Monreal\Nacho-Monreal,es ESP,DF,Real Sociedad,es La Liga,33,1986,26.6,3,0,0,35,17,2,47,23,24,0,0,0,196,61,32,65.6
1693,Joan Monterde Raygal\Joan-Monterde-Raygal,es ESP,MF,Levante,es La Liga,21,1997,0.1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3,0
1694,Ilario Monterisi\Ilario-Monterisi,it ITA,DF,Lecce,it Serie A,17,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1695,Ángel Montoro\Angel-Montoro,es ESP,MF,Granada,es La Liga,31,1988,10.8,6,0,0,21,18,1,18,8,11,0,0,0,102,4,6,40
1696,Martín Montoya\Martin-Montoya,es ESP,DF,Brighton,eng Premier League,28,1991,21.1,5,0,0,27,15,4,46,17,28,0,0,0,161,27,19,58.7
1697,Simon Moore\Simon-Moore,eng ENG,GK,Sheffield Utd,eng Premier League,29,1990,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,
1698,Aaron Mooy\Aaron-Mooy,au AUS,MFFW,Brighton,eng Premier League,28,1990,23.2,3,1,1,13,11,0,53,18,31,0,0,0,189,14,28,33.3
1699,Wesley Moraes\Wesley-Moraes,br BRA,FW,Aston Villa,eng Premier League,22,1996,19.8,3,0,0,43,14,14,7,5,10,0,0,0,60,58,92,38.7
1700,Alfredo Morales\Alfredo-Morales,us USA,MF,Düsseldorf,de Bundesliga,29,1990,19.2,6,0,0,28,29,2,10,17,26,1,0,0,180,78,57,57.8
1701,Álvaro Morata\Alvaro-Morata,es ESP,FW,Atlético Madrid,es La Liga,26,1992,23.3,6,1,1,54,59,37,15,4,15,1,0,0,109,116,100,53.7
1702,Jan Morávek\Jan-Moravek,cz CZE,MF,Augsburg,de Bundesliga,29,1989,5.3,1,0,0,13,3,0,0,10,14,0,0,0,68,3,2,60
1703,Steven Moreira\Steven-Moreira,fr FRA,DF,Toulouse,fr Ligue 1,24,1994,15.4,3,2,0,29,10,1,22,12,27,0,0,0,137,8,18,30.8
1704,Jérémy Morel\Jeremy-Morel,mg MAD,DF,Rennes,fr Ligue 1,35,1984,20.1,2,0,0,10,18,0,13,16,16,0,2,0,182,32,25,56.1
1705,Alberto Moreno\Alberto-Moreno,es ESP,DF,Villarreal,es La Liga,27,1992,16.3,6,0,0,20,7,0,31,11,21,1,0,0,134,16,17,48.5
1706,Álex Moreno\Alex-Moreno,es ESP,DF,Betis,es La Liga,26,1993,25.2,5,0,0,31,32,4,65,17,24,0,2,0,206,19,30,38.8
1707,Gerard Moreno\Gerard-Moreno,es ESP,FWMF,Villarreal,es La Liga,27,1992,30.5,5,0,0,36,51,16,54,8,14,2,0,0,133,54,85,38.8
1708,Mateu Morey\Mateu-Morey,es ESP,DFFW,Dortmund,de Bundesliga,19,2000,2.2,0,0,0,3,4,0,9,2,4,0,0,0,14,1,4,20
1709,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,eng Premier League,35,1984,4.8,0,0,0,4,1,0,0,2,4,0,0,0,43,15,14,51.7
1710,Manu Morlanes\Manu-Morlanes,es ESP,MFFW,Villarreal,es La Liga,20,1999,2.8,0,0,0,6,3,0,0,2,5,0,0,0,27,1,6,14.3
1711,Raúl Moro\Raul-Moro,es ESP,DF,Lazio,it Serie A,16,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
