Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR
2031,Teemu Pukki\Teemu-Pukki,fi FIN,FW,Norwich City,eng Premier League,29,1990,36,33,2886,11,3,2,2,3,0
2032,Erick Pulgar\Erick-Pulgar,cl CHI,MF,Fiorentina,it Serie A,25,1994,37,32,2950,7,6,7,8,9,0
2033,Christian Pulisic\Christian-Pulisic,us USA,FW,Chelsea,eng Premier League,20,1998,25,19,1722,9,4,0,0,0,0
2034,Ignacio Pussetto\Ignacio-Pussetto,ar ARG,FWDF,Watford,eng Premier League,23,1995,7,0,74,0,0,0,0,1,0
2035,Ignacio Pussetto\Ignacio-Pussetto,ar ARG,FWDF,Udinese,it Serie A,23,1995,12,2,341,1,0,0,0,1,0
2036,Fabio Quagliarella\Fabio-Quagliarella,it ITA,FW,Sampdoria,it Serie A,36,1983,28,26,2275,11,3,5,7,2,0
2037,Robin Quaison\Robin-Quaison,se SWE,FWMF,Mainz 05,de Bundesliga,25,1993,32,31,2602,13,2,1,1,2,0
2038,Domingos Quina\Domingos-Quina,pt POR,MF,Watford,eng Premier League,19,1999,4,0,22,0,0,0,0,0,0
2039,Quini\Quini,es ESP,DF,Granada,es La Liga,29,1989,10,8,718,0,0,0,0,2,0
2040,Xavi Quintillà\Xavi-Quintilla,es ESP,DF,Villarreal,es La Liga,22,1996,19,17,1573,0,2,0,0,6,0
2041,Quique\Quique,es ESP,FW,Eibar,es La Liga,29,1990,15,4,490,0,1,0,0,0,0
2042,Adrien Rabiot\Adrien-Rabiot,fr FRA,MF,Juventus,it Serie A,24,1995,28,21,1912,1,1,0,0,7,1
2043,Nemanja Radoja\Nemanja-Radoja,rs SRB,MF,Levante,es La Liga,26,1993,26,22,1993,1,0,0,0,3,0
2044,Nemanja Radonjić\Nemanja-Radonjic,rs SRB,FWMF,Marseille,fr Ligue 1,23,1996,21,8,880,5,1,0,0,3,0
2045,Ivan Radovanović\Ivan-Radovanovic,rs SRB,MF,Genoa,it Serie A,30,1988,19,15,1318,0,1,0,0,3,0
2046,Ionuț Radu\Ionut-Radu,ro ROU,GK,Genoa,it Serie A,22,1997,17,17,1530,0,1,0,0,1,0
2047,Ștefan Radu\Stefan-Radu,ro ROU,DF,Lazio,it Serie A,32,1986,29,28,2306,1,0,0,0,8,0
2048,Boris Radunović\Boris-Radunovic,rs SRB,GK,Hellas Verona,it Serie A,23,1996,3,3,270,0,0,0,0,1,0
2049,Rafael\Rafael,br BRA,DF,Lyon,fr Ligue 1,29,1990,13,9,700,0,0,0,0,3,0
2050,Rafael\Rafael,br BRA,GK,Cagliari,it Serie A,37,1982,6,5,454,0,0,0,0,0,0
2051,Raffael\Raffael,br BRA,MF,M'Gladbach,de Bundesliga,34,1985,8,0,64,0,0,0,0,0,0
2052,Rafinha\Rafinha,br BRA,FWMF,Barcelona,es La Liga,26,1993,3,2,186,0,0,0,0,0,0
2053,Rafinha\Rafinha,br BRA,MF,Celta Vigo,es La Liga,26,1993,29,25,2111,4,1,0,0,5,0
2054,Daniele Ragatzu\Daniele-Ragatzu,it ITA,MFFW,Cagliari,it Serie A,27,1991,13,2,313,1,0,0,0,1,0
2055,Baba Rahman\Baba-Rahman,gh GHA,DF,Mallorca,es La Liga,25,1994,2,2,108,0,0,0,0,1,0
2056,Antonio Raillo\Antonio-Raillo,es ESP,DF,Mallorca,es La Liga,27,1991,32,32,2775,1,0,0,0,9,1
2057,Predrag Rajković\Predrag-Rajkovic,rs SRB,GK,Reims,fr Ligue 1,23,1995,27,27,2430,0,0,0,0,1,0
2058,Ivan Rakitić\Ivan-Rakitic,hr CRO,MF,Barcelona,es La Liga,31,1988,31,16,1589,1,3,0,0,5,0
2059,Benito Raman\Benito-Raman,be BEL,FW,Schalke 04,de Bundesliga,24,1994,25,19,1601,4,3,0,0,2,0
2060,Gastón Ramírez\Gaston-Ramirez,uy URU,MFFW,Sampdoria,it Serie A,28,1990,26,19,1392,7,2,3,3,5,0
2061,Sandro Ramírez\Sandro-Ramirez,es ESP,FWMF,Valladolid,es La Liga,24,1995,24,15,1306,3,1,0,1,2,0
2062,Iván Ramis\Ivan-Ramis,es ESP,DF,Eibar,es La Liga,34,1984,7,6,457,1,0,0,0,1,0
2063,Adrián Ramos\Adrian-Ramos,co COL,FW,Granada,es La Liga,33,1986,7,2,226,0,0,0,0,0,0
2064,Sergio Ramos\Sergio-Ramos,es ESP,DF,Real Madrid,es La Liga,33,1986,35,35,3013,11,0,6,6,10,0
2065,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Bournemouth,eng Premier League,21,1998,37,37,3330,0,1,0,0,0,0
2066,Aaron Ramsey\Aaron-Ramsey,wal WAL,MF,Juventus,it Serie A,28,1990,24,11,1051,3,1,0,0,2,0
2067,Darren Randolph\Darren-Randolph,ie IRL,GK,West Ham,eng Premier League,32,1987,2,2,180,0,0,0,0,0,0
2068,Luca Ranieri\Luca-Ranieri,it ITA,DF,Fiorentina,it Serie A,20,1999,3,2,232,0,0,0,0,2,1
2069,Andrea Ranocchia\Andrea-Ranocchia,it ITA,DF,Inter,it Serie A,31,1988,7,5,526,0,0,0,0,3,0
2070,Tobias Raschl\Tobias-Raschl,de GER,MF,Dortmund,de Bundesliga,19,2000,1,0,26,0,0,0,0,0,0
2071,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,eng Premier League,21,1997,31,31,2643,17,7,6,8,3,0
2072,Milot Rashica\Milot-Rashica,xk KVX,FW,Werder Bremen,de Bundesliga,23,1996,28,27,2264,8,5,2,3,2,0
2073,Giacomo Raspadori\Giacomo-Raspadori,it ITA,MFFW,Sassuolo,it Serie A,19,2000,11,2,264,2,0,0,0,0,0
2074,Raúl\Raul,es ESP,FWMF,Betis,es La Liga,18,2000,3,0,19,0,0,0,0,0,0
2075,Ante Rebić\Ante-Rebic,hr CRO,FW,Eint Frankfurt,de Bundesliga,25,1993,1,1,90,0,0,0,0,1,0
2076,Ante Rebić\Ante-Rebic,hr CRO,FW,Milan,it Serie A,25,1993,26,15,1395,11,3,0,0,5,0
2077,Arkadiusz Reca\Arkadiusz-Reca,pl POL,DF,SPAL,it Serie A,24,1995,25,22,1928,0,2,0,0,2,0
2078,Recio\Recio,es ESP,MF,Leganés,es La Liga,28,1991,25,18,1570,0,0,0,0,11,0
2079,Daishawn Redan\Daishawn-Redan,nl NED,FW,Hertha BSC,de Bundesliga,18,2001,1,0,21,0,0,0,0,0,0
2080,Nathan Redmond\Nathan-Redmond,eng ENG,MFFW,Southampton,eng Premier League,25,1994,32,32,2762,4,4,0,0,2,0
2081,Fabian Reese\Fabian-Reese,de GER,FW,Schalke 04,de Bundesliga,21,1997,2,1,86,0,0,0,0,0,0
2082,Vasco Regini\Vasco-Regini,it ITA,DF,Sampdoria,it Serie A,28,1990,3,2,174,0,0,0,0,0,0
2083,Vasco Regini\Vasco-Regini,it ITA,DF,Parma,it Serie A,28,1990,2,0,51,0,0,0,0,0,0
2084,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Sevilla,es La Liga,22,1996,31,29,2509,2,4,0,0,8,0
2085,Ken Reichel\Ken-Reichel,de GER,DF,Union Berlin,de Bundesliga,32,1986,7,6,533,0,0,0,0,0,0
2086,Manolo Reina\Manolo-Reina,es ESP,GK,Mallorca,es La Liga,34,1985,36,36,3240,0,0,0,0,4,0
2087,Pepe Reina\Pepe-Reina,es ESP,GK,Aston Villa,eng Premier League,36,1982,12,12,1080,0,0,0,0,1,0
2088,Pepe Reina\Pepe-Reina,es ESP,GK,Milan,it Serie A,36,1982,1,1,90,0,0,0,0,0,1
2089,Jeff Reine-Adélaïde\Jeff-Reine-Adelaide,fr FRA,MFFW,Lyon,fr Ligue 1,21,1998,14,11,783,2,1,0,0,3,0
2090,Jeff Reine-Adélaïde\Jeff-Reine-Adelaide,fr FRA,MF,Angers,fr Ligue 1,21,1998,1,1,79,1,1,0,0,0,0
2091,Karim Rekik\Karim-Rekik,nl NED,DF,Hertha BSC,de Bundesliga,24,1994,14,14,1260,1,0,0,0,0,0
2092,Álex Remiro\Alex-Remiro,es ESP,GK,Real Sociedad,es La Liga,24,1995,25,25,2250,0,0,0,0,0,0
2093,Loïc Rémy\Loic-Remy,fr FRA,FW,Lille,fr Ligue 1,32,1987,20,11,963,7,0,0,0,2,0
2094,Panagiotis Retsos\Panagiotis-Retsos,gr GRE,DF,Leverkusen,de Bundesliga,20,1998,3,1,114,0,0,0,0,0,0
2095,Marco Reus\Marco-Reus,de GER,MFFW,Dortmund,de Bundesliga,30,1989,19,18,1495,11,5,1,1,1,0
2096,Elvis Rexhbeçaj\Elvis-Rexhbecaj,de GER,MF,Köln,de Bundesliga,21,1997,13,7,623,0,3,0,0,3,0
2097,Gio Reyna\Gio-Reyna,us USA,MFFW,Dortmund,de Bundesliga,16,2002,15,2,355,0,1,0,0,2,0
2098,Baptiste Reynet\Baptiste-Reynet,fr FRA,GK,Toulouse,fr Ligue 1,28,1990,23,22,2035,0,0,0,0,1,0
2099,Nico Ribaudo\Nico-Ribaudo,es ESP,FWMF,Espanyol,es La Liga,18,2001,6,2,182,0,0,0,0,1,0
2100,Franck Ribéry\Franck-Ribery,fr FRA,FW,Fiorentina,it Serie A,36,1983,21,19,1409,3,3,0,0,3,0
2101,Davide Riccardi\Davide-Riccardi,it ITA,DF,Lecce,it Serie A,23,1996,1,0,20,0,0,0,0,0,0
2102,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,eng Premier League,20,1999,38,38,3420,1,3,0,0,6,0
2103,Chris Richards\Chris-Richards,us USA,DF,Bayern Munich,de Bundesliga,19,2000,1,0,7,0,0,0,0,0,0
2104,Richarlison\Richarlison,br BRA,FW,Everton,eng Premier League,22,1997,36,36,3070,13,3,0,0,8,0
2105,Marco Richter\Marco-Richter,de GER,MFFW,Augsburg,de Bundesliga,21,1997,31,26,2280,4,3,0,0,2,0
2106,Diego Rico\Diego-Rico,es ESP,DF,Bournemouth,eng Premier League,26,1993,27,27,2332,0,4,0,0,6,0
2107,Sergio Rico\Sergio-Rico,es ESP,GK,Paris S-G,fr Ligue 1,25,1993,2,2,180,0,0,0,0,0,0
2108,Jaïro Riedewald\Jairo-Riedewald,nl NED,DFMF,Crystal Palace,eng Premier League,22,1996,17,7,769,0,0,0,0,0,0
2109,Emiliano Rigoni\Emiliano-Rigoni,ar ARG,MFFW,Sampdoria,it Serie A,26,1993,8,4,431,0,1,0,0,2,0
2110,Tomás Rincón\Tomas-Rincon,ve VEN,MF,Torino,it Serie A,31,1988,32,31,2702,1,3,0,0,10,0
2111,Luis Rioja\Luis-Rioja,es ESP,MF,Alavés,es La Liga,25,1993,28,19,1634,0,0,0,0,3,0
2112,Renaud Ripart\Renaud-Ripart,fr FRA,FWDF,Nîmes,fr Ligue 1,26,1993,24,23,2027,4,2,2,2,0,0
2113,Rodrigo Riquelme\Rodrigo-Riquelme,es ESP,MF,Atlético Madrid,es La Liga,19,2000,1,0,13,0,0,0,0,0,0
2114,Andrea Rispoli\Andrea-Rispoli,it ITA,DF,Lecce,it Serie A,30,1988,28,20,1909,0,0,0,0,6,0
2115,Marcel Risse\Marcel-Risse,de GER,MFFW,Köln,de Bundesliga,29,1989,6,0,132,0,2,0,0,1,0
2116,Mihailo Ristić\Mihailo-Ristic,rs SRB,DFMF,Montpellier,fr Ligue 1,23,1995,18,8,811,0,2,0,0,1,0
2117,Matt Ritchie\Matt-Ritchie,sco SCO,DFMF,Newcastle Utd,eng Premier League,29,1989,18,14,1315,2,1,0,1,4,0
2118,Marlon Ritter\Marlon-Ritter,de GER,MF,Paderborn 07,de Bundesliga,24,1994,11,3,435,0,1,0,0,3,0
2119,Cristian Rivera\Cristian-Rivera,es ESP,MF,Leganés,es La Liga,22,1997,5,3,311,0,0,0,0,3,0
2120,Maxence Rivera\Maxence-Rivera,fr FRA,MF,Saint-Étienne,fr Ligue 1,17,2002,1,0,25,0,0,0,0,0,0
2121,Rober\Rober,es ESP,DF,Levante,es La Liga,24,1995,4,2,191,0,0,0,0,0,0
2122,Roberto\Roberto,es ESP,GK,West Ham,eng Premier League,33,1986,8,7,687,0,0,0,0,0,0
2123,Roberto\Roberto,es ESP,GK,Alavés,es La Liga,33,1986,9,8,790,0,0,0,0,1,0
2124,Sergi Roberto\Sergi-Roberto,es ESP,DFMF,Barcelona,es La Liga,27,1992,30,27,2339,1,2,0,0,8,0
2125,Patrick Roberts\Patrick-Roberts,eng ENG,MFFW,Norwich City,eng Premier League,22,1997,3,0,26,0,0,0,0,0,0
2126,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,eng Premier League,25,1994,36,34,3111,2,12,0,0,2,0
2127,Callum Robinson\Callum-Robinson,ie IRL,FW,Sheffield Utd,eng Premier League,24,1995,16,9,676,1,1,0,0,1,0
2128,Jack Robinson\Jack-Robinson,eng ENG,DF,Sheffield Utd,eng Premier League,25,1993,6,6,504,0,0,0,0,0,0
2129,Joel Robles\Joel-Robles,es ESP,GK,Betis,es La Liga,29,1990,33,33,2887,0,0,0,0,3,1
2130,Marc Roca\Marc-Roca,es ESP,MF,Espanyol,es La Liga,22,1996,35,35,3008,2,1,2,2,8,0
2131,Rubén Rochina\Ruben-Rochina,es ESP,MF,Levante,es La Liga,28,1991,28,22,1875,5,3,0,0,5,0
2132,Sebastian Rode\Sebastian-Rode,de GER,MF,Eint Frankfurt,de Bundesliga,28,1990,29,25,1936,3,3,0,0,6,0
2133,Rodri\Rodri,es ESP,MF,Manchester City,eng Premier League,23,1996,35,29,2486,3,2,0,0,8,0
2134,Rodrigo\Rodrigo,es ESP,FW,Valencia,es La Liga,28,1991,27,23,1880,4,7,0,0,2,1
2135,Kévin Rodrigues\Kevin-Rodrigues,pt POR,DFMF,Leganés,es La Liga,25,1994,26,22,1931,1,2,0,0,6,1
2136,Kévin Rodrigues\Kevin-Rodrigues,pt POR,DF,Real Sociedad,es La Liga,25,1994,1,0,6,0,0,0,0,0,0
2137,Óscar Rodríguez Arnaiz\Oscar-Rodriguez-Arnaiz,es ESP,MFFW,Leganés,es La Liga,21,1998,30,22,1914,9,2,2,2,6,1
2138,Ángel Rodríguez\Angel-Rodriguez,es ESP,FW,Getafe,es La Liga,32,1987,32,9,1407,10,3,1,1,6,0
2139,Dani Rodríguez\Dani-Rodriguez,es ESP,MFFW,Mallorca,es La Liga,31,1988,37,36,3039,5,2,1,1,7,0
2140,Guido Rodríguez\Guido-Rodriguez,ar ARG,MF,Betis,es La Liga,25,1994,14,11,936,1,0,0,0,5,0
2141,James Rodríguez\James-Rodriguez,co COL,MF,Real Madrid,es La Liga,28,1991,8,5,419,1,1,0,0,1,0
2142,Jay Rodriguez\Jay-Rodriguez,eng ENG,FW,Burnley,eng Premier League,30,1989,36,20,2016,8,1,1,1,1,0
2143,Mario Rodriguez\Mario-Rodriguez,es ESP,FW,Granada,es La Liga,22,1997,1,0,2,0,0,0,0,0,0
2144,Ricardo Rodríguez\Ricardo-Rodriguez,ch SUI,DF,Milan,it Serie A,26,1992,5,5,386,0,0,0,0,0,0
2145,Rodrygo\Rodrygo,br BRA,FW,Real Madrid,es La Liga,18,2001,19,12,1019,2,0,0,0,0,0
2146,Jack Rodwell\Jack-Rodwell,eng ENG,MF,Sheffield Utd,eng Premier League,28,1991,1,0,16,0,0,0,0,0,0
2147,Marko Rog\Marko-Rog,hr CRO,MF,Cagliari,it Serie A,24,1995,30,28,2317,1,1,0,0,10,0
2148,Agustín Rogel\Agustin-Rogel,uy URU,DF,Toulouse,fr Ligue 1,21,1997,10,9,858,0,0,0,0,0,0
2149,Rogério\Rogerio,br BRA,DF,Sassuolo,it Serie A,21,1998,15,12,1015,1,1,0,0,6,0
2150,Marcos Rojo\Marcos-Rojo,ar ARG,DF,Manchester Utd,eng Premier League,29,1990,3,1,122,0,0,0,0,1,0
2151,Filippo Romagna\Filippo-Romagna,it ITA,DF,Sassuolo,it Serie A,22,1997,18,16,1477,0,0,0,0,3,0
2152,Alessio Romagnoli\Alessio-Romagnoli,it ITA,DF,Milan,it Serie A,24,1995,35,35,3091,1,0,0,0,4,0
2153,Alaixys Romao\Alaixys-Romao,tg TOG,MF,Reims,fr Ligue 1,35,1984,22,21,1781,0,0,0,0,11,2
2154,Cristian Romero\Cristian-Romero,ar ARG,DF,Genoa,it Serie A,21,1998,30,30,2577,1,1,1,1,15,1
2155,Luka Romero\Luka-Romero,ar ARG,MF,Mallorca,es La Liga,14,2004,1,0,8,0,0,0,0,0,0
2156,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,eng Premier League,27,1991,30,20,1860,0,0,0,0,5,0
2157,Rômulo\Romulo,it ITA,MF,Brescia,it Serie A,32,1987,22,19,1723,1,3,0,0,3,0
2158,Rômulo\Romulo,it ITA,DF,Genoa,it Serie A,32,1987,1,0,20,0,0,0,0,0,0
2159,Cristiano Ronaldo\Cristiano-Ronaldo,pt POR,FW,Juventus,it Serie A,34,1985,33,33,2917,31,5,12,13,3,0
2160,Facundo Roncaglia\Facundo-Roncaglia,ar ARG,DF,Osasuna,es La Liga,32,1987,16,15,1277,1,0,0,0,4,2
2161,Valentin Rongier\Valentin-Rongier,fr FRA,MF,Marseille,fr Ligue 1,24,1994,23,20,1790,0,2,0,1,3,0
2162,Valentin Rongier\Valentin-Rongier,fr FRA,MF,Nantes,fr Ligue 1,24,1994,3,3,270,0,1,0,0,0,0
2163,Marten de Roon\Marten-de-Roon,nl NED,MF,Atalanta,it Serie A,28,1991,35,29,2721,2,5,0,0,12,0
2164,Roberto Rosales\Roberto-Rosales,ve VEN,DF,Leganés,es La Liga,30,1988,25,21,1871,0,1,0,0,7,0
2165,Antonio Rosati\Antonio-Rosati,it ITA,GK,Torino,it Serie A,36,1983,1,1,90,0,0,0,0,0,0
2166,Danny Rose\Danny-Rose,eng ENG,DF,Tottenham,eng Premier League,29,1990,12,10,893,0,0,0,0,5,0
2167,Danny Rose\Danny-Rose,eng ENG,DF,Newcastle Utd,eng Premier League,29,1990,11,10,863,0,0,0,0,2,0
2168,Luca Rossettini\Luca-Rossettini,it ITA,DF,Lecce,it Serie A,34,1985,26,25,2261,0,2,0,0,5,0
2169,Francesco Rossi\Francesco-Rossi,it ITA,GK,Atalanta,it Serie A,28,1991,1,0,11,0,0,0,0,0,0
2170,Jérôme Roussillon\Jerome-Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,26,1993,29,27,2364,1,1,0,0,4,0
2171,Nolan Roux\Nolan-Roux,fr FRA,FW,Nîmes,fr Ligue 1,31,1988,7,7,584,2,0,0,0,0,0
2172,Nicolò Rovella\Nicolo-Rovella,it ITA,MF,Genoa,it Serie A,17,2001,2,1,105,0,0,0,0,0,0
2173,Amir Rrahmani\Amir-Rrahmani,xk KVX,DF,Hellas Verona,it Serie A,25,1994,36,36,3228,0,1,0,0,5,0
2174,Rubén\Ruben,es ESP,GK,Osasuna,es La Liga,35,1984,19,18,1583,0,0,0,0,0,0
2175,Waldo Rubio\Waldo-Rubio,es ESP,MFFW,Valladolid,es La Liga,23,1995,21,9,878,0,2,0,0,6,0
2176,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,eng Premier League,26,1993,20,19,1710,2,0,0,0,3,0
2177,Sebastian Rudy\Sebastian-Rudy,de GER,MF,Hoffenheim,de Bundesliga,29,1990,32,31,2734,1,3,0,0,9,0
2178,Stéphane Ruffier\Stephane-Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,32,1986,22,22,1980,0,0,0,0,1,0
2179,Dion Ruffo Luci\Dion-Ruffo-Luci,it ITA,MF,Bologna,it Serie A,18,2001,1,0,1,0,0,0,0,0,0
2180,Daniele Rugani\Daniele-Rugani,it ITA,DF,Juventus,it Serie A,25,1994,10,7,690,0,0,0,0,2,0
2181,Mário Rui\Mario-Rui,pt POR,DF,Napoli,it Serie A,28,1991,24,22,1966,0,2,0,0,8,0
2182,Aitor Ruibal\Aitor-Ruibal,es ESP,DFFW,Leganés,es La Liga,23,1996,25,13,1220,0,0,0,0,4,0
2183,Fabián Ruiz Peña\Fabian-Ruiz-Pena,es ESP,MF,Napoli,it Serie A,23,1996,33,30,2684,3,6,0,0,2,0
2184,Gerónimo Rulli\Geronimo-Rulli,ar ARG,GK,Montpellier,fr Ligue 1,27,1992,25,25,2250,0,0,0,0,0,0
2185,Lukas Rupp\Lukas-Rupp,de GER,FWMF,Norwich City,eng Premier League,28,1991,12,8,695,0,0,0,0,1,0
2186,Lukas Rupp\Lukas-Rupp,de GER,MFFW,Hoffenheim,de Bundesliga,28,1991,7,4,340,0,0,0,0,0,0
2187,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,eng Premier League,27,1992,38,38,3420,0,0,0,0,0,0
2188,Julian Ryerson\Julian-Ryerson,no NOR,DF,Union Berlin,de Bundesliga,21,1997,14,3,368,0,0,0,0,2,0
2189,Frederik Rønnow\Frederik-Ronnow,dk DEN,GK,Eint Frankfurt,de Bundesliga,26,1992,9,9,810,0,0,0,0,0,0
2190,João Victor Santos Sá\Joao-Victor-Santos-Sa,br BRA,MFFW,Wolfsburg,de Bundesliga,25,1994,32,18,1629,2,2,0,0,4,0
2191,Roli Pereira de Sa\Roli-Pereira-de-Sa,fr FRA,MF,Nantes,fr Ligue 1,22,1996,1,0,6,0,0,0,0,0,0
2192,Youssouf Sabaly\Youssouf-Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,26,1993,12,10,913,0,1,0,0,1,0
2193,Stefano Sabelli\Stefano-Sabelli,it ITA,DF,Brescia,it Serie A,26,1993,36,36,3168,0,3,0,0,5,0
2194,Abdelhamid Sabiri\Abdelhamid-Sabiri,de GER,MF,Paderborn 07,de Bundesliga,22,1996,24,9,1048,4,1,1,1,6,0
2195,Marcel Sabitzer\Marcel-Sabitzer,at AUT,MFFW,RB Leipzig,de Bundesliga,25,1994,32,30,2499,9,7,0,0,4,0
2196,Ihsan Sacko\Ihsan-Sacko,fr FRA,FW,Nice,fr Ligue 1,22,1997,3,2,145,0,0,0,0,0,0
2197,Alexis Saelemaekers\Alexis-Saelemaekers,be BEL,FWMF,Milan,it Serie A,20,1999,13,6,684,1,0,0,0,4,1
2198,Jorge Sáenz\Jorge-Saenz,es ESP,DFFW,Celta Vigo,es La Liga,22,1996,7,5,371,0,0,0,0,3,1
2199,Nuri Şahin\Nuri-Sahin,tr TUR,MF,Werder Bremen,de Bundesliga,30,1988,16,16,1249,0,3,0,0,5,1
2200,Wesley Saïd\Wesley-Said,fr FRA,MFFW,Toulouse,fr Ligue 1,24,1995,23,14,1160,2,1,0,0,2,0
2201,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,MFFW,Newcastle Utd,eng Premier League,22,1997,26,23,1863,3,4,0,0,0,0
2202,Théo Sainte-Luce\Theo-Sainte-Luce,fr FRA,DFFW,Nîmes,fr Ligue 1,20,1998,3,0,22,0,0,0,0,0,0
2203,Borja Sainz\Borja-Sainz,es ESP,MFFW,Alavés,es La Liga,18,2001,19,5,573,1,0,0,0,1,0
2204,Romain Saïss\Romain-Saiss,ma MAR,DF,Wolves,eng Premier League,29,1990,33,31,2705,2,1,0,0,12,1
2205,Bukayo Saka\Bukayo-Saka,eng ENG,DFFW,Arsenal,eng Premier League,17,2001,26,19,1753,1,5,0,0,6,0
2206,Hiroki Sakai\Hiroki-Sakai,jp JPN,DF,Marseille,fr Ligue 1,29,1990,21,19,1620,0,0,0,0,3,0
2207,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,eng Premier League,29,1990,14,11,931,0,0,0,0,1,1
2208,Jacopo Sala\Jacopo-Sala,it ITA,DF,SPAL,it Serie A,27,1991,16,9,853,0,0,0,0,1,0
2209,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,eng Premier League,27,1992,34,33,2876,19,10,3,3,1,0
2210,Bartosz Salamon\Bartosz-Salamon,pl POL,DF,SPAL,it Serie A,28,1991,7,3,344,0,0,0,0,1,0
2211,Eddy Salcedo\Eddy-Salcedo,it ITA,FWMF,Hellas Verona,it Serie A,17,2001,17,7,680,1,0,0,0,0,0
2212,William Saliba\William-Saliba,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2001,12,11,992,0,0,0,0,0,0
2213,Yannis Salibur\Yannis-Salibur,fr FRA,MFFW,Mallorca,es La Liga,28,1991,4,0,82,0,0,0,0,0,0
2214,Romain Salin\Romain-Salin,fr FRA,GK,Rennes,fr Ligue 1,35,1984,4,4,360,0,0,0,0,1,0
2215,Mohammed Salisu\Mohammed-Salisu,gh GHA,DF,Valladolid,es La Liga,20,1999,31,30,2725,1,1,0,0,4,0
2216,Roland Sallai\Roland-Sallai,hu HUN,MFFW,Freiburg,de Bundesliga,22,1997,21,15,1162,2,0,0,0,2,0
2217,Lazar Samardzic\Lazar-Samardzic,de GER,MF,Hertha BSC,de Bundesliga,17,2002,3,0,34,0,0,0,0,0,0
2218,Diadie Samassékou\Diadie-Samassekou,ml MLI,MF,Hoffenheim,de Bundesliga,23,1996,21,16,1310,0,1,0,0,4,0
2219,Mbwana Samatta\Mbwana-Samatta,tz TAN,FW,Aston Villa,eng Premier League,26,1992,14,11,943,1,0,0,0,1,0
2220,Mama Samba Baldé\Mama-Samba-Balde,gw GNB,FWMF,Dijon,fr Ligue 1,23,1995,24,20,1676,6,2,0,0,2,0
2221,Junior Sambia\Junior-Sambia,fr FRA,DFMF,Montpellier,fr Ligue 1,22,1996,17,5,587,1,1,0,0,3,1
2222,Frédéric Sammaritano\Frederic-Sammaritano,fr FRA,MFFW,Dijon,fr Ligue 1,33,1986,10,6,518,1,2,0,0,0,0
2223,Fede San Emeterio\Fede-San-Emeterio,es ESP,MF,Valladolid,es La Liga,22,1997,25,20,1751,0,0,0,0,4,0
2224,Mikel San José\Mikel-San-Jose,es ESP,MF,Athletic Club,es La Liga,30,1989,9,3,359,0,0,0,0,3,0
2225,Antonio Sanabria\Antonio-Sanabria,py PAR,FW,Genoa,it Serie A,23,1996,24,16,1387,6,2,0,0,3,0
2226,Oihan Sancet\Oihan-Sancet,es ESP,MF,Athletic Club,es La Liga,19,2000,17,9,741,1,1,0,0,1,0
2227,Renato Sanches\Renato-Sanches,pt POR,MFFW,Lille,fr Ligue 1,21,1997,19,16,1483,3,1,0,0,3,0
2228,Renato Sanches\Renato-Sanches,pt POR,MF,Bayern Munich,de Bundesliga,21,1997,1,0,6,0,0,0,0,0,0
2229,Alexis Sánchez\Alexis-Sanchez,cl CHI,FW,Inter,it Serie A,30,1988,22,10,923,4,8,1,1,4,1
2230,Carlos Sánchez\Carlos-Sanchez,co COL,MFDF,West Ham,eng Premier League,33,1986,6,1,117,0,0,0,0,0,0
2231,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,eng Premier League,23,1996,29,27,2431,0,0,0,0,6,0
2232,Germán Sánchez\German-Sanchez,es ESP,DF,Granada,es La Liga,32,1986,28,26,2293,2,0,0,0,12,1
2233,Javi Sánchez\Javi-Sanchez,es ESP,DF,Valladolid,es La Liga,22,1997,8,6,497,0,1,0,0,1,0
2234,Manuel Sánchez\Manuel-Sanchez,es ESP,DF,Atlético Madrid,es La Liga,18,2000,5,4,325,0,0,0,0,1,0
2235,Víctor Sánchez\Victor-Sanchez,es ESP,MFDF,Espanyol,es La Liga,31,1987,25,20,1688,0,1,0,0,11,1
2236,Jadon Sancho\Jadon-Sancho,eng ENG,FWMF,Dortmund,de Bundesliga,19,2000,32,25,2287,17,16,0,0,2,0
2237,Alex Sandro\Alex-Sandro,br BRA,DF,Juventus,it Serie A,28,1991,29,27,2385,1,3,0,0,4,0
