Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_S,Att_S,Cmp%_S,Cmp_M,Att_M,Cmp%_M,Cmp_L,Att_L,Cmp%_L,Ast,KP,pass13,PPA,CrsPA,Prog
2155,Rubén\Ruben,es ESP,GK,La Coruña,es La Liga,33,1984,27.6,296,514,57.6,11118,7534,4,4,100,96,100,96,196,410,47.8,0,0,3,0,0,0
2156,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,eng Premier League,24,1993,26,1487,1686,88.2,31433,9266,16,29,55.2,1067,1144,93.3,404,513,78.8,1,2,130,3,0,86
2157,Sebastian Rudy\Sebastian-Rudy,de GER,MF,Bayern Munich,de Bundesliga,27,1990,16.8,928,1062,87.4,17060,3961,10,24,41.7,727,788,92.3,191,250,76.4,4,18,93,10,0,80
2158,Stéphane Ruffier\Stephane-Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,30,1986,34.6,567,888,63.9,18214,11356,1,6,16.7,237,239,99.2,329,643,51.2,0,0,6,0,0,0
2159,Vincent Rüfli\Vincent-Rufli,ch SUI,MFFW,Dijon,fr Ligue 1,29,1988,0.3,11,14,78.6,236,112,0,0,,7,9,77.8,4,5,80,0,0,2,0,0,3
2160,Daniele Rugani\Daniele-Rugani,it ITA,DF,Juventus,it Serie A,23,1994,21.5,1362,1512,90.1,28987,7945,6,10,60,944,1009,93.6,412,493,83.6,1,2,57,0,0,30
2161,Mário Rui\Mario-Rui,pt POR,DF,Napoli,it Serie A,26,1991,23.2,1818,2141,84.9,27298,10205,30,61,49.2,1587,1725,92,201,355,56.6,2,27,116,32,7,175
2162,Aitor Ruibal\Aitor-Ruibal,es ESP,FW,Betis,es La Liga,21,1996,0.1,5,5,100,42,11,1,1,100,4,4,100,0,0,,0,0,0,0,0,0
2163,Fabián Ruiz Peña\Fabian-Ruiz-Pena,es ESP,MF,Betis,es La Liga,21,1996,29.5,1806,2119,85.2,33433,7569,23,48,47.9,1433,1631,87.9,350,440,79.5,6,29,179,30,0,159
2164,Víctor Ruiz\Victor-Ruiz,es ESP,DF,Villarreal,es La Liga,28,1989,26.8,1217,1460,83.4,25618,10426,9,17,52.9,874,960,91,334,483,69.2,0,5,63,4,1,56
2165,Antonio Rukavina\Antonio-Rukavina,rs SRB,DF,Villarreal,es La Liga,33,1984,14.2,473,617,76.7,9217,3949,4,15,26.7,363,431,84.2,106,171,62,0,12,27,11,6,78
2166,Gerónimo Rulli\Geronimo-Rulli,ar ARG,GK,Real Sociedad,es La Liga,25,1992,26,694,916,75.8,20312,12403,1,3,33.3,348,358,97.2,345,555,62.2,0,1,4,0,0,0
2167,Lukas Rupp\Lukas-Rupp,de GER,MF,Hoffenheim,de Bundesliga,26,1991,12.9,360,480,75,5775,1816,10,26,38.5,312,387,80.6,38,67,56.7,2,16,30,11,4,60
2168,Marco Russ\Marco-Russ,de GER,DF,Eint Frankfurt,de Bundesliga,31,1985,12.7,469,562,83.5,9747,3716,2,11,18.2,338,374,90.4,129,177,72.9,0,3,26,2,0,52
2169,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,eng Premier League,25,1992,38,501,961,52.1,22713,16901,0,1,0,115,118,97.5,386,842,45.8,0,0,20,0,0,1
2170,Idriss Saadi\Idriss-Saadi,dz ALG,FW,Strasbourg,fr Ligue 1,25,1992,10.4,120,196,61.2,1636,404,6,20,30,105,149,70.5,9,27,33.3,0,6,6,8,4,13
2171,Youssouf Sabaly\Youssouf-Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,24,1993,34.4,1578,2013,78.4,26100,11364,31,95,32.6,1312,1520,86.3,235,398,59,5,40,143,54,29,274
2172,Abdelhamid Sabiri\Abdelhamid-Sabiri,de GER,MFDF,Huddersfield,eng Premier League,20,1996,2.4,57,88,64.8,892,276,3,6,50,44,64,68.8,10,18,55.6,1,2,11,2,1,7
2173,Marcel Sabitzer\Marcel-Sabitzer,at AUT,MFFW,RB Leipzig,de Bundesliga,23,1994,19.9,661,932,70.9,11152,4166,17,44,38.6,536,674,79.5,108,214,50.5,5,35,78,30,8,125
2174,Enric Saborit\Enric-Saborit,es ESP,DF,Athletic Club,es La Liga,25,1992,15.9,510,699,73,9816,3250,2,16,12.5,402,510,78.8,106,173,61.3,1,9,38,10,4,73
2175,Ihsan Sacko\Ihsan-Sacko,fr FRA,FW,Nice,fr Ligue 1,20,1997,2.9,67,86,77.9,1124,199,1,8,12.5,56,66,84.8,10,12,83.3,0,2,3,2,1,4
2176,Ihsan Sacko\Ihsan-Sacko,fr FRA,FWMF,Strasbourg,fr Ligue 1,20,1997,7.9,140,201,69.7,2262,414,2,12,16.7,123,160,76.9,15,29,51.7,1,6,6,2,0,9
2177,Mujaid Sadick\Mujaid-Sadick,es ESP,DF,La Coruña,es La Liga,17,2000,1.2,36,39,92.3,650,164,0,0,,30,31,96.8,6,8,75,0,0,0,0,0,0
2178,Armando Sadiku\Armando-Sadiku,al ALB,FW,Levante,es La Liga,26,1991,3,49,68,72.1,712,214,2,2,100,41,56,73.2,6,10,60,0,2,6,0,0,4
2179,Umar Sadiq\Umar-Sadiq,ng NGA,FW,Torino,it Serie A,20,1997,2.5,33,55,60,329,50,2,8,25,29,45,64.4,2,2,100,0,3,0,1,0,1
2180,Bacary Sagna\Bacary-Sagna,fr FRA,DF,Benevento,it Serie A,34,1983,10.6,681,773,88.1,11856,4120,6,12,50,567,615,92.2,108,146,74,0,12,35,5,4,56
2181,Adrián Sahibeddine\Adrian-Sahibeddine,fr FRA,FWMF,Dijon,fr Ligue 1,22,1994,0.2,5,6,83.3,57,27,1,1,100,4,5,80,0,0,,0,0,0,1,0,1
2182,Nuri Şahin\Nuri-Sahin,tr TUR,MF,Dortmund,de Bundesliga,28,1988,13.6,920,1108,83,16889,5475,11,24,45.8,723,811,89.1,186,273,68.1,2,19,139,21,2,138
2183,Wesley Saïd\Wesley-Said,fr FRA,FWMF,Dijon,fr Ligue 1,22,1995,20.4,365,496,73.6,5794,1310,13,26,50,304,382,79.6,48,88,54.5,1,14,29,11,0,40
2184,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,MFFW,Monaco,fr Ligue 1,20,1997,0.2,3,5,60,47,14,0,0,,3,5,60,0,0,,0,1,0,1,1,1
2185,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Nice,fr Ligue 1,20,1997,25,668,904,73.9,11266,2697,19,57,33.3,540,675,80,109,172,63.4,5,47,24,38,15,87
2186,Henri Saivet\Henri-Saivet,sn SEN,MF,Newcastle Utd,eng Premier League,26,1990,0.9,14,27,51.9,221,39,0,1,0,12,18,66.7,2,8,25,0,0,0,0,0,1
2187,Gōtoku Sakai\Gotoku-Sakai,jp JPN,DFMF,Hamburger SV,de Bundesliga,26,1991,25.4,1030,1351,76.2,20218,7501,14,47,29.8,764,931,82.1,252,373,67.6,0,13,97,23,10,162
2188,Hiroki Sakai\Hiroki-Sakai,jp JPN,DF,Marseille,fr Ligue 1,27,1990,28,1197,1502,79.7,18749,8142,40,82,48.8,1007,1144,88,150,276,54.3,2,13,87,12,5,176
2189,Diafra Sakho\Diafra-Sakho,sn SEN,FWMF,West Ham,eng Premier League,27,1989,3.4,44,69,63.8,664,67,1,7,14.3,39,55,70.9,4,7,57.1,0,1,2,2,0,3
2190,Diafra Sakho\Diafra-Sakho,sn SEN,FW,Rennes,fr Ligue 1,27,1989,8.7,98,140,70,1287,237,10,16,62.5,76,106,71.7,12,18,66.7,1,5,7,5,1,9
2191,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,eng Premier League,27,1990,17.8,608,737,82.5,11809,4931,7,18,38.9,448,506,88.5,153,213,71.8,2,2,34,1,0,45
2192,Bakary Sako\Bakary-Sako,ml MLI,FWMF,Crystal Palace,eng Premier League,29,1988,5.3,95,151,62.9,1578,407,7,18,38.9,74,97,76.3,14,36,38.9,0,7,7,5,3,12
2193,Emiliano Sala\Emiliano-Sala,ar ARG,FW,Nantes,fr Ligue 1,26,1990,33.7,513,818,62.7,6768,1395,30,91,33,443,645,68.7,40,82,48.8,3,31,34,17,2,50
2194,Jacopo Sala\Jacopo-Sala,it ITA,DF,Sampdoria,it Serie A,25,1991,11,632,753,83.9,11604,3889,9,25,36,505,547,92.3,118,181,65.2,0,6,51,10,4,102
2195,Mohamed Salah\Mohamed-Salah,eg EGY,FWMF,Liverpool,eng Premier League,25,1992,32.3,762,1042,73.1,12111,3521,36,72,50,629,795,79.1,97,175,55.4,10,62,36,49,9,132
2196,Bartosz Salamon\Bartosz-Salamon,pl POL,DF,SPAL,it Serie A,26,1991,19.2,709,898,79,15847,5715,5,14,35.7,483,554,87.2,221,330,67,0,4,59,6,1,63
2197,Carlos Salcedo\Carlos-Salcedo,mx MEX,DF,Eint Frankfurt,de Bundesliga,23,1993,17.9,783,982,79.7,18704,6331,7,23,30.4,487,558,87.3,289,401,72.1,0,1,51,2,0,74
2198,Eddy Salcedo\Eddy-Salcedo,it ITA,MFFW,Genoa,it Serie A,15,2001,0.4,5,6,83.3,74,11,0,0,,5,6,83.3,0,0,,0,0,0,0,0,1
2199,Yannis Salibur\Yannis-Salibur,fr FRA,FWMF,Guingamp,fr Ligue 1,26,1991,16.9,469,617,76,7854,2082,14,43,32.6,373,448,83.3,82,126,65.1,1,25,32,18,6,63
2200,Sejad Salihović\Sejad-Salihovic,ba BIH,MF,Hamburger SV,de Bundesliga,32,1984,4.1,169,234,72.2,3346,865,4,7,57.1,120,146,82.2,45,81,55.6,1,8,18,4,3,20
2201,Yoann Salmier\Yoann-Salmier,GYF,DF,Strasbourg,fr Ligue 1,24,1992,12.3,449,538,83.5,10462,3575,3,7,42.9,273,303,90.1,173,228,75.9,1,2,21,4,0,23
2202,Mamadou Samassa\Mamadou-Samassa,ml MLI,GK,Troyes,fr Ligue 1,27,1990,21,265,499,53.1,9578,6319,2,3,66.7,95,100,95,168,396,42.4,0,1,10,0,0,1
2203,Brice Samba\Brice-Samba,fr FRA,GK,Caen,fr Ligue 1,23,1994,3.5,51,87,58.6,2077,1583,0,0,,17,18,94.4,34,69,49.3,0,0,1,0,0,0
2204,Junior Sambia\Junior-Sambia,fr FRA,MF,Montpellier,fr Ligue 1,20,1996,17.1,607,787,77.1,11321,3446,17,29,58.6,440,523,84.1,150,235,63.8,5,37,46,15,4,106
2205,Frédéric Sammaritano\Frederic-Sammaritano,fr FRA,FWMF,Dijon,fr Ligue 1,31,1986,15.9,457,599,76.3,7747,2226,18,45,40,358,427,83.8,81,127,63.8,3,23,39,23,8,62
2206,Sergi Samper\Sergi-Samper,es ESP,MF,Las Palmas,es La Liga,22,1995,1.6,67,83,80.7,1306,235,0,2,0,52,58,89.7,15,23,65.2,0,0,1,1,0,1
2207,Jairo Samperio\Jairo-Samperio,es ESP,MFFW,Mainz 05,de Bundesliga,24,1993,0.4,4,7,57.1,47,17,0,0,,4,7,57.1,0,0,,0,0,1,0,0,0
2208,Jairo Samperio\Jairo-Samperio,es ESP,FWDF,Las Palmas,es La Liga,24,1993,6.2,104,157,66.2,1506,437,2,7,28.6,90,123,73.2,12,27,44.4,0,5,4,4,1,7
2209,Mario Sampirisi\Mario-Sampirisi,it ITA,DF,Crotone,it Serie A,24,1992,24.4,822,1100,74.7,16488,8043,3,12,25,629,739,85.1,190,349,54.4,0,8,79,19,8,150
2210,Mikel San José\Mikel-San-Jose,es ESP,MF,Athletic Club,es La Liga,28,1989,23.9,802,1034,77.6,15508,4621,3,20,15,613,747,82.1,186,267,69.7,1,13,101,12,2,107
2211,Antonio Sanabria\Antonio-Sanabria,py PAR,FW,Betis,es La Liga,21,1996,9.5,122,158,77.2,1836,241,3,6,50,101,125,80.8,18,27,66.7,0,3,6,0,0,7
2212,Renato Sanches\Renato-Sanches,pt POR,MF,Swansea City,eng Premier League,19,1997,7.8,323,413,78.2,5682,1424,12,14,85.7,246,288,85.4,65,111,58.6,0,6,28,2,0,36
2213,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Manchester Utd,eng Premier League,28,1988,11.6,441,616,71.6,7219,2249,16,48,33.3,357,437,81.7,68,131,51.9,3,22,45,36,5,81
2214,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Arsenal,eng Premier League,28,1988,16.7,639,912,70.1,12030,3748,16,52,30.8,477,610,78.2,146,250,58.4,3,49,51,81,13,153
2215,Carlos Sánchez\Carlos-Sanchez,co COL,MFFW,Fiorentina,it Serie A,31,1986,4.1,206,250,82.4,3994,1017,3,7,42.9,154,175,88,49,68,72.1,0,0,13,0,0,13
2216,Carlos Sánchez\Carlos-Sanchez,co COL,MF,Espanyol,es La Liga,31,1986,12.5,479,574,83.4,9392,1906,5,12,41.7,358,414,86.5,116,148,78.4,0,4,39,3,0,31
2217,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,eng Premier League,21,1996,28.2,1663,1876,88.6,37123,12025,13,22,59.1,1041,1122,92.8,609,732,83.2,0,4,90,2,0,82
2218,Sergio Sánchez\Sergio-Sanchez,es ESP,DF,Espanyol,es La Liga,31,1986,1.1,30,40,75,558,237,0,0,,26,30,86.7,4,10,40,0,0,2,0,0,8
2219,Víctor Sánchez\Victor-Sanchez,es ESP,DFMF,Espanyol,es La Liga,29,1987,27.2,962,1389,69.3,16888,6280,12,35,34.3,783,967,81,167,387,43.2,2,7,89,14,4,138
2220,Jadon Sancho\Jadon-Sancho,eng ENG,FW,Dortmund,de Bundesliga,17,2000,7.7,308,372,82.8,4616,928,12,20,60,267,306,87.3,29,46,63,4,20,13,10,0,26
2221,Sandro\Sandro,br BRA,MF,Benevento,it Serie A,28,1989,12.8,619,694,89.2,10959,2425,9,16,56.3,495,540,91.7,115,138,83.3,0,5,28,4,0,29
2222,Alex Sandro\Alex-Sandro,br BRA,DF,Juventus,it Serie A,26,1991,23.5,1423,1680,84.7,28301,8351,14,38,36.8,1062,1188,89.4,347,454,76.4,3,28,105,45,23,179
2223,Arona Sané\Arona-Sane,sn SEN,MF,Atlético Madrid,es La Liga,22,1995,0.7,9,14,64.3,152,9,0,0,,9,14,64.3,0,0,,0,0,0,0,0,0
2224,Lamine Sané\Lamine-Sane,sn SEN,DF,Werder Bremen,de Bundesliga,30,1987,8.7,323,400,80.8,7285,2539,0,2,0,213,260,81.9,110,138,79.7,0,1,26,0,0,21
2225,Leroy Sané\Leroy-Sane,de GER,FW,Manchester City,eng Premier League,21,1996,26.9,926,1179,78.5,13754,2895,31,68,45.6,816,965,84.6,79,146,54.1,15,55,20,43,10,89
2226,Salif Sané\Salif-Sane,sn SEN,DF,Hannover 96,de Bundesliga,26,1990,32,1447,1787,81,33220,12251,10,29,34.5,926,1062,87.2,511,696,73.4,1,8,101,7,0,155
2227,Ibrahim Sangaré\Ibrahim-Sangare,ci CIV,MF,Toulouse,fr Ligue 1,19,1997,17.7,621,835,74.4,13088,3969,21,40,52.5,425,520,81.7,175,275,63.6,1,18,103,8,2,98
2228,Younousse Sankharé\Younousse-Sankhare,sn SEN,MF,Bordeaux,fr Ligue 1,27,1989,20.9,751,879,85.4,12790,3900,16,31,51.6,608,677,89.8,127,171,74.3,1,21,88,7,2,90
2229,Baissama Sankoh\Baissama-Sankoh,gn GUI,MFDF,Caen,fr Ligue 1,25,1992,17.1,432,546,79.1,7624,1997,12,24,50,336,408,82.4,84,114,73.7,0,8,32,4,1,41
2230,Siriki Sanogo\Siriki-Sanogo,ci CIV,MF,Benevento,it Serie A,15,2001,0.4,12,16,75,204,27,0,0,,10,12,83.3,2,4,50,0,0,0,0,0,1
2231,Yaya Sanogo\Yaya-Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,24,1993,16.8,170,302,56.3,2634,538,9,35,25.7,135,226,59.7,26,41,63.4,1,10,16,8,1,24
2232,Morgan Sanson\Morgan-Sanson,fr FRA,MF,Marseille,fr Ligue 1,22,1994,24.1,817,1051,77.7,14312,3367,24,51,47.1,650,777,83.7,143,223,64.1,2,37,76,26,11,93
2233,Nicola Sansone\Nicola-Sansone,it ITA,FWMF,Villarreal,es La Liga,25,1991,7.2,167,232,72,2665,654,2,12,16.7,142,186,76.3,23,34,67.6,1,13,11,6,1,25
2234,Baptiste Santamaria\Baptiste-Santamaria,fr FRA,MF,Angers,fr Ligue 1,22,1995,28.8,936,1169,80.1,18459,5491,12,29,41.4,694,812,85.5,230,328,70.1,0,16,116,6,3,109
2235,Ivan Santini\Ivan-Santini,hr CRO,FW,Caen,fr Ligue 1,28,1989,30.8,447,689,64.9,6027,982,26,59,44.1,383,561,68.3,38,69,55.1,1,25,31,5,0,31
2236,Davide Santon\Davide-Santon,it ITA,DF,Inter,it Serie A,26,1991,9.3,439,547,80.3,8153,2437,6,19,31.6,349,396,88.1,84,132,63.6,0,2,26,2,0,45
2237,Christian Santos\Christian-Santos,ve VEN,FW,Alavés,es La Liga,29,1988,4.9,90,141,63.8,1121,128,7,10,70,77,120,64.2,6,11,54.5,0,3,4,1,1,2
2238,Douglas Santos\Douglas-Santos,br BRA,DF,Hamburger SV,de Bundesliga,23,1994,26.4,1048,1493,70.2,20362,9228,20,78,25.6,761,943,80.7,267,472,56.6,1,24,104,36,16,236
2239,Samir Santos\Samir-Santos,br BRA,DF,Udinese,it Serie A,22,1994,28.5,1107,1376,80.5,23085,7474,5,26,19.2,806,902,89.4,296,448,66.1,0,4,72,6,3,112
2240,Antonio Santurro\Antonio-Santurro,it ITA,GK,Bologna,it Serie A,25,1992,1,18,42,42.9,863,713,0,0,,1,1,100,17,41,41.5,0,0,1,0,0,0
2241,Riccardo Saponara\Riccardo-Saponara,it ITA,MFFW,Fiorentina,it Serie A,25,1991,10,342,434,78.8,6340,2193,1,10,10,280,327,85.6,61,97,62.9,4,37,50,22,1,78
2242,Pablo Sarabia\Pablo-Sarabia,es ESP,FWMF,Sevilla,es La Liga,25,1992,26.6,840,1155,72.7,13894,4636,11,39,28.2,712,877,81.2,117,239,49,5,46,53,52,13,153
2243,Yusuf Sari\Yusuf-Sari,tr TUR,FW,Marseille,fr Ligue 1,18,1998,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0
2244,Bouna Sarr\Bouna-Sarr,gn GUI,DF,Marseille,fr Ligue 1,25,1992,19.9,1083,1289,84,17945,6651,22,45,48.9,910,1014,89.7,151,230,65.7,2,29,59,29,21,120
2245,Ismaila Sarr\Ismaila-Sarr,sn SEN,FWMF,Rennes,fr Ligue 1,19,1998,20.6,324,431,75.2,4627,1210,14,32,43.8,279,342,81.6,31,57,54.4,3,17,18,14,3,37
2246,Malang Sarr\Malang-Sarr,fr FRA,DF,Nice,fr Ligue 1,18,1999,14.7,933,1056,88.4,19863,7322,16,34,47.1,629,675,93.2,288,347,83,0,5,66,2,1,55
2247,Imanol Sarriegi\Imanol-Sarriegi,es ESP,MFFW,Eibar,es La Liga,22,1995,0.5,18,23,78.3,349,28,0,0,,14,17,82.4,4,6,66.7,0,0,4,0,0,0
2248,Marco Sau\Marco-Sau,it ITA,FWMF,Cagliari,it Serie A,29,1987,14.6,290,380,76.3,4252,573,17,29,58.6,240,302,79.5,33,49,67.3,0,13,12,6,1,13
2249,Stefan Savić\Stefan-Savic,me MNE,DF,Atlético Madrid,es La Liga,26,1991,25.5,812,1026,79.1,18425,6163,5,13,38.5,521,605,86.1,286,408,70.1,0,2,58,4,0,58
2250,Gianluca Scamacca\Gianluca-Scamacca,it ITA,FW,Sassuolo,it Serie A,18,1999,0.3,12,17,70.6,199,95,0,1,0,8,10,80,4,6,66.7,0,1,2,3,0,3
2251,Fabian Schär\Fabian-Schar,ch SUI,DF,La Coruña,es La Liga,25,1991,24.7,740,958,77.2,17310,6756,3,7,42.9,466,545,85.5,271,406,66.7,2,4,54,6,0,58
2252,Ezequiel Schelotto\Ezequiel-Schelotto,it ITA,DF,Brighton,eng Premier League,28,1989,14.6,441,606,72.8,8035,3517,6,23,26.1,345,431,80,90,152,59.2,0,4,38,7,5,72
2253,Pasquale Schiattarella\Pasquale-Schiattarella,it ITA,MF,SPAL,it Serie A,30,1987,22.1,939,1180,79.6,18036,5183,20,42,47.6,690,802,86,229,336,68.2,3,43,96,36,6,167
2254,Eros Schiavon\Eros-Schiavon,it ITA,MFDF,SPAL,it Serie A,34,1983,4.3,85,130,65.4,1353,490,2,8,25,68,91,74.7,15,31,48.4,0,1,3,2,0,12
2255,Patrik Schick\Patrik-Schick,cz CZE,FW,Roma,it Serie A,21,1996,11,226,293,77.1,3156,590,5,17,29.4,202,247,81.8,19,29,65.5,0,12,14,8,1,20
2256,Julian Schieber\Julian-Schieber,de GER,MFFW,Hertha BSC,de Bundesliga,28,1989,0.6,5,14,35.7,60,24,0,1,0,5,13,38.5,0,0,,0,0,0,0,0,0
2257,Christopher Schindler\Christopher-Schindler,de GER,DF,Huddersfield,eng Premier League,27,1990,36.3,1155,1456,79.3,24980,7566,17,35,48.6,740,875,84.6,398,546,72.9,1,6,58,0,0,60
2258,Sven Schipplock\Sven-Schipplock,de GER,FWMF,Hamburger SV,de Bundesliga,28,1988,3.8,44,76,57.9,556,189,1,6,16.7,41,66,62.1,2,4,50,0,3,2,0,0,5
2259,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,DFMF,Crystal Palace,eng Premier League,24,1992,19.4,582,807,72.1,9692,3760,20,52,38.5,472,584,80.8,90,171,52.6,1,12,55,9,2,80
2260,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,eng Premier League,30,1986,32.9,497,949,52.4,21552,14913,1,1,100,134,137,97.8,362,811,44.6,0,1,25,0,0,3
2261,Marcel Schmelzer\Marcel-Schmelzer,de GER,DF,Dortmund,de Bundesliga,29,1988,16.6,1069,1291,82.8,17235,6712,12,35,34.3,955,1070,89.3,102,186,54.8,0,9,88,12,3,143
2262,Jonathan Schmid\Jonathan-Schmid,fr FRA,DFFW,Augsburg,de Bundesliga,27,1990,16.4,445,622,71.5,8283,3875,8,25,32,335,412,81.3,102,185,55.1,0,25,24,8,2,88
2263,Manuel Schmiedebach\Manuel-Schmiedebach,de GER,MF,Hannover 96,de Bundesliga,28,1988,1.8,50,75,66.7,991,355,1,6,16.7,38,50,76,11,19,57.9,0,3,6,1,1,7
2264,Benno Schmitz\Benno-Schmitz,de GER,DF,RB Leipzig,de Bundesliga,22,1994,0.9,41,55,74.5,694,245,1,1,100,33,43,76.7,7,11,63.6,0,2,1,0,0,2
2265,Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Everton,eng Premier League,27,1989,23.7,949,1146,82.8,17420,5054,25,38,65.8,722,827,87.3,202,281,71.9,0,9,114,3,1,77
2266,Alessandro Schöpf\Alessandro-Schopf,at AUT,DFMF,Schalke 04,de Bundesliga,23,1994,9,314,412,76.2,4960,1760,5,15,33.3,269,320,84.1,40,77,51.9,0,5,19,6,0,43
2267,Nico Schulz\Nico-Schulz,de GER,DFMF,Hoffenheim,de Bundesliga,24,1993,19.8,756,1029,73.5,13610,4799,8,47,17,613,748,82,135,234,57.7,2,28,55,35,17,148
2268,André Schürrle\Andre-Schurrle,de GER,FW,Dortmund,de Bundesliga,26,1990,13.7,395,549,71.9,6343,1497,8,29,27.6,333,416,80,54,104,51.9,6,18,26,24,8,54
2269,Julian Schuster\Julian-Schuster,de GER,DFMF,Freiburg,de Bundesliga,32,1985,14.5,602,748,80.5,12865,4421,1,7,14.3,418,457,91.5,183,284,64.4,0,15,37,8,1,78
2270,Pirmin Schwegler\Pirmin-Schwegler,ch SUI,MF,Hannover 96,de Bundesliga,30,1987,25.8,1023,1357,75.4,19069,6706,30,52,57.7,760,899,84.5,233,406,57.4,6,54,91,11,0,181
2271,Alexander Schwolow\Alexander-Schwolow,de GER,GK,Freiburg,de Bundesliga,25,1992,32.3,823,1310,62.8,31261,22116,3,4,75,322,323,99.7,498,983,50.7,0,2,30,2,0,2
2272,Simone Scuffet\Simone-Scuffet,it ITA,GK,Udinese,it Serie A,21,1996,6,84,149,56.4,2988,2111,1,1,100,32,33,97,51,115,44.3,0,0,1,0,0,0
2273,Ernest Seka\Ernest-Seka,gn GUI,DF,Strasbourg,fr Ligue 1,30,1987,24.2,989,1298,76.2,18722,8515,14,42,33.3,755,915,82.5,220,341,64.5,1,17,85,15,5,158
2274,Vahid Selimović\Vahid-Selimovic,lu LUX,DF,Metz,fr Ligue 1,20,1997,11.7,369,470,78.5,8503,3167,3,8,37.5,233,275,84.7,133,187,71.1,0,1,40,1,0,36
2275,Davie Selke\Davie-Selke,de GER,FW,Hertha BSC,de Bundesliga,22,1995,21,282,463,60.9,3573,650,11,41,26.8,254,384,66.1,17,38,44.7,0,14,14,3,1,17
2276,Ole Selnæs\Ole-Selnaes,no NOR,MF,Saint-Étienne,fr Ligue 1,23,1994,22.9,996,1224,81.4,21474,5242,18,37,48.6,680,782,87,298,405,73.6,0,17,96,7,0,101
2277,Nélson Semedo\Nelson-Semedo,pt POR,DF,Barcelona,es La Liga,23,1993,16.7,936,1082,86.5,14818,4432,8,28,28.6,820,907,90.4,108,147,73.5,0,11,49,13,1,64
2278,Rúben Semedo\Ruben-Semedo,pt POR,DFMF,Villarreal,es La Liga,23,1994,2.5,76,87,87.4,1392,377,1,2,50,59,65,90.8,16,20,80,0,0,1,0,0,3
2279,Stefano Sensi\Stefano-Sensi,it ITA,MF,Sassuolo,it Serie A,21,1995,11.6,436,552,79,9189,2793,9,21,42.9,298,342,87.1,129,189,68.3,0,22,56,12,2,80
2280,Luigi Sepe\Luigi-Sepe,it ITA,GK,Napoli,it Serie A,26,1991,1,18,19,94.7,531,307,0,0,,8,8,100,10,11,90.9,0,0,0,0,0,0
2281,Suat Serdar\Suat-Serdar,de GER,MF,Mainz 05,de Bundesliga,20,1997,18.9,457,583,78.4,8327,2027,8,28,28.6,357,435,82.1,92,120,76.7,0,19,40,10,0,48
2282,Jean Seri\Jean-Seri,ci CIV,MF,Nice,fr Ligue 1,26,1991,29.1,2374,2667,89,44756,10201,44,75,58.7,1782,1900,93.8,548,692,79.2,4,65,180,22,3,210
2283,Julien Serrano\Julien-Serrano,fr FRA,DF,Monaco,fr Ligue 1,19,1998,3.1,103,164,62.8,1674,764,5,12,41.7,86,113,76.1,12,39,30.8,0,1,12,1,1,19
2284,Grégory Sertic\Gregory-Sertic,fr FRA,DFMF,Marseille,fr Ligue 1,27,1989,3.9,168,192,87.5,3530,1185,1,5,20,120,128,93.8,47,59,79.7,0,1,13,1,0,11
2285,Stéphane Sessègnon\Stephane-Sessegnon,bj BEN,MF,Montpellier,fr Ligue 1,33,1984,10.9,378,490,77.1,7283,1646,7,24,29.2,284,332,85.5,87,134,64.9,1,16,39,14,1,58
2286,Lee Seung-woo\Lee-Seung-woo,kr KOR,MFFW,Hellas Verona,it Serie A,19,1998,4,128,162,79,2091,447,6,11,54.5,101,121,83.5,21,30,70,0,3,9,7,0,22
2287,Stephan El Shaarawy\Stephan-El-Shaarawy,it ITA,FW,Roma,it Serie A,24,1992,23.9,819,1006,81.4,13641,3354,9,26,34.6,704,818,86.1,106,162,65.4,5,33,42,47,7,132
2288,Meritan Shabani\Meritan-Shabani,al ALB,FW,Bayern Munich,de Bundesliga,18,1999,0.6,11,15,73.3,160,25,1,1,100,8,11,72.7,2,3,66.7,0,0,0,1,0,1
2289,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FWMF,Stoke City,eng Premier League,25,1991,33.8,893,1261,70.8,18120,6010,24,57,42.1,624,728,85.7,245,476,51.5,7,73,94,56,13,203
