Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,FK,PK,PKatt
2132,Simone Romagnoli\Simone-Romagnoli,it ITA,DF,Bologna,it Serie A,27,1990,6.2,0,0,0,,0,0,,,0,0,0
2133,Aristóteles Romero\Aristoteles-Romero,ve VEN,MF,Crotone,it Serie A,21,1995,1,0,1,0,0,1.05,0,0,,0,0,0
2134,Óscar Romero\Oscar-Romero,py PAR,MFFW,Alavés,es La Liga,25,1992,2.8,0,8,3,37.5,2.85,1.07,0,0,2,0,0
2135,Sergio Romero\Sergio-Romero,ar ARG,GK,Manchester Utd,eng Premier League,30,1987,1,0,0,0,,0,0,,,0,0,0
2136,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,eng Premier League,25,1991,32.2,1,25,3,12,0.78,0.09,0.04,0.33,0,0,0
2137,Rômulo\Romulo,it ITA,MFDF,Hellas Verona,it Serie A,30,1987,35.2,3,28,7,25,0.8,0.2,0.04,0.14,6,2,2
2138,Cristiano Ronaldo\Cristiano-Ronaldo,pt POR,FW,Real Madrid,es La Liga,32,1985,25.4,26,176,71,40.3,6.92,2.79,0.13,0.32,15,3,4
2139,Facundo Roncaglia\Facundo-Roncaglia,ar ARG,DF,Celta Vigo,es La Liga,30,1987,16.8,0,5,1,20,0.3,0.06,0,0,0,0,0
2140,Salomón Rondón\Salomon-Rondon,ve VEN,FW,West Brom,eng Premier League,27,1989,30.7,7,82,28,34.1,2.67,0.91,0.09,0.25,1,0,0
2141,Valentin Rongier\Valentin-Rongier,fr FRA,MFFW,Nantes,fr Ligue 1,22,1994,26.1,1,28,6,21.4,1.07,0.23,0.04,0.17,3,0,0
2142,Marten de Roon\Marten-de-Roon,nl NED,MF,Atalanta,it Serie A,26,1991,28.6,3,24,8,33.3,0.84,0.28,0.08,0.25,0,1,2
2143,Wayne Rooney\Wayne-Rooney,eng ENG,MFFW,Everton,eng Premier League,31,1985,25.2,10,41,11,26.8,1.63,0.44,0.17,0.64,3,3,6
2144,Roberto Rosales\Roberto-Rosales,ve VEN,DF,Málaga,es La Liga,28,1988,34.7,1,18,6,33.3,0.52,0.17,0.06,0.17,4,0,0
2145,Danny Rose\Danny-Rose,eng ENG,DFMF,Tottenham,eng Premier League,27,1990,8.9,0,8,1,12.5,0.9,0.11,0,0,0,0,0
2146,Liam Rosenior\Liam-Rosenior,eng ENG,DF,Brighton,eng Premier League,33,1984,1.8,0,2,0,0,1.1,0,0,,0,0,0
2147,Aleandro Rosi\Aleandro-Rosi,it ITA,DFMF,Genoa,it Serie A,30,1987,18.9,0,14,4,28.6,0.74,0.21,0,0,0,0,0
2148,Valentin Rosier\Valentin-Rosier,fr FRA,DF,Dijon,fr Ligue 1,20,1996,30.9,0,18,5,27.8,0.58,0.16,0,0,0,0,0
2149,Luca Rossettini\Luca-Rossettini,it ITA,DF,Genoa,it Serie A,32,1985,22.5,0,11,5,45.5,0.49,0.22,0,0,0,0,0
2150,Francesco Rossi\Francesco-Rossi,it ITA,GK,Atalanta,it Serie A,26,1991,0.1,0,0,0,,0,0,,,0,0,0
2151,Giuseppe Rossi\Giuseppe-Rossi,it ITA,FWMF,Genoa,it Serie A,30,1987,2.9,1,12,4,33.3,4.15,1.38,0.08,0.25,0,0,0
2152,Jérôme Roussillon\Jerome-Roussillon,fr FRA,DFMF,Montpellier,fr Ligue 1,24,1993,20.9,3,17,6,35.3,0.81,0.29,0.18,0.5,0,0,0
2153,Wayne Routledge\Wayne-Routledge,eng ENG,MFFW,Swansea City,eng Premier League,32,1985,4.8,0,4,1,25,0.84,0.21,0,0,0,0,0
2154,Nolan Roux\Nolan-Roux,fr FRA,FWMF,Metz,fr Ligue 1,29,1988,31.5,15,86,45,52.3,2.73,1.43,0.17,0.33,1,0,1
2155,Rubén\Ruben,es ESP,GK,La Coruña,es La Liga,33,1984,27.6,0,0,0,,0,0,,,0,0,0
2156,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,eng Premier League,24,1993,26,2,16,4,25,0.62,0.15,0.13,0.5,0,0,0
2157,Sebastian Rudy\Sebastian-Rudy,de GER,MF,Bayern Munich,de Bundesliga,27,1990,16.8,1,19,6,31.6,1.13,0.36,0.05,0.17,1,0,0
2158,Stéphane Ruffier\Stephane-Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,30,1986,34.6,0,0,0,,0,0,,,0,0,0
2159,Vincent Rüfli\Vincent-Rufli,ch SUI,MFFW,Dijon,fr Ligue 1,29,1988,0.3,0,0,0,,0,0,,,0,0,0
2160,Daniele Rugani\Daniele-Rugani,it ITA,DF,Juventus,it Serie A,23,1994,21.5,2,11,3,27.3,0.51,0.14,0.18,0.67,0,0,0
2161,Mário Rui\Mario-Rui,pt POR,DF,Napoli,it Serie A,26,1991,23.2,2,8,2,25,0.34,0.09,0.25,1,2,0,0
2162,Aitor Ruibal\Aitor-Ruibal,es ESP,FW,Betis,es La Liga,21,1996,0.1,0,0,0,,0,0,,,0,0,0
2163,Fabián Ruiz Peña\Fabian-Ruiz-Pena,es ESP,MF,Betis,es La Liga,21,1996,29.5,3,42,17,40.5,1.42,0.58,0.07,0.18,1,0,0
2164,Víctor Ruiz\Victor-Ruiz,es ESP,DF,Villarreal,es La Liga,28,1989,26.8,2,6,2,33.3,0.22,0.07,0.33,1,0,0,0
2165,Antonio Rukavina\Antonio-Rukavina,rs SRB,DF,Villarreal,es La Liga,33,1984,14.2,0,1,0,0,0.07,0,0,,0,0,0
2166,Gerónimo Rulli\Geronimo-Rulli,ar ARG,GK,Real Sociedad,es La Liga,25,1992,26,0,0,0,,0,0,,,0,0,0
2167,Lukas Rupp\Lukas-Rupp,de GER,MF,Hoffenheim,de Bundesliga,26,1991,12.9,3,15,6,40,1.16,0.47,0.2,0.5,0,0,0
2168,Marco Russ\Marco-Russ,de GER,DF,Eint Frankfurt,de Bundesliga,31,1985,12.7,1,6,4,66.7,0.47,0.31,0.17,0.25,0,0,0
2169,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,eng Premier League,25,1992,38,0,0,0,,0,0,,,0,0,0
2170,Idriss Saadi\Idriss-Saadi,dz ALG,FW,Strasbourg,fr Ligue 1,25,1992,10.4,4,31,9,29,2.97,0.86,0.13,0.44,1,0,0
2171,Youssouf Sabaly\Youssouf-Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,24,1993,34.4,0,11,2,18.2,0.32,0.06,0,0,0,0,0
2172,Abdelhamid Sabiri\Abdelhamid-Sabiri,de GER,MFDF,Huddersfield,eng Premier League,20,1996,2.4,0,6,0,0,2.45,0,0,,0,0,0
2173,Marcel Sabitzer\Marcel-Sabitzer,at AUT,MFFW,RB Leipzig,de Bundesliga,23,1994,19.9,3,61,22,36.1,3.07,1.11,0.05,0.14,2,0,0
2174,Enric Saborit\Enric-Saborit,es ESP,DF,Athletic Club,es La Liga,25,1992,15.9,0,6,2,33.3,0.38,0.13,0,0,0,0,0
2175,Ihsan Sacko\Ihsan-Sacko,fr FRA,FW,Nice,fr Ligue 1,20,1997,2.9,0,0,0,,0,0,,,0,0,0
2176,Ihsan Sacko\Ihsan-Sacko,fr FRA,FWMF,Strasbourg,fr Ligue 1,20,1997,7.9,0,13,2,15.4,1.65,0.25,0,0,0,0,0
2177,Mujaid Sadick\Mujaid-Sadick,es ESP,DF,La Coruña,es La Liga,17,2000,1.2,0,0,0,,0,0,,,0,0,0
2178,Armando Sadiku\Armando-Sadiku,al ALB,FW,Levante,es La Liga,26,1991,3,0,5,2,40,1.68,0.67,0,0,0,0,0
2179,Umar Sadiq\Umar-Sadiq,ng NGA,FW,Torino,it Serie A,20,1997,2.5,0,4,0,0,1.6,0,0,,0,0,0
2180,Bacary Sagna\Bacary-Sagna,fr FRA,DF,Benevento,it Serie A,34,1983,10.6,1,4,1,25,0.38,0.09,0.25,1,0,0,0
2181,Adrián Sahibeddine\Adrian-Sahibeddine,fr FRA,FWMF,Dijon,fr Ligue 1,22,1994,0.2,0,2,0,0,10,0,0,,0,0,0
2182,Nuri Şahin\Nuri-Sahin,tr TUR,MF,Dortmund,de Bundesliga,28,1988,13.6,2,25,7,28,1.84,0.51,0.08,0.29,1,0,0
2183,Wesley Saïd\Wesley-Said,fr FRA,FWMF,Dijon,fr Ligue 1,22,1995,20.4,9,51,24,47.1,2.5,1.17,0.18,0.38,2,0,0
2184,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Nice,fr Ligue 1,20,1997,25,3,39,16,41,1.56,0.64,0.08,0.19,0,0,0
2185,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,MFFW,Monaco,fr Ligue 1,20,1997,0.2,0,0,0,,0,0,,,0,0,0
2186,Henri Saivet\Henri-Saivet,sn SEN,MF,Newcastle Utd,eng Premier League,26,1990,0.9,1,1,1,100,1.08,1.08,1,1,1,0,0
2187,Gōtoku Sakai\Gotoku-Sakai,jp JPN,DFMF,Hamburger SV,de Bundesliga,26,1991,25.4,0,18,5,27.8,0.71,0.2,0,0,0,0,0
2188,Hiroki Sakai\Hiroki-Sakai,jp JPN,DF,Marseille,fr Ligue 1,27,1990,28,0,3,1,33.3,0.11,0.04,0,0,0,0,0
2189,Diafra Sakho\Diafra-Sakho,sn SEN,FWMF,West Ham,eng Premier League,27,1989,3.4,2,10,3,30,2.94,0.88,0.2,0.67,0,0,0
2190,Diafra Sakho\Diafra-Sakho,sn SEN,FW,Rennes,fr Ligue 1,27,1989,8.7,2,22,5,22.7,2.54,0.58,0.09,0.4,0,0,0
2191,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,eng Premier League,27,1990,17.8,1,3,1,33.3,0.17,0.06,0.33,1,0,0,0
2192,Bakary Sako\Bakary-Sako,ml MLI,FWMF,Crystal Palace,eng Premier League,29,1988,5.3,3,16,6,37.5,3.01,1.13,0.19,0.5,0,0,0
2193,Emiliano Sala\Emiliano-Sala,ar ARG,FW,Nantes,fr Ligue 1,26,1990,33.7,12,97,25,25.8,2.88,0.74,0.08,0.32,0,4,5
2194,Jacopo Sala\Jacopo-Sala,it ITA,DF,Sampdoria,it Serie A,25,1991,11,0,3,0,0,0.27,0,0,,0,0,0
2195,Mohamed Salah\Mohamed-Salah,eg EGY,FWMF,Liverpool,eng Premier League,25,1992,32.3,32,140,65,46.4,4.33,2.01,0.22,0.48,4,1,2
2196,Bartosz Salamon\Bartosz-Salamon,pl POL,DF,SPAL,it Serie A,26,1991,19.2,0,9,1,11.1,0.47,0.05,0,0,0,0,0
2197,Carlos Salcedo\Carlos-Salcedo,mx MEX,DF,Eint Frankfurt,de Bundesliga,23,1993,17.9,0,5,2,40,0.28,0.11,0,0,0,0,0
2198,Eddy Salcedo\Eddy-Salcedo,it ITA,MFFW,Genoa,it Serie A,15,2001,0.4,0,3,2,66.7,7.94,5.29,0,0,0,0,0
2199,Yannis Salibur\Yannis-Salibur,fr FRA,FWMF,Guingamp,fr Ligue 1,26,1991,16.9,3,56,16,28.6,3.31,0.95,0.05,0.19,7,0,0
2200,Sejad Salihović\Sejad-Salihovic,ba BIH,MF,Hamburger SV,de Bundesliga,32,1984,4.1,1,8,1,12.5,1.95,0.24,0,0,0,1,1
2201,Yoann Salmier\Yoann-Salmier,GYF,DF,Strasbourg,fr Ligue 1,24,1992,12.3,0,2,0,0,0.16,0,0,,0,0,0
2202,Mamadou Samassa\Mamadou-Samassa,ml MLI,GK,Troyes,fr Ligue 1,27,1990,21,0,0,0,,0,0,,,0,0,0
2203,Brice Samba\Brice-Samba,fr FRA,GK,Caen,fr Ligue 1,23,1994,3.5,0,0,0,,0,0,,,0,0,0
2204,Junior Sambia\Junior-Sambia,fr FRA,MF,Montpellier,fr Ligue 1,20,1996,17.1,1,39,17,43.6,2.28,0.99,0.03,0.06,14,0,0
2205,Frédéric Sammaritano\Frederic-Sammaritano,fr FRA,FWMF,Dijon,fr Ligue 1,31,1986,15.9,0,32,13,40.6,2.02,0.82,0,0,0,0,0
2206,Sergi Samper\Sergi-Samper,es ESP,MF,Las Palmas,es La Liga,22,1995,1.6,0,0,0,,0,0,,,0,0,0
2207,Jairo Samperio\Jairo-Samperio,es ESP,FWDF,Las Palmas,es La Liga,24,1993,6.2,0,8,1,12.5,1.3,0.16,0,0,0,0,0
2208,Jairo Samperio\Jairo-Samperio,es ESP,MFFW,Mainz 05,de Bundesliga,24,1993,0.4,0,1,1,100,2.5,2.5,0,0,0,0,0
2209,Mario Sampirisi\Mario-Sampirisi,it ITA,DF,Crotone,it Serie A,24,1992,24.4,0,3,0,0,0.12,0,0,,0,0,0
2210,Mikel San José\Mikel-San-Jose,es ESP,MF,Athletic Club,es La Liga,28,1989,23.9,1,20,6,30,0.84,0.25,0.05,0.17,1,0,0
2211,Antonio Sanabria\Antonio-Sanabria,py PAR,FW,Betis,es La Liga,21,1996,9.5,8,24,12,50,2.53,1.26,0.33,0.67,0,0,0
2212,Renato Sanches\Renato-Sanches,pt POR,MF,Swansea City,eng Premier League,19,1997,7.8,0,12,0,0,1.54,0,0,,4,0,0
2213,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Arsenal,eng Premier League,28,1988,16.7,7,71,26,36.6,4.25,1.56,0.08,0.23,14,1,1
2214,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Manchester Utd,eng Premier League,28,1988,11.6,2,22,6,27.3,1.9,0.52,0.09,0.33,0,0,1
2215,Carlos Sánchez\Carlos-Sanchez,co COL,MFFW,Fiorentina,it Serie A,31,1986,4.1,1,5,2,40,1.22,0.49,0.2,0.5,0,0,0
2216,Carlos Sánchez\Carlos-Sanchez,co COL,MF,Espanyol,es La Liga,31,1986,12.5,0,4,0,0,0.32,0,0,,0,0,0
2217,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,eng Premier League,21,1996,28.2,0,10,0,0,0.36,0,0,,0,0,0
2218,Sergio Sánchez\Sergio-Sanchez,es ESP,DF,Espanyol,es La Liga,31,1986,1.1,0,1,0,0,0.88,0,0,,0,0,0
2219,Víctor Sánchez\Victor-Sanchez,es ESP,DFMF,Espanyol,es La Liga,29,1987,27.2,0,12,1,8.3,0.44,0.04,0,0,1,0,0
2220,Jadon Sancho\Jadon-Sancho,eng ENG,FW,Dortmund,de Bundesliga,17,2000,7.7,1,10,4,40,1.3,0.52,0.1,0.25,0,0,0
2221,Sandro\Sandro,br BRA,MF,Benevento,it Serie A,28,1989,12.8,1,15,4,26.7,1.17,0.31,0.07,0.25,0,0,0
2222,Alex Sandro\Alex-Sandro,br BRA,DF,Juventus,it Serie A,26,1991,23.5,4,21,7,33.3,0.89,0.3,0.19,0.57,0,0,0
2223,Arona Sané\Arona-Sane,sn SEN,MF,Atlético Madrid,es La Liga,22,1995,0.7,0,1,1,100,1.36,1.36,0,0,0,0,0
2224,Lamine Sané\Lamine-Sane,sn SEN,DF,Werder Bremen,de Bundesliga,30,1987,8.7,1,4,1,25,0.46,0.11,0.25,1,0,0,0
2225,Leroy Sané\Leroy-Sane,de GER,FW,Manchester City,eng Premier League,21,1996,26.9,10,54,19,35.2,2.01,0.71,0.19,0.53,6,0,0
2226,Salif Sané\Salif-Sane,sn SEN,DF,Hannover 96,de Bundesliga,26,1990,32,4,30,11,36.7,0.94,0.34,0.13,0.36,2,0,0
2227,Ibrahim Sangaré\Ibrahim-Sangare,ci CIV,MF,Toulouse,fr Ligue 1,19,1997,17.7,1,20,6,30,1.13,0.34,0.05,0.17,0,0,0
2228,Younousse Sankharé\Younousse-Sankhare,sn SEN,MF,Bordeaux,fr Ligue 1,27,1989,20.9,7,39,16,41,1.87,0.77,0.15,0.38,0,1,1
2229,Baissama Sankoh\Baissama-Sankoh,gn GUI,MFDF,Caen,fr Ligue 1,25,1992,17.1,0,4,1,25,0.23,0.06,0,0,0,0,0
2230,Siriki Sanogo\Siriki-Sanogo,ci CIV,MF,Benevento,it Serie A,15,2001,0.4,0,2,0,0,4.62,0,0,,0,0,0
2231,Yaya Sanogo\Yaya-Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,24,1993,16.8,6,54,21,38.9,3.21,1.25,0.11,0.29,0,0,0
2232,Morgan Sanson\Morgan-Sanson,fr FRA,MF,Marseille,fr Ligue 1,22,1994,24.1,9,52,25,48.1,2.16,1.04,0.17,0.36,0,0,0
2233,Nicola Sansone\Nicola-Sansone,it ITA,FWMF,Villarreal,es La Liga,25,1991,7.2,5,14,6,42.9,1.94,0.83,0.29,0.67,2,1,1
2234,Baptiste Santamaria\Baptiste-Santamaria,fr FRA,MF,Angers,fr Ligue 1,22,1995,28.8,0,17,2,11.8,0.59,0.07,0,0,0,0,0
2235,Ivan Santini\Ivan-Santini,hr CRO,FW,Caen,fr Ligue 1,28,1989,30.8,11,83,29,34.9,2.69,0.94,0.07,0.21,0,5,6
2236,Davide Santon\Davide-Santon,it ITA,DF,Inter,it Serie A,26,1991,9.3,0,7,2,28.6,0.75,0.22,0,0,0,0,0
2237,Christian Santos\Christian-Santos,ve VEN,FW,Alavés,es La Liga,29,1988,4.9,2,7,4,57.1,1.44,0.82,0.29,0.5,0,0,0
2238,Douglas Santos\Douglas-Santos,br BRA,DF,Hamburger SV,de Bundesliga,23,1994,26.4,1,22,7,31.8,0.83,0.26,0.05,0.14,1,0,0
2239,Samir Santos\Samir-Santos,br BRA,DF,Udinese,it Serie A,22,1994,28.5,2,8,2,25,0.28,0.07,0.25,1,0,0,0
2240,Antonio Santurro\Antonio-Santurro,it ITA,GK,Bologna,it Serie A,25,1992,1,0,0,0,,0,0,,,0,0,0
2241,Riccardo Saponara\Riccardo-Saponara,it ITA,MFFW,Fiorentina,it Serie A,25,1991,10,0,23,7,30.4,2.3,0.7,0,0,0,0,0
2242,Pablo Sarabia\Pablo-Sarabia,es ESP,FWMF,Sevilla,es La Liga,25,1992,26.6,6,58,27,46.6,2.18,1.02,0.1,0.22,2,0,0
2243,Yusuf Sari\Yusuf-Sari,tr TUR,FW,Marseille,fr Ligue 1,18,1998,0,0,0,0,,0,0,,,0,0,0
2244,Bouna Sarr\Bouna-Sarr,gn GUI,DF,Marseille,fr Ligue 1,25,1992,19.9,0,17,2,11.8,0.85,0.1,0,0,1,0,0
2245,Ismaila Sarr\Ismaila-Sarr,sn SEN,FWMF,Rennes,fr Ligue 1,19,1998,20.6,5,41,15,36.6,1.99,0.73,0.12,0.33,0,0,0
2246,Malang Sarr\Malang-Sarr,fr FRA,DF,Nice,fr Ligue 1,18,1999,14.7,0,9,1,11.1,0.61,0.07,0,0,1,0,0
2247,Imanol Sarriegi\Imanol-Sarriegi,es ESP,MFFW,Eibar,es La Liga,22,1995,0.5,0,0,0,,0,0,,,0,0,0
2248,Marco Sau\Marco-Sau,it ITA,FWMF,Cagliari,it Serie A,29,1987,14.6,2,24,10,41.7,1.65,0.69,0.08,0.2,1,0,1
2249,Stefan Savić\Stefan-Savic,me MNE,DF,Atlético Madrid,es La Liga,26,1991,25.5,0,5,1,20,0.2,0.04,0,0,0,0,0
2250,Gianluca Scamacca\Gianluca-Scamacca,it ITA,FW,Sassuolo,it Serie A,18,1999,0.3,0,3,0,0,11.74,0,0,,0,0,0
2251,Fabian Schär\Fabian-Schar,ch SUI,DF,La Coruña,es La Liga,25,1991,24.7,2,19,6,31.6,0.77,0.24,0.11,0.33,1,0,0
2252,Ezequiel Schelotto\Ezequiel-Schelotto,it ITA,DF,Brighton,eng Premier League,28,1989,14.6,0,7,2,28.6,0.48,0.14,0,0,0,0,0
2253,Pasquale Schiattarella\Pasquale-Schiattarella,it ITA,MF,SPAL,it Serie A,30,1987,22.1,1,22,3,13.6,0.99,0.14,0.05,0.33,0,0,0
2254,Eros Schiavon\Eros-Schiavon,it ITA,MFDF,SPAL,it Serie A,34,1983,4.3,0,1,0,0,0.23,0,0,,0,0,0
2255,Patrik Schick\Patrik-Schick,cz CZE,FW,Roma,it Serie A,21,1996,11,2,28,11,39.3,2.54,1,0.07,0.18,0,0,0
2256,Julian Schieber\Julian-Schieber,de GER,MFFW,Hertha BSC,de Bundesliga,28,1989,0.6,0,1,0,0,1.61,0,0,,0,0,0
2257,Christopher Schindler\Christopher-Schindler,de GER,DF,Huddersfield,eng Premier League,27,1990,36.3,0,10,0,0,0.28,0,0,,0,0,0
2258,Sven Schipplock\Sven-Schipplock,de GER,FWMF,Hamburger SV,de Bundesliga,28,1988,3.8,0,5,2,40,1.33,0.53,0,0,0,0,0
2259,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,DFMF,Crystal Palace,eng Premier League,24,1992,19.4,0,16,2,12.5,0.83,0.1,0,0,0,0,0
2260,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,eng Premier League,30,1986,32.9,0,0,0,,0,0,,,0,0,0
2261,Marcel Schmelzer\Marcel-Schmelzer,de GER,DF,Dortmund,de Bundesliga,29,1988,16.6,0,5,1,20,0.3,0.06,0,0,1,0,0
2262,Jonathan Schmid\Jonathan-Schmid,fr FRA,DFFW,Augsburg,de Bundesliga,27,1990,16.4,0,23,7,30.4,1.41,0.43,0,0,3,0,0
2263,Manuel Schmiedebach\Manuel-Schmiedebach,de GER,MF,Hannover 96,de Bundesliga,28,1988,1.8,0,0,0,,0,0,,,0,0,0
2264,Benno Schmitz\Benno-Schmitz,de GER,DF,RB Leipzig,de Bundesliga,22,1994,0.9,0,0,0,,0,0,,,0,0,0
2265,Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Everton,eng Premier League,27,1989,23.7,0,2,0,0,0.08,0,0,,0,0,0
2266,Alessandro Schöpf\Alessandro-Schopf,at AUT,DFMF,Schalke 04,de Bundesliga,23,1994,9,0,8,3,37.5,0.89,0.33,0,0,0,0,0
2267,Nico Schulz\Nico-Schulz,de GER,DFMF,Hoffenheim,de Bundesliga,24,1993,19.8,1,16,7,43.8,0.81,0.35,0.06,0.14,0,0,0
2268,André Schürrle\Andre-Schurrle,de GER,FW,Dortmund,de Bundesliga,26,1990,13.7,1,35,11,31.4,2.55,0.8,0.03,0.09,0,0,1
2269,Julian Schuster\Julian-Schuster,de GER,DFMF,Freiburg,de Bundesliga,32,1985,14.5,0,12,1,8.3,0.83,0.07,0,0,8,0,0
2270,Pirmin Schwegler\Pirmin-Schwegler,ch SUI,MF,Hannover 96,de Bundesliga,30,1987,25.8,0,13,1,7.7,0.5,0.04,0,0,3,0,0
2271,Alexander Schwolow\Alexander-Schwolow,de GER,GK,Freiburg,de Bundesliga,25,1992,32.3,0,1,0,0,0.03,0,0,,0,0,0
2272,Simone Scuffet\Simone-Scuffet,it ITA,GK,Udinese,it Serie A,21,1996,6,0,0,0,,0,0,,,0,0,0
2273,Ernest Seka\Ernest-Seka,gn GUI,DF,Strasbourg,fr Ligue 1,30,1987,24.2,1,15,3,20,0.62,0.12,0.07,0.33,0,0,0
2274,Vahid Selimović\Vahid-Selimovic,lu LUX,DF,Metz,fr Ligue 1,20,1997,11.7,0,2,0,0,0.17,0,0,,0,0,0
2275,Davie Selke\Davie-Selke,de GER,FW,Hertha BSC,de Bundesliga,22,1995,21,10,47,23,48.9,2.24,1.1,0.19,0.39,0,1,1
2276,Ole Selnæs\Ole-Selnaes,no NOR,MF,Saint-Étienne,fr Ligue 1,23,1994,22.9,0,15,5,33.3,0.66,0.22,0,0,1,0,0
2277,Nélson Semedo\Nelson-Semedo,pt POR,DF,Barcelona,es La Liga,23,1993,16.7,0,3,2,66.7,0.18,0.12,0,0,0,0,0
2278,Rúben Semedo\Ruben-Semedo,pt POR,DFMF,Villarreal,es La Liga,23,1994,2.5,0,1,0,0,0.39,0,0,,0,0,0
2279,Stefano Sensi\Stefano-Sensi,it ITA,MF,Sassuolo,it Serie A,21,1995,11.6,2,22,5,22.7,1.9,0.43,0.09,0.4,3,0,0
2280,Luigi Sepe\Luigi-Sepe,it ITA,GK,Napoli,it Serie A,26,1991,1,0,0,0,,0,0,,,0,0,0
2281,Suat Serdar\Suat-Serdar,de GER,MF,Mainz 05,de Bundesliga,20,1997,18.9,2,39,12,30.8,2.06,0.63,0.05,0.17,0,0,0
2282,Jean Seri\Jean-Seri,ci CIV,MF,Nice,fr Ligue 1,26,1991,29.1,2,35,11,31.4,1.2,0.38,0.06,0.18,4,0,0
2283,Julien Serrano\Julien-Serrano,fr FRA,DF,Monaco,fr Ligue 1,19,1998,3.1,0,1,0,0,0.32,0,0,,0,0,0
2284,Grégory Sertic\Gregory-Sertic,fr FRA,DFMF,Marseille,fr Ligue 1,27,1989,3.9,0,6,1,16.7,1.54,0.26,0,0,0,0,0
2285,Stéphane Sessègnon\Stephane-Sessegnon,bj BEN,MF,Montpellier,fr Ligue 1,33,1984,10.9,1,20,4,20,1.83,0.37,0.05,0.25,2,0,0
2286,Lee Seung-woo\Lee-Seung-woo,kr KOR,MFFW,Hellas Verona,it Serie A,19,1998,4,1,11,3,27.3,2.77,0.75,0.09,0.33,0,0,0
2287,Stephan El Shaarawy\Stephan-El-Shaarawy,it ITA,FW,Roma,it Serie A,24,1992,23.9,7,76,23,30.3,3.17,0.96,0.09,0.3,0,0,0
2288,Meritan Shabani\Meritan-Shabani,al ALB,FW,Bayern Munich,de Bundesliga,18,1999,0.6,0,0,0,,0,0,,,0,0,0
2289,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FWMF,Stoke City,eng Premier League,25,1991,33.8,8,70,30,42.9,2.07,0.89,0.11,0.27,8,0,1
2290,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,eng Premier League,22,1995,8.8,0,12,4,33.3,1.37,0.46,0,0,0,0,0
2291,Ryan Shawcross\Ryan-Shawcross,eng ENG,DF,Stoke City,eng Premier League,29,1987,26.3,1,26,8,30.8,0.99,0.3,0.04,0.13,1,0,0
2292,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,25,1992,25.2,1,42,9,21.4,1.67,0.36,0.02,0.11,6,0,0
2293,Gaku Shibasaki\Gaku-Shibasaki,jp JPN,MFFW,Getafe,es La Liga,25,1992,11,1,8,2,25,0.72,0.18,0.13,0.5,0,0,0
2294,Djibril Sidibé\Djibril-Sidibe,fr FRA,DF,Monaco,fr Ligue 1,25,1992,23.9,2,19,9,47.4,0.79,0.38,0.11,0.22,0,0,0
2295,Sidnei\Sidnei,br BRA,DF,La Coruña,es La Liga,27,1989,19.8,1,9,3,33.3,0.46,0.15,0.11,0.33,0,0,0
2296,Jaime Sierra Mateos\Jaime-Sierra-Mateos,es ESP,FWMF,Leganés,es La Liga,19,1998,0.3,0,0,0,,0,0,,,0,0,0
2297,Vincent Sierro\Vincent-Sierro,ch SUI,MFFW,Freiburg,de Bundesliga,21,1995,2.4,0,4,1,25,1.69,0.42,0,0,0,0,0
2298,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MFFW,Everton,eng Premier League,27,1989,25.1,4,41,12,29.3,1.63,0.48,0.1,0.33,3,0,0
2299,Kolbeinn Sigþórsson\Kolbeinn-Sigthorsson,is ISL,FW,Nantes,fr Ligue 1,27,1990,0.3,0,1,0,0,3.6,0,0,,0,0,0
2300,Adrien Silva\Adrien-Silva,pt POR,MFFW,Leicester City,eng Premier League,28,1989,8.5,0,11,2,18.2,1.3,0.24,0,0,1,0,0
2301,André Silva\Andre-Silva,pt POR,FW,Milan,it Serie A,21,1995,10.4,2,33,10,30.3,3.16,0.96,0.06,0.2,0,0,0
2302,Bernardo Silva\Bernardo-Silva,pt POR,FWMF,Manchester City,eng Premier League,22,1994,17,6,25,14,56,1.47,0.82,0.24,0.43,0,0,0
