Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR
2401,Rodrigo Tarín\Rodrigo-Tarin,es ESP,DF,Leganés,es La Liga,22,1996,18,15,1429,0,0,0,0,3,0
2402,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,eng Premier League,25,1992,35,35,3086,3,1,0,0,8,0
2403,Ciprian Tătărușanu\Ciprian-Tatarusanu,ro ROU,GK,Nantes,fr Ligue 1,32,1986,27,27,2390,0,0,0,0,0,0
2404,Júlio Tavares\Julio-Tavares,cv CPV,FW,Dijon,fr Ligue 1,29,1988,36,31,2805,5,4,1,1,4,0
2405,Júnior Tavares\Junior-Tavares,br BRA,DF,Sampdoria,it Serie A,21,1996,3,2,184,0,0,0,0,1,0
2406,Taleb Tawatha\Taleb-Tawatha,il ISR,DFFW,Eint Frankfurt,de Bundesliga,26,1992,3,1,125,0,0,0,0,0,0
2407,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,eng Premier League,24,1993,38,35,3243,0,1,0,0,2,0
2408,Malik Tchokounté\Malik-Tchokounte,fr FRA,FWMF,Caen,fr Ligue 1,29,1988,29,16,1473,0,2,0,0,3,0
2409,Aurélien Tchouaméni\Aurelien-Tchouameni,fr FRA,MF,Bordeaux,fr Ligue 1,18,2000,10,8,704,0,0,0,0,3,0
2410,Georg Teigl\Georg-Teigl,at AUT,MFFW,Augsburg,de Bundesliga,27,1991,6,2,296,0,0,0,0,0,0
2411,Cristian Tello\Cristian-Tello,es ESP,DFMF,Betis,es La Liga,26,1991,29,13,1573,4,6,0,0,3,0
2412,Łukasz Teodorczyk\Lukasz-Teodorczyk,pl POL,FWMF,Udinese,it Serie A,27,1991,16,2,400,1,0,0,1,1,0
2413,Hidde ter Avest\Hidde-ter-Avest,nl NED,DFMF,Udinese,it Serie A,21,1997,13,12,973,0,1,0,0,0,0
2414,Marc-André ter Stegen\Marc-Andre-ter-Stegen,de GER,GK,Barcelona,es La Liga,26,1992,35,35,3150,0,0,0,0,0,0
2415,Pietro Terracciano\Pietro-Terracciano,it ITA,GK,Fiorentina,it Serie A,28,1990,2,2,180,0,0,0,0,0,0
2416,Pietro Terracciano\Pietro-Terracciano,it ITA,GK,Empoli,it Serie A,28,1990,8,8,720,0,0,0,0,0,0
2417,Marco Terrazzino\Marco-Terrazzino,de GER,FWMF,Freiburg,de Bundesliga,27,1991,13,7,517,1,0,0,0,0,0
2418,Martin Terrier\Martin-Terrier,fr FRA,FW,Lyon,fr Ligue 1,21,1997,32,16,1486,9,0,0,0,2,0
2419,Kenny Tete\Kenny-Tete,nl NED,DF,Lyon,fr Ligue 1,22,1995,13,12,1048,0,3,0,0,1,0
2420,Cedric Teuchert\Cedric-Teuchert,de GER,FW,Schalke 04,de Bundesliga,21,1997,5,2,160,0,0,0,0,0,0
2421,Florian Thauvin\Florian-Thauvin,fr FRA,FWMF,Marseille,fr Ligue 1,25,1993,33,30,2613,16,8,2,2,5,1
2422,Cyril Théréau\Cyril-Thereau,fr FRA,FW,Fiorentina,it Serie A,35,1983,2,0,30,0,0,0,0,1,0
2423,Cyril Théréau\Cyril-Thereau,fr FRA,FWMF,Cagliari,it Serie A,35,1983,5,1,131,0,0,0,0,0,0
2424,Sada Thioub\Sada-Thioub,sn SEN,FWMF,Nîmes,fr Ligue 1,23,1995,38,27,2476,3,5,0,0,3,0
2425,Romain Thomas\Romain-Thomas,fr FRA,DF,Angers,fr Ligue 1,30,1988,28,27,2394,2,1,0,0,4,0
2426,Adrien Thomasson\Adrien-Thomasson,fr FRA,MFFW,Strasbourg,fr Ligue 1,24,1993,34,28,2479,5,8,0,0,5,1
2427,Erik Thommy\Erik-Thommy,de GER,MFFW,Stuttgart,de Bundesliga,23,1994,19,6,794,1,1,0,0,3,1
2428,Marcus Thuram\Marcus-Thuram,fr FRA,FWMF,Guingamp,fr Ligue 1,20,1997,32,32,2571,9,1,4,5,4,2
2429,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,eng Premier League,21,1997,13,13,1086,3,4,0,0,2,0
2430,Youri Tielemans\Youri-Tielemans,be BEL,MF,Monaco,fr Ligue 1,21,1997,20,20,1680,5,1,1,1,5,0
2431,Timothy Tillman\Timothy-Tillman,de GER,FWMF,Nürnberg,de Bundesliga,19,1999,6,1,206,0,0,0,0,0,0
2432,Cheick Timite\Cheick-Timite,ci CIV,FWMF,Amiens,fr Ligue 1,20,1997,27,15,1456,1,1,0,0,2,0
2433,David Timor\David-Timor,es ESP,MFFW,Girona,es La Liga,28,1989,2,2,163,0,0,0,0,0,0
2434,George Timotheou\George-Timotheou,au AUS,DF,Schalke 04,de Bundesliga,21,1997,1,1,90,0,0,0,0,0,0
2435,Marcel Tisserand\Marcel-Tisserand,cd COD,DF,Wolfsburg,de Bundesliga,25,1993,10,10,886,1,0,0,0,2,0
2436,Tito\Tito,es ESP,DF,Rayo Vallecano,es La Liga,33,1985,15,12,1098,0,0,0,0,2,0
2437,Jean-Clair Todibo\Jean-Clair-Todibo,fr FRA,DF,Barcelona,es La Liga,18,1999,2,2,157,0,0,0,0,2,0
2438,Jean-Clair Todibo\Jean-Clair-Todibo,fr FRA,DF,Toulouse,fr Ligue 1,18,1999,10,10,834,1,0,0,0,3,1
2439,Karl Toko Ekambi\Karl-Toko-Ekambi,cm CMR,FW,Villarreal,es La Liga,25,1992,34,24,2144,10,1,0,1,5,0
2440,Corentin Tolisso\Corentin-Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,23,1994,2,1,52,1,0,0,0,0,0
2441,Rafael Tolói\Rafael-Toloi,br BRA,DF,Atalanta,it Serie A,27,1990,21,20,1746,1,3,0,0,1,1
2442,Raúl de Tomás\Raul-de-Tomas,es ESP,FW,Rayo Vallecano,es La Liga,23,1994,33,32,2813,14,1,0,0,5,0
2443,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,29,1989,29,29,2560,1,1,0,0,5,0
2444,Nenad Tomović\Nenad-Tomovic,rs SRB,DF,Chievo,it Serie A,30,1987,10,9,739,1,0,0,0,1,0
2445,Lorenzo Tonelli\Lorenzo-Tonelli,it ITA,DF,Sampdoria,it Serie A,28,1990,19,17,1655,1,0,0,0,6,0
2446,Toño\Tono,es ESP,DFMF,Levante,es La Liga,28,1989,21,21,1763,2,2,0,0,4,0
2447,Ömer Toprak\Omer-Toprak,tr TUR,DF,Dortmund,de Bundesliga,29,1989,9,1,236,0,0,0,0,0,0
2448,Lucas Torreira\Lucas-Torreira,uy URU,MF,Arsenal,eng Premier League,22,1996,34,24,2382,2,2,0,0,7,1
2449,Daniel Torres\Daniel-Torres,co COL,MF,Alavés,es La Liga,28,1989,2,1,71,0,0,0,0,1,0
2450,Ferrán Torres\Ferran-Torres,es ESP,MFFW,Valencia,es La Liga,18,2000,24,8,850,2,1,0,0,5,0
2451,Lucas Torró\Lucas-Torro,es ESP,MF,Eint Frankfurt,de Bundesliga,24,1994,8,6,560,0,0,0,0,1,0
2452,Jordan Torunarigha\Jordan-Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,20,1997,14,13,1158,2,2,0,0,3,1
2453,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,eng Premier League,27,1991,25,10,1059,3,3,0,0,3,0
2454,Abdoulaye Touré\Abdoulaye-Toure,fr FRA,MF,Nantes,fr Ligue 1,24,1994,34,30,2749,3,1,0,0,4,1
2455,Almamy Touré\Almamy-Toure,ml MLI,DF,Eint Frankfurt,de Bundesliga,22,1996,7,6,519,0,0,0,0,0,0
2456,Almamy Touré\Almamy-Toure,ml MLI,DF,Monaco,fr Ligue 1,22,1996,4,4,346,0,0,0,0,0,0
2457,Lucas Tousart\Lucas-Tousart,fr FRA,MF,Lyon,fr Ligue 1,21,1997,30,20,1727,0,0,0,0,3,2
2458,Andros Townsend\Andros-Townsend,eng ENG,FWMF,Crystal Palace,eng Premier League,27,1991,38,34,3009,6,4,0,0,1,0
2459,Adama Traoré\Adama-Traore,ml MLI,MFFW,Monaco,fr Ligue 1,23,1995,6,3,240,0,1,0,0,0,0
2460,Adama Traoré\Adama-Traore,es ESP,FWDF,Wolves,eng Premier League,22,1996,29,8,902,1,1,0,0,1,0
2461,Bertrand Traoré\Bertrand-Traore,bf BFA,FW,Lyon,fr Ligue 1,22,1995,34,24,2117,7,2,0,0,5,0
2462,Charles Traore\Charles-Traore,ml MLI,DF,Nantes,fr Ligue 1,26,1992,13,13,1163,0,0,0,0,3,0
2463,Cheick Traoré\Cheick-Traore,ml MLI,DF,Guingamp,fr Ligue 1,23,1995,20,16,1508,0,0,0,0,3,0
2464,Gaoussou Traoré\Gaoussou-Traore,fr FRA,MF,Amiens,fr Ligue 1,18,1999,3,1,107,0,0,0,0,1,0
2465,Hamari Traoré\Hamari-Traore,ml MLI,DF,Rennes,fr Ligue 1,26,1992,34,33,2972,0,2,0,0,7,0
2466,Ibrahima Traoré\Ibrahima-Traore,gn GUI,FWMF,M'gladbach,de Bundesliga,30,1988,16,5,552,0,2,0,0,1,0
2467,Ismaël Traoré\Ismael-Traore,ci CIV,DF,Angers,fr Ligue 1,31,1986,30,29,2636,3,1,0,0,2,1
2468,Kevin Trapp\Kevin-Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,28,1990,33,33,2937,0,0,0,0,2,0
2469,Mark Travers\Mark-Travers,ie IRL,GK,Bournemouth,eng Premier League,19,1999,2,2,180,0,0,0,0,0,0
2470,Óscar Trejo\Oscar-Trejo,ar ARG,MFFW,Rayo Vallecano,es La Liga,30,1988,26,22,1764,1,4,1,1,7,1
2471,Driss Trichard\Driss-Trichard,fr FRA,DF,Bordeaux,fr Ligue 1,23,1995,1,1,90,0,0,0,0,0,0
2472,Manu Trigueros\Manu-Trigueros,es ESP,MF,Villarreal,es La Liga,26,1991,24,18,1547,0,0,0,0,3,0
2473,Kieran Trippier\Kieran-Trippier,eng ENG,DF,Tottenham,eng Premier League,27,1990,27,26,2276,1,3,0,0,2,0
2474,William Troost-Ekong\William-Troost-Ekong,ng NGA,DF,Udinese,it Serie A,24,1993,35,35,3064,0,0,0,0,4,0
2475,Marcello Trotta\Marcello-Trotta,it ITA,FW,Frosinone,it Serie A,25,1992,12,4,398,0,0,0,0,0,0
2476,Marcello Trotta\Marcello-Trotta,it ITA,FW,Sassuolo,it Serie A,25,1992,1,0,6,0,0,0,0,0,0
2477,Philipp Tschauner\Philipp-Tschauner,de GER,GK,Hannover 96,de Bundesliga,32,1985,1,1,90,0,0,0,0,0,0
2478,Marco Tumminello\Marco-Tumminello,it ITA,FWDF,Atalanta,it Serie A,19,1998,2,0,9,0,0,0,0,1,0
2479,Patrick Twumasi\Patrick-Twumasi,gh GHA,MFFW,Alavés,es La Liga,24,1994,11,0,170,0,0,0,0,2,0
2480,Salih Uçan\Salih-Ucan,tr TUR,MFDF,Empoli,it Serie A,24,1994,14,1,259,1,1,0,0,1,0
2481,Anthony Ujah\Anthony-Ujah,ng NGA,FW,Mainz 05,de Bundesliga,27,1990,22,6,735,4,0,0,0,2,0
2482,Sven Ulreich\Sven-Ulreich,de GER,GK,Bayern Munich,de Bundesliga,29,1988,9,8,758,0,0,0,0,0,0
2483,Samuel Umtiti\Samuel-Umtiti,fr FRA,DF,Barcelona,es La Liga,24,1993,14,13,1189,0,1,0,0,4,0
2484,Enes Ünal\Enes-Unal,tr TUR,FW,Valladolid,es La Liga,21,1997,33,24,2148,6,3,3,3,7,0
2485,Cengiz Ünder\Cengiz-Under,tr TUR,FW,Roma,it Serie A,21,1997,26,17,1375,3,7,0,0,1,0
2486,Joel Untersee\Joel-Untersee,ch SUI,DF,Empoli,it Serie A,24,1994,3,1,126,0,0,0,0,0,0
2487,Dayot Upamecano\Dayot-Upamecano,fr FRA,DF,RB Leipzig,de Bundesliga,19,1998,15,14,1293,0,0,0,0,5,0
2488,Takashi Usami\Takashi-Usami,jp JPN,FWMF,Düsseldorf,de Bundesliga,26,1992,19,10,879,1,2,0,0,1,0
2489,Mark Uth\Mark-Uth,de GER,FWMF,Schalke 04,de Bundesliga,26,1991,20,15,1407,2,1,0,0,3,0
2490,Tomáš Vaclík\Tomas-Vaclik,cz CZE,GK,Sevilla,es La Liga,29,1989,33,33,2970,0,0,0,0,1,0
2491,Valentín Vada\Valentin-Vada,ar ARG,MF,Bordeaux,fr Ligue 1,22,1996,2,0,36,0,0,0,0,0,0
2492,Valentín Vada\Valentin-Vada,ar ARG,MF,Saint-Étienne,fr Ligue 1,22,1996,12,3,404,1,1,0,0,1,0
2493,William Vainqueur\William-Vainqueur,fr FRA,MF,Monaco,fr Ligue 1,29,1988,3,1,80,0,0,0,0,0,0
2494,Mirko Valdifiori\Mirko-Valdifiori,it ITA,MF,SPAL,it Serie A,32,1986,15,8,668,0,1,0,0,3,0
2495,Pierrick Valdivia\Pierrick-Valdivia,fr FRA,MF,Nîmes,fr Ligue 1,30,1988,2,0,31,0,0,0,0,0,0
2496,Antonio Valencia\Antonio-Valencia,ec ECU,DFMF,Manchester Utd,eng Premier League,32,1985,6,5,466,0,0,0,0,2,0
2497,Enrico Valentini\Enrico-Valentini,it ITA,DF,Nürnberg,de Bundesliga,29,1989,15,15,1299,0,2,0,0,2,0
2498,Borja Valero\Borja-Valero,es ESP,MF,Inter,it Serie A,33,1985,27,12,1231,0,1,0,0,4,0
2499,Valery\Valery,es ESP,DFMF,Girona,es La Liga,18,1999,17,10,888,0,1,0,0,2,0
2500,Yan Valery\Yan-Valery,fr FRA,DFMF,Southampton,eng Premier League,19,1999,23,20,1712,2,1,0,0,4,1
2501,Jesús Vallejo\Jesus-Vallejo,es ESP,DFMF,Real Madrid,es La Liga,21,1997,5,4,311,1,0,0,0,1,1
2502,Theo Valls\Theo-Valls,fr FRA,MF,Nîmes,fr Ligue 1,22,1995,31,20,1770,0,0,0,0,2,0
2503,Mattia Valoti\Mattia-Valoti,it ITA,MF,SPAL,it Serie A,24,1993,24,14,1222,2,0,0,0,6,0
2504,Federico Valverde\Federico-Valverde,uy URU,MF,Real Madrid,es La Liga,20,1998,16,6,656,0,0,0,0,4,0
2505,Luca Valzania\Luca-Valzania,it ITA,MF,Frosinone,it Serie A,22,1996,13,11,897,2,1,0,0,4,0
2506,Luca Valzania\Luca-Valzania,it ITA,MFFW,Atalanta,it Serie A,22,1996,2,1,73,0,0,0,0,0,0
2507,Raphaël Varane\Raphael-Varane,fr FRA,DF,Real Madrid,es La Liga,25,1993,32,31,2754,2,0,0,0,0,1
2508,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,eng Premier League,31,1987,34,30,2726,18,4,4,5,3,1
2509,Franco Vázquez\Franco-Vazquez,ar ARG,MFFW,Sevilla,es La Liga,29,1989,34,26,2280,3,4,0,0,8,1
2510,Kevin Vázquez\Kevin-Vazquez,es ESP,DF,Celta Vigo,es La Liga,25,1993,4,2,220,0,0,0,0,0,0
2511,Lucas Vázquez\Lucas-Vazquez,es ESP,FW,Real Madrid,es La Liga,27,1991,31,15,1510,1,3,0,0,6,1
2512,Matías Vecino\Matias-Vecino,uy URU,MF,Inter,it Serie A,26,1991,30,23,2015,3,1,0,0,8,0
2513,Koke Vegas\Koke-Vegas,es ESP,GK,Levante,es La Liga,22,1995,1,1,90,0,0,0,0,0,0
2514,Emiliano Velázquez\Emiliano-Velazquez,uy URU,DF,Rayo Vallecano,es La Liga,24,1994,18,14,1277,0,2,0,0,8,0
2515,Miloš Veljković\Milos-Veljkovic,rs SRB,DF,Werder Bremen,de Bundesliga,22,1995,23,21,1877,1,0,0,0,7,2
2516,Miguel Veloso\Miguel-Veloso,pt POR,MF,Genoa,it Serie A,32,1986,21,14,1257,0,1,0,0,7,0
2517,Daniele Verde\Daniele-Verde,it ITA,FWMF,Valladolid,es La Liga,22,1996,22,4,657,2,0,1,1,1,0
2518,Francesco Verde\Francesco-Verde,it ITA,FW,Cagliari,it Serie A,19,1999,1,0,12,0,0,0,0,0,0
2519,Simone Verdi\Simone-Verdi,it ITA,MFFW,Napoli,it Serie A,26,1992,22,9,704,3,3,1,1,0,0
2520,Jordan Veretout\Jordan-Veretout,fr FRA,MF,Fiorentina,it Serie A,25,1993,33,33,2941,5,3,5,6,12,1
2521,Paul Verhaegh\Paul-Verhaegh,nl NED,DF,Wolfsburg,de Bundesliga,34,1983,2,2,180,0,0,0,0,0,0
2522,Thomas Vermaelen\Thomas-Vermaelen,be BEL,DF,Barcelona,es La Liga,32,1985,9,7,587,0,0,0,0,2,0
2523,Marco Verratti\Marco-Verratti,it ITA,MF,Paris S-G,fr Ligue 1,25,1992,26,23,1879,0,2,0,0,7,0
2524,Jan Vertonghen\Jan-Vertonghen,be BEL,DF,Tottenham,eng Premier League,31,1987,22,22,1911,1,0,0,0,4,1
2525,Freddie Veseli\Freddie-Veseli,al ALB,DF,Empoli,it Serie A,25,1992,31,28,2539,0,0,0,0,4,0
2526,Mikel Vesga\Mikel-Vesga,es ESP,MF,Leganés,es La Liga,25,1993,26,23,2070,1,1,0,0,3,0
2527,Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,Southampton,eng Premier League,25,1992,23,23,2027,0,0,0,0,2,0
2528,Rúben Vezo\Ruben-Vezo,pt POR,DF,Levante,es La Liga,24,1994,15,15,1339,2,1,0,0,4,0
2529,Rúben Vezo\Ruben-Vezo,pt POR,DF,Valencia,es La Liga,24,1994,4,2,196,0,0,0,0,2,0
2530,Francesco Vicari\Francesco-Vicari,it ITA,DF,SPAL,it Serie A,23,1994,28,26,2335,2,1,0,0,6,0
2531,Aleix Vidal\Aleix-Vidal,es ESP,DFMF,Sevilla,es La Liga,28,1989,11,5,528,0,0,0,0,3,0
2532,Arturo Vidal\Arturo-Vidal,cl CHI,MF,Barcelona,es La Liga,31,1987,33,22,1929,3,7,0,0,7,0
2533,Ronaldo Vieira\Ronaldo-Vieira,gw GNB,MF,Sampdoria,it Serie A,20,1998,14,6,599,0,0,0,0,3,0
2534,Luciano Vietto\Luciano-Vietto,ar ARG,FWMF,Fulham,eng Premier League,24,1993,20,10,986,1,4,0,0,1,0
2535,Carlos Vigaray\Carlos-Vigaray,es ESP,DF,Alavés,es La Liga,23,1994,8,7,647,0,0,0,0,1,0
2536,Emanuel Vignato\Emanuel-Vignato,it ITA,MF,Chievo,it Serie A,17,2000,10,8,655,1,1,0,0,0,0
2537,Dídac Vilà\Didac-Vila,es ESP,DF,Espanyol,es La Liga,29,1989,27,27,2354,0,2,0,0,11,0
2538,Toni Villa\Toni-Villa,es ESP,MFFW,Valladolid,es La Liga,23,1995,26,21,1762,2,2,0,0,3,0
2539,Rúben Vinagre\Ruben-Vinagre,pt POR,DFMF,Wolves,eng Premier League,19,1999,17,7,710,0,0,0,0,1,0
2540,Vitolo\Vitolo,es ESP,MFFW,Atlético Madrid,es La Liga,28,1989,20,5,753,0,1,0,0,1,0
2541,Federico Viviani\Federico-Viviani,it ITA,MF,Frosinone,it Serie A,26,1992,5,5,337,0,0,0,0,1,0
2542,Emiliano Viviano\Emiliano-Viviano,it ITA,GK,SPAL,it Serie A,32,1985,17,17,1524,0,0,0,0,0,0
2543,Felipe Vizeu\Felipe-Vizeu,br BRA,FWDF,Udinese,it Serie A,21,1997,5,0,32,0,0,0,0,0,0
2544,Dušan Vlahović\Dusan-Vlahovic,rs SRB,FWMF,Fiorentina,it Serie A,18,2000,10,1,160,0,0,0,0,0,0
2545,Rai Vloet\Rai-Vloet,nl NED,FWDF,Frosinone,it Serie A,23,1995,5,1,122,0,0,0,0,0,0
2546,Kevin Vogt\Kevin-Vogt,de GER,DF,Hoffenheim,de Bundesliga,26,1991,28,28,2391,0,0,0,0,5,0
2547,Sam Vokes\Sam-Vokes,wal WAL,FW,Burnley,eng Premier League,28,1989,20,10,915,3,0,0,0,0,0
2548,Kevin Volland\Kevin-Volland,de GER,FW,Leverkusen,de Bundesliga,26,1992,34,32,2814,14,9,0,0,4,0
2549,Michel Vorm\Michel-Vorm,nl NED,GK,Tottenham,eng Premier League,34,1983,2,2,180,0,0,0,0,0,0
2550,Stefan de Vrij\Stefan-de-Vrij,nl NED,DF,Inter,it Serie A,26,1992,28,28,2520,2,0,0,0,2,0
2551,Šime Vrsaljko\Sime-Vrsaljko,hr CRO,DF,Inter,it Serie A,26,1992,10,8,727,0,2,0,0,2,0
2552,Nikola Vukčević\Nikola-Vukcevic,me MNE,MF,Levante,es La Liga,26,1991,16,9,670,0,0,0,0,5,1
2553,Matěj Vydra\Matej-Vydra,cz CZE,FWMF,Burnley,eng Premier League,26,1992,13,3,318,1,1,0,0,1,0
2554,Paul Wade\Paul-Wade,fr FRA,FW,Nice,fr Ligue 1,18,2000,1,0,8,0,0,0,0,0,0
2555,Sandro Wagner\Sandro-Wagner,de GER,FW,Bayern Munich,de Bundesliga,30,1987,7,1,143,0,0,0,0,2,0
2556,Molla Wagué\Molla-Wague,ml MLI,DF,Udinese,it Serie A,27,1991,2,1,95,0,0,0,0,0,0
2557,Moussa Wagué\Moussa-Wague,sn SEN,DF,Barcelona,es La Liga,19,1998,3,2,225,0,0,0,0,1,0
2558,Wakaso\Wakaso,gh GHA,MF,Alavés,es La Liga,28,1990,29,18,1669,1,1,0,0,9,0
2559,Walace\Walace,br BRA,MF,Hannover 96,de Bundesliga,23,1995,26,23,1996,1,1,0,0,5,0
2560,Theo Walcott\Theo-Walcott,eng ENG,FWMF,Everton,eng Premier League,29,1989,37,24,2119,5,2,0,0,1,0
2561,Luca Waldschmidt\Luca-Waldschmidt,de GER,FWMF,Freiburg,de Bundesliga,22,1996,30,16,1717,9,1,3,3,1,0
2562,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,eng Premier League,28,1990,33,30,2779,1,1,0,0,3,0
2563,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Tottenham,eng Premier League,21,1997,6,4,376,0,3,0,0,1,0
2564,Wallace\Wallace,br BRA,DF,Lazio,it Serie A,23,1994,16,14,1233,0,0,0,0,3,0
2565,Anthony Walongwa\Anthony-Walongwa,cd COD,DF,Nantes,fr Ligue 1,24,1993,1,1,90,0,0,0,0,0,0
2566,Rémi Walter\Remi-Walter,fr FRA,MFFW,Nice,fr Ligue 1,23,1995,19,8,833,2,0,2,3,1,0
2567,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Crystal Palace,eng Premier League,20,1997,35,35,3134,0,3,0,0,4,1
2568,Victor Wanyama\Victor-Wanyama,ke KEN,MF,Tottenham,eng Premier League,27,1991,13,4,516,1,0,0,0,2,0
2569,Danny Ward\Danny-Ward,eng ENG,FW,Cardiff City,eng Premier League,26,1991,14,4,445,1,0,0,0,0,0
2570,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,eng Premier League,28,1989,7,6,552,1,0,0,0,1,0
2571,Stephen Ward\Stephen-Ward,ie IRL,DF,Burnley,eng Premier League,32,1985,3,3,228,0,0,0,0,1,0
2572,James Ward-Prowse\James-Ward-Prowse,eng ENG,MFDF,Southampton,eng Premier League,23,1994,26,21,1945,7,0,1,1,4,0
2573,Daniel Wass\Daniel-Wass,dk DEN,DFMF,Valencia,es La Liga,29,1989,32,26,2354,1,3,0,0,4,0
2574,Timothy Weah\Timothy-Weah,us USA,FW,Paris S-G,fr Ligue 1,18,2000,2,1,54,1,0,0,0,1,0
2575,Wout Weghorst\Wout-Weghorst,nl NED,FW,Wolfsburg,de Bundesliga,25,1992,34,33,2925,17,7,4,4,4,0
2576,Julian Weigl\Julian-Weigl,de GER,DFMF,Dortmund,de Bundesliga,22,1995,18,16,1455,1,0,0,0,3,0
2577,Mitchell Weiser\Mitchell-Weiser,de GER,DF,Leverkusen,de Bundesliga,24,1994,30,22,2111,1,3,0,0,3,0
2578,Danny Welbeck\Danny-Welbeck,eng ENG,FWMF,Arsenal,eng Premier League,27,1990,8,1,153,1,1,0,0,0,0
2579,Wendell\Wendell,br BRA,DF,Leverkusen,de Bundesliga,25,1993,28,25,2277,2,2,1,2,5,0
2580,Oscar Wendt\Oscar-Wendt,se SWE,DF,M'gladbach,de Bundesliga,32,1985,32,30,2731,1,1,0,0,2,0
2581,Axel Werner\Axel-Werner,ar ARG,GK,Huesca,es La Liga,22,1996,6,6,540,0,0,0,0,0,0
2582,Timo Werner\Timo-Werner,de GER,FW,RB Leipzig,de Bundesliga,22,1996,30,29,2509,16,7,0,1,1,0
2583,Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,eng Premier League,28,1990,34,31,2824,2,7,0,0,5,0
2584,Hendrik Weydandt\Hendrik-Weydandt,de GER,FWMF,Hannover 96,de Bundesliga,23,1995,28,18,1723,6,1,0,0,1,0
2585,Connor Wickham\Connor-Wickham,eng ENG,FW,Crystal Palace,eng Premier League,25,1993,6,0,67,0,1,0,0,0,0
2586,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,eng Premier League,27,1990,35,32,2725,3,0,0,0,3,0
2587,Jetro Willems\Jetro-Willems,nl NED,MFDF,Eint Frankfurt,de Bundesliga,24,1994,23,7,730,0,1,0,0,2,1
2588,William\William,br BRA,DF,Wolfsburg,de Bundesliga,23,1995,31,30,2675,2,1,0,0,10,0
2589,Danny Williams\Danny-Williams,us USA,MF,Huddersfield,eng Premier League,29,1989,5,1,96,0,0,0,0,1,0
2590,Iñaki Williams\Inaki-Williams,es ESP,FW,Athletic Club,es La Liga,24,1994,38,36,3025,12,4,0,0,3,0
2591,Willian\Willian,br BRA,FW,Chelsea,eng Premier League,29,1988,32,26,2097,3,6,0,0,2,0
2592,Joe Willock\Joe-Willock,eng ENG,MF,Arsenal,eng Premier League,18,1999,2,1,64,0,0,0,0,0,0
2593,Ben Wilmot\Ben-Wilmot,eng ENG,DFMF,Udinese,it Serie A,18,1999,5,2,199,0,0,0,0,1,0
2594,Ben Wilmot\Ben-Wilmot,eng ENG,MF,Watford,eng Premier League,18,1999,2,0,28,0,0,0,0,0,0
2595,Jack Wilshere\Jack-Wilshere,eng ENG,MF,West Ham,eng Premier League,26,1992,8,4,392,0,1,0,0,2,0
2596,Callum Wilson\Callum-Wilson,eng ENG,FW,Bournemouth,eng Premier League,26,1992,30,29,2528,14,9,1,2,3,0
2597,Kevin Wimmer\Kevin-Wimmer,at AUT,DF,Hannover 96,de Bundesliga,25,1992,22,17,1683,0,0,0,0,5,0
2598,Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,eng Premier League,22,1996,26,17,1597,1,0,0,0,4,0
2599,Axel Witsel\Axel-Witsel,be BEL,MF,Dortmund,de Bundesliga,29,1989,33,32,2873,4,1,0,0,2,0
2600,Maximilian Wöber\Maximilian-Wober,at AUT,DF,Sevilla,es La Liga,20,1998,7,6,536,0,0,0,0,2,0
2601,Marius Wolf\Marius-Wolf,de GER,DFFW,Dortmund,de Bundesliga,23,1995,16,10,828,1,0,0,0,1,1
2602,Jeong Woo-yeong\Jeong-Woo-yeong,kr KOR,FW,Bayern Munich,de Bundesliga,18,1999,1,0,5,0,0,0,0,0,0
2603,Bobby Wood\Bobby-Wood,us USA,FWMF,Hannover 96,de Bundesliga,25,1992,20,12,1182,3,1,0,0,1,0
2604,Chris Wood\Chris-Wood,nz NZL,FW,Burnley,eng Premier League,26,1991,38,29,2588,10,2,0,0,2,0
2605,Haji Wright\Haji-Wright,us USA,FW,Schalke 04,de Bundesliga,20,1998,7,2,197,1,0,0,0,0,0
2606,Xeka\Xeka,pt POR,MF,Lille,fr Ligue 1,23,1994,27,26,2260,2,0,0,0,10,0
2607,Granit Xhaka\Granit-Xhaka,ch SUI,MFDF,Arsenal,eng Premier League,25,1992,29,29,2498,4,2,0,0,10,0
