Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,Dr_Succ,Dr_Att,Dr_Succ%,Num_DrPast,Megs,Carries,Cr_TotDist,Cr_PrgDist,Targ,Rec,Rec%,Miscon,Dispos
569,Philippe Coutinho\Philippe-Coutinho,br BRA,MFFW,Liverpool,eng Premier League,25,1992,12.3,924,6,67,471,488,45,853,37,60,61.7,40,0,758,5952,3555,803,702,87.4,20,20
570,Philippe Coutinho\Philippe-Coutinho,br BRA,FWMF,Barcelona,es La Liga,25,1992,14.4,1062,8,83,476,585,80,1008,39,72,54.2,41,2,889,5729,3085,974,839,86.1,45,25
571,Nicolas Cozza\Nicolas-Cozza,fr FRA,DFMF,Montpellier,fr Ligue 1,18,1999,6.4,392,13,124,199,110,9,350,8,15,53.3,8,1,245,2479,1704,228,218,95.6,6,10
572,Alessio Cragno\Alessio-Cragno,it ITA,GK,Cagliari,it Serie A,23,1994,28.2,855,780,853,3,0,0,544,0,0,,0,0,336,1637,1018,235,234,99.6,0,1
573,Martin Cranie\Martin-Cranie,eng ENG,DFMF,Huddersfield,eng Premier League,30,1986,2,111,15,73,37,5,1,109,1,1,100,1,0,67,446,143,63,62,98.4,0,1
574,Michele Cremonesi\Michele-Cremonesi,it ITA,DF,SPAL,it Serie A,29,1988,4.3,198,23,93,117,8,3,191,0,0,,0,0,103,732,447,108,106,98.1,2,2
575,Aaron Cresswell\Aaron-Cresswell,eng ENG,DF,West Ham,eng Premier League,27,1989,34.1,1983,121,626,897,573,19,1665,6,16,37.5,10,1,1112,5856,2860,1137,1077,94.7,18,17
576,Lorenzo Crisetig\Lorenzo-Crisetig,it ITA,MF,Bologna,it Serie A,24,1993,6.2,420,14,94,284,60,5,413,5,6,83.3,5,0,276,1098,547,290,280,96.6,5,3
577,Bryan Cristante\Bryan-Cristante,it ITA,MFFW,Atalanta,it Serie A,22,1995,31.4,2017,49,276,1086,764,146,1992,61,78,78.2,62,2,1510,8003,3581,1738,1483,85.3,66,72
578,Sebastián Cristóforo\Sebastian-Cristoforo,uy URU,MF,Fiorentina,it Serie A,23,1993,3,250,14,71,148,42,2,243,2,4,50,2,0,169,683,301,164,154,93.9,5,6
579,Enzo Crivelli\Enzo-Crivelli,fr FRA,FW,Angers,fr Ligue 1,22,1995,11.4,382,5,28,188,182,36,373,5,13,38.5,6,0,213,951,343,509,288,56.6,36,17
580,Enzo Crivelli\Enzo-Crivelli,fr FRA,FW,Caen,fr Ligue 1,22,1995,8.1,213,2,9,104,109,27,206,4,6,66.7,4,0,119,704,165,315,149,47.3,23,11
581,Giovanni Crociata\Giovanni-Crociata,it ITA,FWMF,Crotone,it Serie A,19,1997,3.2,146,3,18,72,67,9,138,5,9,55.6,5,1,102,650,364,129,95,73.6,10,3
582,Luca Crosta\Luca-Crosta,it ITA,GK,Cagliari,it Serie A,19,1998,1,26,23,26,0,0,0,14,0,0,,0,0,5,24,9,7,7,100,0,0
583,Peter Crouch\Peter-Crouch,eng ENG,FW,Stoke City,eng Premier League,36,1981,17.4,782,30,66,378,373,88,773,6,15,40,9,0,300,1210,356,984,597,60.7,33,18
584,Juan Cuadrado\Juan-Cuadrado,co COL,FWMF,Juventus,it Serie A,29,1988,15,1041,14,154,547,418,50,1024,39,55,70.9,40,2,876,4874,3160,954,826,86.6,33,23
585,Iván Cuéllar\Ivan-Cuellar,es ESP,GK,Leganés,es La Liga,33,1984,35,1120,919,1113,9,0,0,786,0,0,,0,0,525,3867,1903,381,380,99.7,0,0
586,Mickaël Cuisance\Mickael-Cuisance,fr FRA,MFFW,M'gladbach,de Bundesliga,17,1999,13.4,875,15,132,504,316,22,834,39,52,75,43,1,665,4294,2011,715,611,85.5,33,38
587,Josh Cullen\Josh-Cullen,ie IRL,FWMF,West Ham,eng Premier League,21,1996,0.1,6,1,2,1,4,0,5,1,1,100,1,0,4,11,0,2,2,100,0,0
588,Patrick Cutrone\Patrick-Cutrone,it ITA,FW,Milan,it Serie A,19,1998,16.7,500,10,33,227,266,99,477,9,13,69.2,9,0,342,1835,804,666,370,55.6,50,32
589,Wylan Cyprien\Wylan-Cyprien,fr FRA,MF,Nice,fr Ligue 1,22,1995,10.5,930,25,317,506,172,9,879,8,13,61.5,8,1,694,2776,1354,736,703,95.5,12,12
590,Marco D'Alessandro\Marco-DAlessandro,it ITA,MFFW,Benevento,it Serie A,26,1991,11.6,447,10,96,204,210,43,442,42,68,61.8,44,0,390,3935,2810,395,300,75.9,19,21
591,Danilo D'Ambrosio\Danilo-DAmbrosio,it ITA,DF,Inter,it Serie A,28,1988,33.1,2397,110,742,1195,580,51,2111,25,50,50,31,1,1546,6678,3653,1592,1512,95,22,19
592,Damien Da Silva\Damien-Da-Silva,fr FRA,DF,Caen,fr Ligue 1,29,1988,31.5,1680,213,1061,666,50,28,1643,9,10,90,9,0,898,6246,2767,870,833,95.7,4,3
593,Kouadio-Yves Dabila\Kouadio-Yves-Dabila,ci CIV,DF,Lille,fr Ligue 1,20,1997,10.5,593,53,303,256,64,3,573,3,5,60,4,0,393,1952,958,378,372,98.4,2,3
594,Bryan Dabo\Bryan-Dabo,bf BFA,MFFW,Saint-Étienne,fr Ligue 1,25,1992,14.3,805,26,179,447,239,30,782,28,42,66.7,30,3,548,3701,1855,637,539,84.6,38,17
595,Bryan Dabo\Bryan-Dabo,bf BFA,MF,Fiorentina,it Serie A,25,1992,6.6,404,28,114,237,84,9,393,10,12,83.3,10,0,271,1617,773,270,241,89.3,8,5
596,Mahmoud Dahoud\Mahmoud-Dahoud,de GER,MF,Dortmund,de Bundesliga,21,1996,12.7,824,30,137,501,253,31,816,18,24,75,18,0,635,4030,2259,670,597,89.1,10,20
597,Dario Dainelli\Dario-Dainelli,it ITA,DF,Chievo,it Serie A,38,1979,16.7,823,159,517,347,16,8,792,4,6,66.7,4,0,430,3111,1890,405,400,98.8,0,6
598,Felipe dal Belo\Felipe-dal-Belo,br BRA,DF,SPAL,it Serie A,33,1984,28.6,1605,176,763,853,91,27,1514,15,16,93.8,15,2,966,5123,3063,956,933,97.6,6,2
599,Charlie Daniels\Charlie-Daniels,eng ENG,DFMF,Bournemouth,eng Premier League,30,1986,33.4,2279,130,767,948,733,44,1948,16,25,64,20,1,1318,8545,5279,1375,1284,93.4,30,22
600,Danilo\Danilo,br BRA,DF,Manchester City,eng Premier League,26,1991,15,1383,36,308,736,416,28,1287,7,9,77.8,7,0,951,4271,2525,1044,1025,98.2,12,9
601,Scott Dann\Scott-Dann,eng ENG,DF,Crystal Palace,eng Premier League,30,1987,15.9,727,102,408,312,60,30,715,6,6,100,6,0,375,2300,1287,391,368,94.1,4,2
602,Kevin Danso\Kevin-Danso,at AUT,DF,Augsburg,de Bundesliga,18,1998,12.3,699,75,397,283,61,11,639,9,13,69.2,11,0,373,2565,1410,341,329,96.5,5,5
603,Dante\Dante,br BRA,DF,Nice,fr Ligue 1,33,1983,32.4,2527,281,1558,1080,66,33,2498,8,11,72.7,8,0,1816,9639,4785,1836,1810,98.6,3,3
604,Romain Danzé\Romain-Danze,fr FRA,DF,Rennes,fr Ligue 1,31,1986,7.6,502,29,152,238,135,1,426,0,1,0,0,0,278,1136,616,311,287,92.3,3,4
605,Andrea Danzi\Andrea-Danzi,it ITA,MF,Hellas Verona,it Serie A,18,1999,4.4,216,12,64,145,22,0,210,2,2,100,2,0,153,732,374,164,156,95.1,3,3
606,Stéphane Darbion\Stephane-Darbion,fr FRA,FWMF,Troyes,fr Ligue 1,33,1984,18.9,905,19,187,394,423,39,872,9,32,28.1,10,0,667,5015,2542,763,636,83.4,37,35
607,Palkó Dárdai\Palko-Dardai,de GER,FW,Hertha BSC,de Bundesliga,18,1999,0.3,12,0,3,6,3,0,12,0,1,0,1,0,7,87,59,12,8,66.7,0,0
608,Sergi Darder\Sergi-Darder,es ESP,MF,Lyon,fr Ligue 1,23,1993,2.3,156,4,34,98,35,0,154,2,5,40,3,0,118,624,289,132,120,90.9,2,1
609,Sergi Darder\Sergi-Darder,es ESP,MF,Espanyol,es La Liga,23,1993,30.9,1750,61,391,1094,366,19,1688,34,41,82.9,34,2,1268,6691,3149,1232,1139,92.5,23,26
610,Vladimír Darida\Vladimir-Darida,cz CZE,MF,Hertha BSC,de Bundesliga,26,1990,18.2,1185,31,233,722,306,25,1160,17,24,70.8,18,0,850,4534,2065,933,803,86.1,25,24
611,Karl Darlow\Karl-Darlow,eng ENG,GK,Newcastle Utd,eng Premier League,26,1990,10,336,281,335,1,1,0,234,0,0,,0,0,150,881,559,123,123,100,0,0
612,Matteo Darmian\Matteo-Darmian,it ITA,DF,Manchester Utd,eng Premier League,27,1989,4.9,291,21,87,159,56,2,250,0,1,0,0,0,173,674,291,181,170,93.9,3,2
613,Ben Davies\Ben-Davies,wal WAL,DF,Tottenham,eng Premier League,24,1993,25.8,1942,79,419,885,762,42,1651,18,26,69.2,18,3,1158,6584,3729,1253,1163,92.8,20,15
614,Tom Davies\Tom-Davies,eng ENG,MF,Everton,eng Premier League,19,1998,21.1,965,22,180,486,380,30,938,16,37,43.2,18,0,634,4207,1984,782,622,79.5,36,39
615,Steven Davis\Steven-Davis,nir NIR,MF,Southampton,eng Premier League,32,1985,16.9,1217,34,225,715,368,20,1169,11,17,64.7,13,1,813,4500,2190,908,831,91.5,16,16
616,Salem Al-Dawsari\Salem-Al-Dawsari,sa KSA,MF,Villarreal,es La Liga,25,1991,0.4,23,0,4,15,7,1,23,0,0,,0,0,20,163,93,19,16,84.2,1,3
617,Craig Dawson\Craig-Dawson,eng ENG,DF,West Brom,eng Premier League,27,1990,27.9,1365,157,651,556,231,47,1232,6,10,60,7,0,636,3841,2136,664,612,92.2,7,8
618,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,MF,Manchester City,eng Premier League,26,1991,34.1,3330,19,336,1550,1746,92,3072,40,62,64.5,43,2,2446,15052,9087,2749,2570,93.5,62,51
619,Sebastien De Maio\Sebastien-De-Maio,fr FRA,DF,Bologna,it Serie A,30,1987,22.8,1403,177,712,716,52,9,1322,7,10,70,7,0,815,4563,2290,834,812,97.4,6,9
620,Rodrigo De Paul\Rodrigo-De-Paul,ar ARG,MFFW,Udinese,it Serie A,23,1994,25.8,1477,16,151,773,716,60,1340,68,122,55.7,73,3,1142,8796,5010,1294,1064,82.2,47,73
621,Daniele De Rossi\Daniele-De-Rossi,it ITA,MF,Roma,it Serie A,34,1983,20.3,1448,86,409,926,188,8,1391,4,5,80,4,0,948,4217,2351,1017,975,95.9,3,2
622,Mattia De Sciglio\Mattia-De-Sciglio,it ITA,DF,Juventus,it Serie A,24,1992,10.8,887,28,228,521,190,12,798,9,11,81.8,9,1,612,2756,1476,626,607,97,4,6
623,Lorenzo De Silvestri\Lorenzo-De-Silvestri,it ITA,DFMF,Torino,it Serie A,29,1988,32.8,2107,149,710,1022,505,50,1753,15,31,48.4,16,0,1081,6868,3841,1269,1169,92.1,26,22
624,Lucas Deaux\Lucas-Deaux,fr FRA,MF,Guingamp,fr Ligue 1,28,1988,21.6,1388,28,313,845,308,41,1356,20,27,74.1,21,0,842,4573,2403,1040,937,90.1,30,20
625,Mathieu Debuchy\Mathieu-Debuchy,fr FRA,DF,Saint-Étienne,fr Ligue 1,32,1985,14.6,989,83,365,345,313,45,846,5,14,35.7,6,0,492,2504,1312,566,495,87.5,11,9
626,Troy Deeney\Troy-Deeney,eng ENG,FW,Watford,eng Premier League,29,1988,20.5,720,17,45,288,417,109,703,8,15,53.3,8,1,328,1527,521,924,506,54.8,31,16
627,Jermain Defoe\Jermain-Defoe,eng ENG,FW,Bournemouth,eng Premier League,34,1982,12.1,245,2,12,82,157,67,230,5,10,50,6,0,168,899,413,316,172,54.4,24,19
628,Steven Defour\Steven-Defour,be BEL,MF,Burnley,eng Premier League,29,1988,22.2,1233,49,299,772,241,9,1210,15,19,78.9,16,4,801,5142,2748,770,740,96.1,12,5
629,Grégoire Defrel\Gregoire-Defrel,mq MTQ,FWMF,Roma,it Serie A,26,1991,5.4,212,7,23,85,119,27,207,9,16,56.3,9,0,164,1112,536,227,151,66.5,6,15
630,Alessandro Deiola\Alessandro-Deiola,it ITA,MF,Cagliari,it Serie A,21,1995,5,214,15,49,96,74,7,209,4,7,57.1,5,0,134,538,228,160,122,76.3,8,8
631,Lorenzo Del Pinto\Lorenzo-Del-Pinto,it ITA,MF,Benevento,it Serie A,27,1990,8.4,492,26,128,286,99,12,489,5,8,62.5,5,0,339,1398,595,337,312,92.6,9,12
632,Damien Delaney\Damien-Delaney,ie IRL,DF,Crystal Palace,eng Premier League,36,1981,1.1,54,15,41,15,0,0,54,0,0,,0,0,25,153,52,26,25,96.2,0,0
633,Thomas Delaney\Thomas-Delaney,dk DEN,MF,Werder Bremen,de Bundesliga,25,1991,31.1,1664,83,374,950,406,76,1630,14,27,51.9,19,2,913,3939,1843,1178,1010,85.7,33,30
634,Jonathan Delaplace\Jonathan-Delaplace,fr FRA,MF,Caen,fr Ligue 1,31,1986,6.5,299,7,70,145,98,8,298,2,3,66.7,2,0,148,920,395,184,161,87.5,8,6
635,Cristian Dell'Orco\Cristian-DellOrco,it ITA,DF,Sassuolo,it Serie A,23,1994,4.7,222,25,114,105,19,0,195,4,4,100,4,0,111,757,479,106,102,96.2,0,1
636,Andy Delort\Andy-Delort,dz ALG,FW,Toulouse,fr Ligue 1,25,1991,25.9,1118,19,78,399,703,119,1043,14,32,43.8,17,4,653,3252,1616,1342,825,61.5,85,51
637,Fabian Delph\Fabian-Delph,eng ENG,DF,Manchester City,eng Premier League,27,1989,19.3,1883,37,427,1020,601,7,1765,21,23,91.3,21,0,1436,6621,3650,1419,1375,96.9,12,8
638,Mousa Dembélé\Mousa-Dembele,be BEL,MF,Tottenham,eng Premier League,30,1987,20.9,1594,31,283,1128,361,3,1560,59,67,88.1,61,0,1297,9217,5207,1205,1158,96.1,16,34
639,Ousmane Dembélé\Ousmane-Dembele,fr FRA,FWMF,Barcelona,es La Liga,20,1997,10.2,648,2,32,265,411,63,617,37,65,56.9,41,2,567,4047,2516,628,520,82.8,28,32
640,Jessy Deminguet\Jessy-Deminguet,fr FRA,MFFW,Caen,fr Ligue 1,19,1998,5.9,299,9,58,129,146,11,279,2,6,33.3,3,0,199,1650,938,220,175,79.5,16,14
641,Kerem Demirbay\Kerem-Demirbay,de GER,MF,Hoffenheim,de Bundesliga,24,1993,13.5,937,39,193,522,303,23,845,21,33,63.6,21,0,627,4041,2232,676,598,88.5,26,33
642,Ermedin Demirović\Ermedin-Demirovic,ba BIH,FW,Alavés,es La Liga,19,1998,2,57,2,4,26,29,8,57,0,1,0,0,0,37,223,111,72,42,58.3,6,6
643,Diego Demme\Diego-Demme,de GER,MF,RB Leipzig,de Bundesliga,25,1991,25.4,2316,44,438,1597,461,17,2223,17,30,56.7,19,2,1658,8619,4677,1751,1659,94.7,20,18
644,Fabio Depaoli\Fabio-Depaoli,it ITA,MFDF,Chievo,it Serie A,20,1997,13.2,571,52,205,245,147,18,507,7,11,63.6,8,1,281,1522,837,326,262,80.4,10,12
645,Memphis Depay\Memphis-Depay,nl NED,FWMF,Lyon,fr Ligue 1,23,1994,28.4,1708,2,121,745,981,138,1539,51,113,45.1,62,4,1237,8969,5518,1589,1267,79.7,78,63
646,Mathieu Deplagne\Mathieu-Deplagne,fr FRA,DF,Troyes,fr Ligue 1,25,1991,26.8,1540,92,567,661,403,15,1305,14,19,73.7,15,0,833,4878,2584,843,773,91.7,12,14
647,Laurent Depoitre\Laurent-Depoitre,be BEL,FW,Huddersfield,eng Premier League,28,1988,20.2,723,38,92,367,303,58,701,12,23,52.2,12,0,333,1939,821,888,475,53.5,69,35
648,Mike van der Hoorn\Mike-van-der-Hoorn,nl NED,DF,Swansea City,eng Premier League,24,1992,21.6,1117,170,689,433,77,18,1089,7,10,70,7,0,625,3900,2225,651,635,97.5,6,5
649,Gregory van der Wiel\Gregory-van-der-Wiel,nl NED,DF,Cagliari,it Serie A,29,1988,3.2,198,15,80,95,34,3,176,4,6,66.7,4,0,119,575,308,116,112,96.6,1,1
650,Daniele Dessena\Daniele-Dessena,it ITA,MFDF,Cagliari,it Serie A,30,1987,6.4,305,16,87,175,59,5,288,3,6,50,4,0,175,815,386,220,183,83.2,4,2
651,Mattia Destro\Mattia-Destro,it ITA,FW,Bologna,it Serie A,26,1991,18,543,23,67,250,256,71,528,15,34,44.1,19,1,333,1810,893,765,400,52.3,65,31
652,Gerard Deulofeu\Gerard-Deulofeu,es ESP,FWMF,Watford,eng Premier League,23,1994,4.8,224,6,27,79,140,27,214,13,22,59.1,14,0,174,1455,876,204,154,75.5,14,11
653,Gerard Deulofeu\Gerard-Deulofeu,es ESP,MFFW,Barcelona,es La Liga,23,1994,5.6,356,4,38,107,235,48,343,9,17,52.9,11,0,286,1917,1134,339,282,83.2,13,14
654,Gianluca Di Chiara\Gianluca-Di-Chiara,it ITA,DF,Benevento,it Serie A,23,1993,11.2,739,57,278,361,147,9,649,4,8,50,5,1,463,2553,1675,489,472,96.5,8,6
655,Federico Di Francesco\Federico-Di-Francesco,it ITA,FWDF,Bologna,it Serie A,23,1994,17.7,702,31,160,300,298,49,684,22,32,68.8,25,0,533,3290,1915,679,488,71.9,38,37
656,Davide Di Gennaro\Davide-Di-Gennaro,it ITA,MF,Lazio,it Serie A,29,1988,0.1,3,0,1,2,0,0,3,0,0,,0,0,2,14,3,2,2,100,0,0
657,Ángel Di María\Angel-Di-Maria,ar ARG,FW,Paris S-G,fr Ligue 1,29,1988,23.4,1532,14,95,559,970,155,1393,39,76,51.3,42,2,1173,7354,3950,1409,1184,84,43,24
658,Franco Di Santo\Franco-Di-Santo,ar ARG,FWMF,Schalke 04,de Bundesliga,28,1989,18.4,668,22,66,375,273,58,650,18,27,66.7,18,1,425,2552,1205,740,495,66.9,41,25
659,Cheick Diabaté\Cheick-Diabate,ml MLI,FWMF,Benevento,it Serie A,29,1988,7.4,178,6,11,102,73,28,168,2,10,20,3,0,101,615,253,273,132,48.4,10,10
660,Fousseni Diabaté\Fousseni-Diabate,ml MLI,MFFW,Leicester City,eng Premier League,21,1995,6.5,325,4,56,119,182,19,325,10,24,41.7,14,0,238,1979,1114,292,231,79.1,17,15
661,Moussa Diaby\Moussa-Diaby,fr FRA,MF,Crotone,it Serie A,18,1999,0.8,28,0,4,10,17,3,26,2,3,66.7,2,0,25,244,147,31,19,61.3,2,2
662,Fallou Diagne\Fallou-Diagne,sn SEN,DFMF,Metz,fr Ligue 1,27,1989,24.9,1236,121,631,597,80,21,1209,8,8,100,8,1,657,3775,1701,636,619,97.3,5,5
663,Adama Diakhaby\Adama-Diakhaby,fr FRA,FWMF,Monaco,fr Ligue 1,21,1996,9.5,347,4,43,141,192,41,342,11,30,36.7,13,1,224,1939,1248,364,238,65.4,25,17
664,Mouctar Diakhaby\Mouctar-Diakhaby,fr FRA,DF,Lyon,fr Ligue 1,20,1996,8.1,491,80,344,187,6,2,480,8,8,100,8,1,343,2559,1283,311,307,98.7,2,1
665,Abdou Diallo\Abdou-Diallo,fr FRA,DF,Mainz 05,de Bundesliga,21,1996,26.8,1495,118,681,768,159,24,1390,35,47,74.5,38,3,865,5737,3337,841,800,95.1,17,17
666,Abdoulaye Diallo\Abdoulaye-Diallo,sn SEN,GK,Rennes,fr Ligue 1,25,1992,3,82,67,82,0,0,0,60,0,0,,0,0,36,213,117,27,27,100,0,0
667,Habib Diallo\Habib-Diallo,sn SEN,FW,Metz,fr Ligue 1,22,1995,0.2,6,0,0,1,5,1,6,0,0,,0,0,1,8,0,7,5,71.4,0,1
668,Mustapha Diallo\Mustapha-Diallo,sn SEN,MF,Guingamp,fr Ligue 1,31,1986,15.4,759,21,199,474,127,39,757,6,7,85.7,6,0,413,1981,686,526,433,82.3,5,7
669,Mohamed Diamé\Mohamed-Diame,sn SEN,MF,Newcastle Utd,eng Premier League,30,1987,22.7,1116,45,311,661,214,21,1111,21,39,53.8,24,2,671,3705,1873,698,609,87.2,28,31
670,Lassana Diarra\Lassana-Diarra,fr FRA,MF,Paris S-G,fr Ligue 1,32,1985,6.7,561,14,131,404,69,3,559,24,32,75,25,0,463,2585,1446,459,440,95.9,7,6
671,Amadou Diawara\Amadou-Diawara,gn GUI,MF,Napoli,it Serie A,20,1997,7.3,797,12,126,598,101,1,778,3,4,75,3,0,591,1746,784,643,628,97.7,7,5
672,Brahim Díaz\Brahim-Diaz,es ESP,FWMF,Manchester City,eng Premier League,17,1999,0.6,49,1,6,12,33,10,49,1,3,33.3,2,0,40,273,141,40,37,92.5,6,4
673,Bakaye Dibassy\Bakaye-Dibassy,ml MLI,DF,Amiens,fr Ligue 1,27,1989,30.9,1672,172,805,699,279,30,1484,25,34,73.5,27,3,919,5676,2910,856,797,93.1,21,24
674,Daniel Didavi\Daniel-Didavi,de GER,MFFW,Wolfsburg,de Bundesliga,27,1990,24.9,1240,14,128,686,513,68,1151,16,31,51.6,18,0,856,4926,2745,1179,918,77.9,57,28
675,Thomas Didillon\Thomas-Didillon,fr FRA,GK,Metz,fr Ligue 1,21,1995,9,251,204,247,4,0,0,185,0,0,,0,0,115,861,588,75,75,100,0,0
676,Étienne Didot\Etienne-Didot,fr FRA,MF,Guingamp,fr Ligue 1,34,1983,18,1197,38,335,694,234,8,1149,7,11,63.6,8,2,718,4006,1733,770,734,95.3,16,17
677,Adrián Diéguez\Adrian-Dieguez,es ESP,DF,Alavés,es La Liga,21,1996,4.8,214,16,97,106,24,3,186,7,8,87.5,7,0,129,831,497,111,101,91,3,2
678,Dennis Diekmeier\Dennis-Diekmeier,de GER,DF,Hamburger SV,de Bundesliga,27,1989,20.8,1125,59,281,508,405,30,864,16,27,59.3,18,1,552,3832,2293,618,529,85.6,9,23
679,Eric Dier\Eric-Dier,eng ENG,MFDF,Tottenham,eng Premier League,23,1994,31.4,2527,147,774,1494,407,40,2492,13,20,65,14,2,1757,9122,4497,1864,1789,96,9,13
680,Lucas Digne\Lucas-Digne,fr FRA,DF,Barcelona,es La Liga,24,1993,7.9,621,30,203,277,178,19,559,4,7,57.1,5,0,391,2153,1140,416,382,91.8,6,2
681,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Liverpool,eng Premier League,26,1991,14,1249,75,528,745,54,17,1238,1,2,50,1,0,810,5018,2818,877,857,97.7,3,0
682,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Southampton,eng Premier League,26,1991,11,783,86,443,336,61,22,772,4,4,100,4,0,472,3131,1828,484,473,97.7,4,0
683,Landry Dimata\Landry-Dimata,be BEL,FWMF,Wolfsburg,de Bundesliga,19,1997,10,342,8,38,172,162,32,327,6,13,46.2,6,0,245,1714,883,457,257,56.2,32,37
684,Tristan Dingomé\Tristan-Dingome,cm CMR,MF,Troyes,fr Ligue 1,26,1991,13,675,25,185,339,196,8,670,8,13,61.5,9,0,474,2551,1133,519,451,86.9,6,9
685,Ismaël Diomandé\Ismael-Diomande,ci CIV,DFMF,Caen,fr Ligue 1,24,1992,7.9,338,45,199,153,26,2,338,0,0,,0,0,224,1894,1094,210,202,96.2,6,2
686,Lois Diony\Lois-Diony,fr FRA,FW,Saint-Étienne,fr Ligue 1,24,1992,10.4,266,9,23,87,168,47,250,8,17,47.1,8,0,184,1238,520,374,188,50.3,23,21
687,Issa Diop\Issa-Diop,fr FRA,DF,Toulouse,fr Ligue 1,20,1997,34,1503,176,824,715,67,29,1461,7,8,87.5,7,0,798,5470,3249,788,767,97.3,4,9
688,Papakouli Diop\Papakouli-Diop,sn SEN,MF,Eibar,es La Liga,31,1986,10.4,541,9,66,368,126,20,531,4,6,66.7,5,0,332,1519,609,333,308,92.5,7,5
689,Papakouli Diop\Papakouli-Diop,sn SEN,MF,Espanyol,es La Liga,31,1986,2.9,110,7,25,69,20,1,110,0,0,,0,0,66,268,101,65,56,86.2,3,1
690,Assane Dioussé\Assane-Diousse,sn SEN,MF,Saint-Étienne,fr Ligue 1,19,1997,14.9,992,28,258,649,151,12,972,13,16,81.3,14,0,714,3978,1583,724,676,93.4,17,19
691,Djené\Djene,tg TOG,DF,Getafe,es La Liga,25,1991,36,1387,226,790,586,79,22,1345,30,33,90.9,30,0,668,4582,1878,495,462,93.3,8,8
692,Koffi Djidji\Koffi-Djidji,ci CIV,DF,Nantes,fr Ligue 1,24,1992,26.8,1266,124,638,516,182,6,1100,10,21,47.6,13,1,639,3538,1657,615,576,93.7,9,3
693,Alexander Djiku\Alexander-Djiku,fr FRA,DF,Caen,fr Ligue 1,22,1994,28,1590,134,860,772,66,23,1558,6,7,85.7,6,0,827,5715,3288,834,813,97.5,6,3
694,Papy Djilobodji\Papy-Djilobodji,sn SEN,DF,Dijon,fr Ligue 1,28,1988,30,1922,245,1206,802,68,32,1873,9,12,75,9,0,1221,8161,4597,1121,1104,98.5,5,11
695,Berat Djimsiti\Berat-Djimsiti,al ALB,DF,Benevento,it Serie A,24,1993,30,1946,330,1228,822,51,21,1876,8,10,80,8,0,1254,9486,5317,1276,1261,98.8,5,5
696,Marko Dmitrović\Marko-Dmitrovic,rs SRB,GK,Eibar,es La Liga,25,1992,36,1114,891,1107,12,0,0,885,2,2,100,2,0,614,3557,1943,477,475,99.6,0,1
697,Keagan Dolly\Keagan-Dolly,za RSA,FWMF,Montpellier,fr Ligue 1,24,1993,9.8,536,2,57,196,321,23,482,11,21,52.4,12,0,348,2398,1351,490,365,74.5,16,20
698,Jaume Doménech\Jaume-Domenech,es ESP,GK,Valencia,es La Liga,26,1990,5,134,119,133,1,0,0,106,0,0,,0,0,69,338,191,42,42,100,0,0
699,Jean-Luc Dompé\Jean-Luc-Dompe,fr FRA,MF,Amiens,fr Ligue 1,21,1995,0.3,19,0,3,5,12,2,15,0,0,,0,0,11,163,111,11,10,90.9,0,0
700,Giulio Donati\Giulio-Donati,it ITA,DFMF,Mainz 05,de Bundesliga,27,1990,25.4,1409,85,448,681,344,8,1143,14,26,53.8,14,0,698,3537,2018,720,657,91.3,17,13
701,Ji Dong-won\Ji-Dong-won,kr KOR,FWMF,Augsburg,de Bundesliga,26,1991,0.2,5,1,3,1,1,0,5,0,0,,0,0,3,18,6,6,1,16.7,0,0
702,Anastasios Donis\Anastasios-Donis,gr GRE,FWMF,Stuttgart,de Bundesliga,20,1996,10.5,387,7,53,167,231,45,374,21,44,47.7,26,0,313,3970,2735,398,270,67.8,23,28
703,Gianluigi Donnarumma\Gianluigi-Donnarumma,it ITA,GK,Milan,it Serie A,18,1999,38,1223,1021,1220,3,0,0,956,1,1,100,1,0,650,2742,1493,596,595,99.8,0,0
704,Godfred Donsah\Godfred-Donsah,gh GHA,MF,Bologna,it Serie A,21,1996,19.9,889,54,209,493,251,31,880,35,53,66,38,1,617,3820,2464,656,547,83.4,44,23
705,Dória\Doria,br BRA,DF,Marseille,fr Ligue 1,22,1994,0.9,35,3,20,13,5,0,35,0,0,,0,0,15,79,40,19,16,84.2,1,0
706,Niklas Dorsch\Niklas-Dorsch,de GER,MF,Bayern Munich,de Bundesliga,19,1998,1,45,0,6,31,10,1,44,2,3,66.7,2,0,37,175,86,40,35,87.5,0,3
707,Gabriel Dos Santos\Gabriel-Dos-Santos,br BRA,FW,Troyes,fr Ligue 1,19,1997,0.9,43,5,32,15,0,0,43,0,0,,0,0,31,303,183,29,29,100,0,0
708,Mauro dos Santos\Mauro-dos-Santos,ar ARG,DF,Leganés,es La Liga,28,1989,11,406,64,235,174,16,4,403,1,1,100,1,0,230,1412,636,203,199,98,2,2
