Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR
2177,Mujaid Sadick\Mujaid-Sadick,es ESP,DF,La Coruña,es La Liga,17,2000,2,1,107,0,0,0,0,0,0
2178,Armando Sadiku\Armando-Sadiku,al ALB,FW,Levante,es La Liga,26,1991,6,4,268,0,0,0,0,1,0
2179,Umar Sadiq\Umar-Sadiq,ng NGA,FW,Torino,it Serie A,20,1997,3,3,225,0,0,0,0,0,0
2180,Bacary Sagna\Bacary-Sagna,fr FRA,DF,Benevento,it Serie A,34,1983,13,10,957,1,0,0,0,1,0
2181,Adrián Sahibeddine\Adrian-Sahibeddine,fr FRA,FWMF,Dijon,fr Ligue 1,22,1994,2,0,18,0,0,0,0,0,0
2182,Nuri Şahin\Nuri-Sahin,tr TUR,MF,Dortmund,de Bundesliga,28,1988,18,14,1225,2,2,0,0,2,0
2183,Wesley Saïd\Wesley-Said,fr FRA,FWMF,Dijon,fr Ligue 1,22,1995,29,20,1839,9,1,0,0,4,0
2184,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,MFFW,Monaco,fr Ligue 1,20,1997,1,0,16,0,0,0,0,0,0
2185,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Nice,fr Ligue 1,20,1997,30,26,2253,3,5,0,0,1,0
2186,Henri Saivet\Henri-Saivet,sn SEN,MF,Newcastle Utd,eng Premier League,26,1990,1,1,83,1,0,0,0,0,0
2187,Gōtoku Sakai\Gotoku-Sakai,jp JPN,DFMF,Hamburger SV,de Bundesliga,26,1991,28,26,2289,0,0,0,0,2,0
2188,Hiroki Sakai\Hiroki-Sakai,jp JPN,DF,Marseille,fr Ligue 1,27,1990,33,30,2520,0,2,0,0,1,0
2189,Diafra Sakho\Diafra-Sakho,sn SEN,FWMF,West Ham,eng Premier League,27,1989,14,0,306,2,0,0,0,2,0
2190,Diafra Sakho\Diafra-Sakho,sn SEN,FW,Rennes,fr Ligue 1,27,1989,13,7,779,2,1,0,0,1,0
2191,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,eng Premier League,27,1990,19,18,1600,1,2,0,0,1,0
2192,Bakary Sako\Bakary-Sako,ml MLI,FWMF,Crystal Palace,eng Premier League,29,1988,16,4,478,3,0,0,0,0,0
2193,Emiliano Sala\Emiliano-Sala,ar ARG,FW,Nantes,fr Ligue 1,26,1990,36,34,3032,12,3,4,5,4,2
2194,Jacopo Sala\Jacopo-Sala,it ITA,DF,Sampdoria,it Serie A,25,1991,13,12,992,0,0,0,0,1,1
2195,Mohamed Salah\Mohamed-Salah,eg EGY,FWMF,Liverpool,eng Premier League,25,1992,36,34,2907,32,10,1,2,1,0
2196,Bartosz Salamon\Bartosz-Salamon,pl POL,DF,SPAL,it Serie A,26,1991,22,20,1725,0,0,0,0,5,0
2197,Carlos Salcedo\Carlos-Salcedo,mx MEX,DF,Eint Frankfurt,de Bundesliga,23,1993,20,17,1607,0,0,0,0,5,0
2198,Eddy Salcedo\Eddy-Salcedo,it ITA,MFFW,Genoa,it Serie A,15,2001,2,0,34,0,0,0,0,0,0
2199,Yannis Salibur\Yannis-Salibur,fr FRA,FWMF,Guingamp,fr Ligue 1,26,1991,22,19,1521,3,1,0,0,4,0
2200,Sejad Salihović\Sejad-Salihovic,ba BIH,MF,Hamburger SV,de Bundesliga,32,1984,10,4,370,1,1,1,1,1,0
2201,Yoann Salmier\Yoann-Salmier,GYF,DF,Strasbourg,fr Ligue 1,24,1992,14,12,1107,0,1,0,0,2,0
2202,Mamadou Samassa\Mamadou-Samassa,ml MLI,GK,Troyes,fr Ligue 1,27,1990,21,21,1890,0,0,0,0,1,0
2203,Brice Samba\Brice-Samba,fr FRA,GK,Caen,fr Ligue 1,23,1994,4,3,316,0,0,0,0,0,0
2204,Junior Sambia\Junior-Sambia,fr FRA,MF,Montpellier,fr Ligue 1,20,1996,28,16,1542,1,5,0,0,3,0
2205,Frédéric Sammaritano\Frederic-Sammaritano,fr FRA,FWMF,Dijon,fr Ligue 1,31,1986,26,16,1429,0,3,0,0,2,0
2206,Sergi Samper\Sergi-Samper,es ESP,MF,Las Palmas,es La Liga,22,1995,2,2,142,0,0,0,0,0,0
2207,Jairo Samperio\Jairo-Samperio,es ESP,MFFW,Mainz 05,de Bundesliga,24,1993,2,0,36,0,0,0,0,1,0
2208,Jairo Samperio\Jairo-Samperio,es ESP,FWDF,Las Palmas,es La Liga,24,1993,11,6,555,0,0,0,0,1,0
2209,Mario Sampirisi\Mario-Sampirisi,it ITA,DF,Crotone,it Serie A,24,1992,31,24,2194,0,0,0,0,2,0
2210,Mikel San José\Mikel-San-Jose,es ESP,MF,Athletic Club,es La Liga,28,1989,26,24,2153,1,1,0,0,5,0
2211,Antonio Sanabria\Antonio-Sanabria,py PAR,FW,Betis,es La Liga,21,1996,17,8,854,8,0,0,0,0,0
2212,Renato Sanches\Renato-Sanches,pt POR,MF,Swansea City,eng Premier League,19,1997,12,9,702,0,0,0,0,1,0
2213,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Manchester Utd,eng Premier League,28,1988,12,12,1043,2,3,0,1,1,0
2214,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Arsenal,eng Premier League,28,1988,19,17,1503,7,3,1,1,4,0
2215,Carlos Sánchez\Carlos-Sanchez,co COL,MFFW,Fiorentina,it Serie A,31,1986,9,3,368,1,0,0,0,2,0
2216,Carlos Sánchez\Carlos-Sanchez,co COL,MF,Espanyol,es La Liga,31,1986,14,13,1122,0,0,0,0,3,0
2217,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,eng Premier League,21,1996,31,29,2534,0,0,0,0,1,1
2218,Sergio Sánchez\Sergio-Sanchez,es ESP,DF,Espanyol,es La Liga,31,1986,2,1,102,0,0,0,0,1,0
2219,Víctor Sánchez\Victor-Sanchez,es ESP,DFMF,Espanyol,es La Liga,29,1987,30,29,2452,0,2,0,0,13,0
2220,Jadon Sancho\Jadon-Sancho,eng ENG,FW,Dortmund,de Bundesliga,17,2000,12,7,690,1,4,0,0,0,0
2221,Sandro\Sandro,br BRA,MF,Benevento,it Serie A,28,1989,14,13,1153,1,0,0,0,4,0
2222,Alex Sandro\Alex-Sandro,br BRA,DF,Juventus,it Serie A,26,1991,26,23,2117,4,3,0,0,8,0
2223,Arona Sané\Arona-Sane,sn SEN,MF,Atlético Madrid,es La Liga,22,1995,1,0,66,0,0,0,0,0,0
2224,Lamine Sané\Lamine-Sane,sn SEN,DF,Werder Bremen,de Bundesliga,30,1987,11,9,786,1,0,0,0,1,0
2225,Leroy Sané\Leroy-Sane,de GER,FW,Manchester City,eng Premier League,21,1996,32,27,2419,10,15,0,0,4,0
2226,Salif Sané\Salif-Sane,sn SEN,DF,Hannover 96,de Bundesliga,26,1990,32,32,2879,4,1,0,0,6,0
2227,Ibrahim Sangaré\Ibrahim-Sangare,ci CIV,MF,Toulouse,fr Ligue 1,19,1997,20,18,1589,1,1,0,0,6,0
2228,Younousse Sankharé\Younousse-Sankhare,sn SEN,MF,Bordeaux,fr Ligue 1,27,1989,29,20,1880,7,1,1,1,5,0
2229,Baissama Sankoh\Baissama-Sankoh,gn GUI,MFDF,Caen,fr Ligue 1,25,1992,26,15,1540,0,0,0,0,3,0
2230,Siriki Sanogo\Siriki-Sanogo,ci CIV,MF,Benevento,it Serie A,15,2001,2,0,39,0,0,0,0,0,0
2231,Yaya Sanogo\Yaya-Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,24,1993,27,17,1515,6,1,0,0,6,0
2232,Morgan Sanson\Morgan-Sanson,fr FRA,MF,Marseille,fr Ligue 1,22,1994,33,25,2165,9,2,0,0,8,0
2233,Nicola Sansone\Nicola-Sansone,it ITA,FWMF,Villarreal,es La Liga,25,1991,18,5,649,5,1,1,1,1,0
2234,Baptiste Santamaria\Baptiste-Santamaria,fr FRA,MF,Angers,fr Ligue 1,22,1995,31,30,2591,0,0,0,0,6,0
2235,Ivan Santini\Ivan-Santini,hr CRO,FW,Caen,fr Ligue 1,28,1989,32,31,2776,11,1,5,6,3,0
2236,Davide Santon\Davide-Santon,it ITA,DF,Inter,it Serie A,26,1991,15,9,836,0,0,0,0,2,0
2237,Christian Santos\Christian-Santos,ve VEN,FW,Alavés,es La Liga,29,1988,10,5,438,2,0,0,0,3,2
2238,Douglas Santos\Douglas-Santos,br BRA,DF,Hamburger SV,de Bundesliga,23,1994,27,26,2378,1,1,0,0,6,0
2239,Samir Santos\Samir-Santos,br BRA,DF,Udinese,it Serie A,22,1994,31,30,2569,2,0,0,0,7,1
2240,Antonio Santurro\Antonio-Santurro,it ITA,GK,Bologna,it Serie A,25,1992,1,1,90,0,0,0,0,1,0
2241,Riccardo Saponara\Riccardo-Saponara,it ITA,MFFW,Fiorentina,it Serie A,25,1991,18,10,900,0,4,0,0,3,0
2242,Pablo Sarabia\Pablo-Sarabia,es ESP,FWMF,Sevilla,es La Liga,25,1992,34,27,2394,6,5,0,0,8,2
2243,Yusuf Sari\Yusuf-Sari,tr TUR,FW,Marseille,fr Ligue 1,18,1998,1,0,1,0,0,0,0,0,0
2244,Bouna Sarr\Bouna-Sarr,gn GUI,DF,Marseille,fr Ligue 1,25,1992,29,18,1792,0,2,0,0,5,0
2245,Ismaila Sarr\Ismaila-Sarr,sn SEN,FWMF,Rennes,fr Ligue 1,19,1998,24,22,1858,5,3,0,0,2,0
2246,Malang Sarr\Malang-Sarr,fr FRA,DF,Nice,fr Ligue 1,18,1999,21,13,1322,0,0,0,0,1,0
2247,Imanol Sarriegi\Imanol-Sarriegi,es ESP,MFFW,Eibar,es La Liga,22,1995,3,0,43,0,0,0,0,1,0
2248,Marco Sau\Marco-Sau,it ITA,FWMF,Cagliari,it Serie A,29,1987,29,16,1311,2,0,0,1,2,0
2249,Stefan Savić\Stefan-Savic,me MNE,DF,Atlético Madrid,es La Liga,26,1991,27,26,2299,0,0,0,0,6,0
2250,Gianluca Scamacca\Gianluca-Scamacca,it ITA,FW,Sassuolo,it Serie A,18,1999,3,0,23,0,0,0,0,0,0
2251,Fabian Schär\Fabian-Schar,ch SUI,DF,La Coruña,es La Liga,25,1991,25,25,2219,2,2,0,0,10,0
2252,Ezequiel Schelotto\Ezequiel-Schelotto,it ITA,DF,Brighton,eng Premier League,28,1989,20,15,1318,0,0,0,0,3,0
2253,Pasquale Schiattarella\Pasquale-Schiattarella,it ITA,MF,SPAL,it Serie A,30,1987,31,22,1990,1,3,0,0,12,0
2254,Eros Schiavon\Eros-Schiavon,it ITA,MFDF,SPAL,it Serie A,34,1983,12,3,390,0,0,0,0,4,0
2255,Patrik Schick\Patrik-Schick,cz CZE,FW,Roma,it Serie A,21,1996,22,10,992,2,0,0,0,0,0
2256,Julian Schieber\Julian-Schieber,de GER,MFFW,Hertha BSC,de Bundesliga,28,1989,3,0,56,0,0,0,0,0,0
2257,Christopher Schindler\Christopher-Schindler,de GER,DF,Huddersfield,eng Premier League,27,1990,37,37,3265,0,1,0,0,7,2
2258,Sven Schipplock\Sven-Schipplock,de GER,FWMF,Hamburger SV,de Bundesliga,28,1988,9,3,338,0,0,0,0,0,0
2259,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,DFMF,Crystal Palace,eng Premier League,24,1992,24,21,1745,0,1,0,0,3,0
2260,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,eng Premier League,30,1986,33,33,2965,0,0,0,0,3,0
2261,Marcel Schmelzer\Marcel-Schmelzer,de GER,DF,Dortmund,de Bundesliga,29,1988,18,17,1491,0,0,0,0,3,0
2262,Jonathan Schmid\Jonathan-Schmid,fr FRA,DFFW,Augsburg,de Bundesliga,27,1990,25,15,1473,0,0,0,0,1,0
2263,Manuel Schmiedebach\Manuel-Schmiedebach,de GER,MF,Hannover 96,de Bundesliga,28,1988,6,2,165,0,0,0,0,1,0
2264,Benno Schmitz\Benno-Schmitz,de GER,DF,RB Leipzig,de Bundesliga,22,1994,2,1,82,0,0,0,0,0,0
2265,Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Everton,eng Premier League,27,1989,30,24,2130,0,0,0,0,5,2
2266,Alessandro Schöpf\Alessandro-Schopf,at AUT,DFMF,Schalke 04,de Bundesliga,23,1994,15,9,808,0,0,0,0,3,0
2267,Nico Schulz\Nico-Schulz,de GER,DFMF,Hoffenheim,de Bundesliga,24,1993,27,19,1780,1,2,0,0,3,0
2268,André Schürrle\Andre-Schurrle,de GER,FW,Dortmund,de Bundesliga,26,1990,18,11,1236,1,6,0,1,0,0
2269,Julian Schuster\Julian-Schuster,de GER,DFMF,Freiburg,de Bundesliga,32,1985,18,16,1308,0,0,0,0,1,0
2270,Pirmin Schwegler\Pirmin-Schwegler,ch SUI,MF,Hannover 96,de Bundesliga,30,1987,29,27,2319,0,6,0,0,10,0
2271,Alexander Schwolow\Alexander-Schwolow,de GER,GK,Freiburg,de Bundesliga,25,1992,33,33,2906,0,0,0,0,0,0
2272,Simone Scuffet\Simone-Scuffet,it ITA,GK,Udinese,it Serie A,21,1996,6,6,540,0,0,0,0,0,0
2273,Ernest Seka\Ernest-Seka,gn GUI,DF,Strasbourg,fr Ligue 1,30,1987,27,25,2179,1,1,0,0,4,1
2274,Vahid Selimović\Vahid-Selimovic,lu LUX,DF,Metz,fr Ligue 1,20,1997,13,12,1056,0,0,0,0,4,2
2275,Davie Selke\Davie-Selke,de GER,FW,Hertha BSC,de Bundesliga,22,1995,27,19,1886,10,0,1,1,4,0
2276,Ole Selnæs\Ole-Selnaes,no NOR,MF,Saint-Étienne,fr Ligue 1,23,1994,26,23,2058,0,0,0,0,9,0
2277,Nélson Semedo\Nelson-Semedo,pt POR,DF,Barcelona,es La Liga,23,1993,24,17,1500,0,0,0,0,1,0
2278,Rúben Semedo\Ruben-Semedo,pt POR,DFMF,Villarreal,es La Liga,23,1994,4,3,229,0,0,0,0,0,0
2279,Stefano Sensi\Stefano-Sensi,it ITA,MF,Sassuolo,it Serie A,21,1995,17,10,1041,2,0,0,0,2,0
2280,Luigi Sepe\Luigi-Sepe,it ITA,GK,Napoli,it Serie A,26,1991,1,1,90,0,0,0,0,0,0
2281,Suat Serdar\Suat-Serdar,de GER,MF,Mainz 05,de Bundesliga,20,1997,25,16,1703,2,0,0,0,3,0
2282,Jean Seri\Jean-Seri,ci CIV,MF,Nice,fr Ligue 1,26,1991,31,30,2615,2,4,0,0,5,0
2283,Julien Serrano\Julien-Serrano,fr FRA,DF,Monaco,fr Ligue 1,19,1998,4,3,280,0,0,0,0,1,0
2284,Grégory Sertic\Gregory-Sertic,fr FRA,DFMF,Marseille,fr Ligue 1,27,1989,7,3,350,0,0,0,0,1,0
2285,Stéphane Sessègnon\Stephane-Sessegnon,bj BEN,MF,Montpellier,fr Ligue 1,33,1984,16,11,985,1,1,0,0,1,0
2286,Lee Seung-woo\Lee-Seung-woo,kr KOR,MFFW,Hellas Verona,it Serie A,19,1998,14,1,358,1,0,0,0,4,0
2287,Stephan El Shaarawy\Stephan-El-Shaarawy,it ITA,FW,Roma,it Serie A,24,1992,33,25,2155,7,5,0,0,1,0
2288,Meritan Shabani\Meritan-Shabani,al ALB,FW,Bayern Munich,de Bundesliga,18,1999,1,1,55,0,0,0,0,0,0
2289,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FWMF,Stoke City,eng Premier League,25,1991,36,36,3039,8,7,0,1,5,0
2290,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,eng Premier League,22,1995,11,8,790,0,0,0,0,2,0
2291,Ryan Shawcross\Ryan-Shawcross,eng ENG,DF,Stoke City,eng Premier League,29,1987,27,27,2371,1,1,0,0,2,0
2292,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,25,1992,30,25,2270,1,3,0,0,3,3
2293,Gaku Shibasaki\Gaku-Shibasaki,jp JPN,MFFW,Getafe,es La Liga,25,1992,22,12,994,1,0,0,0,2,0
2294,Djibril Sidibé\Djibril-Sidibe,fr FRA,DF,Monaco,fr Ligue 1,25,1992,27,25,2153,2,4,0,0,4,0
2295,Sidnei\Sidnei,br BRA,DF,La Coruña,es La Liga,27,1989,21,21,1778,1,1,0,0,4,0
2296,Jaime Sierra Mateos\Jaime-Sierra-Mateos,es ESP,FWMF,Leganés,es La Liga,19,1998,2,0,29,0,0,0,0,0,0
2297,Vincent Sierro\Vincent-Sierro,ch SUI,MFFW,Freiburg,de Bundesliga,21,1995,4,3,213,0,0,0,0,0,0
2298,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MFFW,Everton,eng Premier League,27,1989,27,25,2259,4,3,0,0,2,0
2299,Kolbeinn Sigþórsson\Kolbeinn-Sigthorsson,is ISL,FW,Nantes,fr Ligue 1,27,1990,2,0,25,0,0,0,0,0,0
2300,Adrien Silva\Adrien-Silva,pt POR,MFFW,Leicester City,eng Premier League,28,1989,12,9,761,0,1,0,0,3,0
2301,André Silva\Andre-Silva,pt POR,FW,Milan,it Serie A,21,1995,24,7,940,2,1,0,0,0,0
2302,Bernardo Silva\Bernardo-Silva,pt POR,FWMF,Manchester City,eng Premier League,22,1994,35,15,1533,6,4,0,0,0,0
2303,David Silva\David-Silva,es ESP,MF,Manchester City,eng Premier League,31,1986,29,28,2430,9,11,0,0,5,0
2304,Gabriel Silva\Gabriel-Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,26,1991,25,23,2078,1,1,0,0,2,1
2305,Jonathan Silva\Jonathan-Silva,ar ARG,DF,Roma,it Serie A,23,1994,2,1,112,0,0,0,0,0,0
2306,Thiago Silva\Thiago-Silva,br BRA,DF,Paris S-G,fr Ligue 1,32,1984,25,24,2115,1,1,0,0,5,0
2307,Matías Silvestre\Matias-Silvestre,ar ARG,DF,Sampdoria,it Serie A,32,1984,34,34,3060,1,0,0,0,3,0
2308,Marco Silvestri\Marco-Silvestri,it ITA,GK,Hellas Verona,it Serie A,26,1991,2,2,180,0,0,0,0,0,0
2309,Giovanni Simeone\Giovanni-Simeone,ar ARG,FW,Fiorentina,it Serie A,22,1995,38,36,2998,14,4,0,0,3,0
2310,Lorenco Šimić\Lorenco-Simic,hr CRO,DF,SPAL,it Serie A,21,1996,6,3,318,1,0,0,0,1,0
2311,Stefan Simić\Stefan-Simic,cz CZE,DF,Crotone,it Serie A,22,1995,9,6,555,0,0,0,0,2,0
2312,David Simón\David-Simon,es ESP,DF,Las Palmas,es La Liga,28,1988,11,6,723,0,0,0,0,3,0
2313,Danny Simpson\Danny-Simpson,eng ENG,DF,Leicester City,eng Premier League,30,1987,28,27,2306,0,0,0,0,4,0
2314,Jack Simpson\Jack-Simpson,eng ENG,DF,Bournemouth,eng Premier League,20,1997,1,1,71,0,0,0,0,0,0
2315,Josh Sims\Josh-Sims,eng ENG,FWMF,Southampton,eng Premier League,20,1997,6,1,163,0,0,0,0,0,0
2316,Jerome Sinclair\Jerome-Sinclair,eng ENG,MFFW,Watford,eng Premier League,20,1996,4,0,31,0,0,0,0,0,0
2317,Giovanni Sio\Giovanni-Sio,ci CIV,FW,Montpellier,fr Ligue 1,28,1989,33,27,2194,10,3,0,1,5,1
2318,Dimitris Siovas\Dimitris-Siovas,gr GRE,DF,Leganés,es La Liga,28,1988,24,24,2051,1,1,0,0,9,2
2319,Tobias Sippel\Tobias-Sippel,de GER,GK,M'gladbach,de Bundesliga,29,1988,5,4,435,0,0,0,0,0,0
2320,Salvatore Sirigu\Salvatore-Sirigu,it ITA,GK,Torino,it Serie A,30,1987,37,37,3330,0,0,0,0,2,0
2321,Moussa Sissoko\Moussa-Sissoko,fr FRA,MFFW,Tottenham,eng Premier League,27,1989,32,15,1386,1,1,0,0,3,0
2322,Pione Sisto\Pione-Sisto,dk DEN,FWMF,Celta Vigo,es La Liga,22,1995,34,31,2500,5,7,0,0,2,0
2323,Antonio Sivera\Antonio-Sivera,es ESP,GK,Alavés,es La Liga,20,1996,1,1,60,0,0,0,0,0,0
2324,Ellyes Skhiri\Ellyes-Skhiri,tn TUN,MF,Montpellier,fr Ligue 1,22,1995,35,35,3048,4,0,0,0,8,0
2325,Łukasz Skorupski\Lukasz-Skorupski,pl POL,GK,Roma,it Serie A,26,1991,1,1,90,0,0,0,0,0,0
2326,Milan Škriniar\Milan-Skriniar,sk SVK,DF,Inter,it Serie A,22,1995,38,38,3420,4,0,0,0,2,0
2327,Islam Slimani\Islam-Slimani,dz ALG,FW,Newcastle Utd,eng Premier League,29,1988,4,1,132,0,0,0,0,1,0
2328,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,eng Premier League,29,1988,12,2,249,1,1,0,0,0,0
2329,Naïm Sliti\Naim-Sliti,tn TUN,FWMF,Dijon,fr Ligue 1,25,1992,31,26,2291,7,6,2,2,2,0
2330,Chris Smalling\Chris-Smalling,eng ENG,DF,Manchester Utd,eng Premier League,27,1989,29,28,2536,4,0,0,0,4,0
2331,Adam Smith\Adam-Smith,eng ENG,DFMF,Bournemouth,eng Premier League,26,1991,27,22,2071,1,3,0,0,6,0
2332,Tommy Smith\Tommy-Smith,eng ENG,DF,Huddersfield,eng Premier League,25,1992,24,21,1904,0,1,0,0,7,0
2333,Wesley Sneijder\Wesley-Sneijder,nl NED,MFFW,Nice,fr Ligue 1,33,1984,5,4,399,0,1,0,0,0,0
2334,Cédric Soares\Cedric-Soares,pt POR,DF,Southampton,eng Premier League,25,1991,32,32,2794,0,3,0,0,3,0
2335,Ramadan Sobhi\Ramadan-Sobhi,eg EGY,MFFW,Stoke City,eng Premier League,20,1997,24,12,1238,2,0,0,0,2,0
2336,Rubén Sobrino\Ruben-Sobrino,es ESP,FWMF,Alavés,es La Liga,25,1992,28,15,1474,3,3,0,0,5,0
2337,Dominic Solanke\Dominic-Solanke,eng ENG,FW,Liverpool,eng Premier League,19,1997,21,5,596,1,1,0,0,0,0
2338,Carlos Soler\Carlos-Soler,es ESP,MFFW,Valencia,es La Liga,20,1997,33,27,2357,1,4,0,0,4,0
2339,Somália\Somalia,br BRA,MFFW,Toulouse,fr Ligue 1,28,1988,27,23,2001,1,0,0,0,2,0
2340,Yann Sommer\Yann-Sommer,ch SUI,GK,M'gladbach,de Bundesliga,28,1988,30,30,2625,0,0,0,0,1,0
2341,Kévin Soni\Kevin-Soni,cm CMR,MF,Girona,es La Liga,19,1998,2,0,20,0,0,0,0,0,0
2342,Jérémy Sorbon\Jeremy-Sorbon,fr FRA,DF,Guingamp,fr Ligue 1,33,1983,29,29,2610,0,0,0,0,1,0
2343,Oliver Sorg\Oliver-Sorg,de GER,DF,Hannover 96,de Bundesliga,27,1990,22,20,1687,0,1,0,0,4,0
2344,David Soria\David-Soria,es ESP,GK,Sevilla,es La Liga,24,1993,15,15,1263,0,0,0,0,1,0
2345,Roberto Soriano\Roberto-Soriano,it ITA,MFFW,Villarreal,es La Liga,26,1991,22,11,1140,0,0,0,0,3,0
2346,Stefano Sorrentino\Stefano-Sorrentino,it ITA,GK,Chievo,it Serie A,38,1979,38,38,3420,0,0,0,0,2,0
2347,Pape Souaré\Pape-Souare,sn SEN,DF,Crystal Palace,eng Premier League,27,1990,1,0,9,0,0,0,0,0,0
2348,Rayan Souici\Rayan-Souici,fr FRA,FW,Saint-Étienne,fr Ligue 1,19,1998,1,0,12,0,0,0,0,0,0
2349,Adama Soumaoro\Adama-Soumaoro,fr FRA,DF,Lille,fr Ligue 1,25,1992,14,14,1192,0,0,0,0,2,0
2350,Boubakary Soumaré\Boubakary-Soumare,fr FRA,MF,Lille,fr Ligue 1,18,1999,14,3,512,0,0,0,0,1,0
2351,Samuel Souprayen\Samuel-Souprayen,fr FRA,DF,Hellas Verona,it Serie A,28,1989,22,19,1582,0,0,0,0,2,2
2352,Arnaud Souquet\Arnaud-Souquet,fr FRA,DF,Nice,fr Ligue 1,25,1992,29,27,2415,0,3,0,0,4,0
2353,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Freiburg,de Bundesliga,21,1996,26,25,2153,1,0,0,0,5,2
2354,Luca Sparandeo\Luca-Sparandeo,it ITA,DF,Benevento,it Serie A,17,1999,1,0,32,0,0,0,0,1,0
2355,Julián Speroni\Julian-Speroni,ar ARG,GK,Crystal Palace,eng Premier League,38,1979,11,11,990,0,0,0,0,0,0
2356,Leonardo Spinazzola\Leonardo-Spinazzola,it ITA,DF,Atalanta,it Serie A,24,1993,18,17,1503,0,3,0,0,1,0
2357,Nicolás Spolli\Nicolas-Spolli,ar ARG,DF,Genoa,it Serie A,34,1983,21,20,1798,0,0,0,0,7,0
2358,Marco Sportiello\Marco-Sportiello,it ITA,GK,Fiorentina,it Serie A,25,1992,37,37,3202,0,0,0,0,0,1
2359,Bassem Srarfi\Bassem-Srarfi,tn TUN,FWMF,Nice,fr Ligue 1,20,1997,26,10,870,3,1,0,0,1,0
2360,Kostas Stafylidis\Kostas-Stafylidis,gr GRE,DFMF,Stoke City,eng Premier League,23,1993,5,4,335,0,0,0,0,0,0
2361,Kostas Stafylidis\Kostas-Stafylidis,gr GRE,DF,Augsburg,de Bundesliga,23,1993,2,0,33,0,0,0,0,0,0
2362,Benjamin Stambouli\Benjamin-Stambouli,fr FRA,DFMF,Schalke 04,de Bundesliga,26,1990,28,24,2197,0,2,0,0,4,0
2363,Junior Stanislas\Junior-Stanislas,eng ENG,MFFW,Bournemouth,eng Premier League,27,1989,19,17,1286,5,2,1,1,1,0
2364,Caleb Stanko\Caleb-Stanko,us USA,DFMF,Freiburg,de Bundesliga,24,1993,6,1,191,0,0,0,0,0,0
2365,Niklas Stark\Niklas-Stark,de GER,DFMF,Hertha BSC,de Bundesliga,22,1995,26,25,2210,1,1,0,0,2,0
2366,Tom Starke\Tom-Starke,de GER,GK,Bayern Munich,de Bundesliga,36,1981,2,2,180,0,0,0,0,0,0
2367,Timo Stavitski\Timo-Stavitski,fi FIN,FW,Caen,fr Ligue 1,18,1999,9,3,401,0,0,0,0,1,0
2368,Renato Steffen\Renato-Steffen,ch SUI,FWMF,Wolfsburg,de Bundesliga,25,1991,16,6,659,0,0,0,0,3,0
2369,Marc Stendera\Marc-Stendera,de GER,MF,Eint Frankfurt,de Bundesliga,21,1995,7,5,372,0,0,0,0,1,0
2370,Pascal Stenzel\Pascal-Stenzel,de GER,DFMF,Freiburg,de Bundesliga,21,1996,25,21,1941,1,0,0,0,3,0
2371,Dale Stephens\Dale-Stephens,eng ENG,MF,Brighton,eng Premier League,28,1989,36,36,3240,0,3,0,0,6,0
2372,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,eng Premier League,23,1994,22,22,1980,2,0,0,0,6,1
2373,Mariusz Stępiński\Mariusz-Stepinski,pl POL,FW,Nantes,fr Ligue 1,22,1995,1,0,1,0,0,0,0,0,0
2374,Mariusz Stępiński\Mariusz-Stepinski,pl POL,FW,Chievo,it Serie A,22,1995,22,6,713,5,0,0,0,1,0
2375,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,eng Premier League,22,1994,33,29,2587,18,11,1,1,4,2
2376,Ognjen Stijepović\Ognjen-Stijepovic,me MNE,MF,Sampdoria,it Serie A,17,1999,1,0,6,0,0,0,0,0,0
2377,Lars Stindl\Lars-Stindl,de GER,FWMF,M'gladbach,de Bundesliga,28,1988,31,31,2727,6,3,0,0,5,0
2378,Valentin Stocker\Valentin-Stocker,ch SUI,MF,Hertha BSC,de Bundesliga,28,1989,3,0,52,0,0,0,0,0,0
2379,Adrian Stoian\Adrian-Stoian,ro ROU,MFFW,Crotone,it Serie A,26,1991,32,26,2133,2,4,0,0,5,0
