Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,Dr_Succ,Dr_Att,Dr_Succ%,Num_DrPast,Megs,Carries,Cr_TotDist,Cr_PrgDist,Targ,Rec,Rec%,Miscon,Dispos
573,Matty Daly\Matty-Daly,eng ENG,MF,Huddersfield,eng Premier League,17,2001,0.8,16,2,4,9,4,1,16,0,1,0,1,0,11,53,23,17,13,76.5,0,1
574,Vitalie Damașcan\Vitalie-Damascan,md MDA,MF,Torino,it Serie A,19,1999,0,5,0,0,4,1,0,5,0,0,,0,0,3,7,0,6,4,66.7,0,0
575,Loïc Damour\Loic-Damour,fr FRA,MF,Cardiff City,eng Premier League,27,1991,0.3,14,0,0,9,5,1,14,0,0,,0,0,11,43,17,13,10,76.9,1,0
576,Charlie Daniels\Charlie-Daniels,eng ENG,DF,Bournemouth,eng Premier League,31,1986,17.6,1161,74,409,489,336,36,990,13,21,61.9,16,2,711,3482,1932,729,678,93,13,9
577,Danilo\Danilo,br BRA,DF,Manchester City,eng Premier League,27,1991,9,981,17,157,569,315,14,879,6,10,60,6,0,702,2897,1587,697,677,97.1,8,6
578,Scott Dann\Scott-Dann,eng ENG,DF,Crystal Palace,eng Premier League,31,1987,7.4,343,62,200,154,13,9,323,4,4,100,4,0,166,908,621,165,160,97,1,0
579,Kevin Danso\Kevin-Danso,at AUT,DF,Augsburg,de Bundesliga,19,1998,13.9,783,106,455,341,41,14,743,3,7,42.9,4,0,446,2874,1288,454,440,96.9,4,7
580,Dante\Dante,br BRA,DF,Nice,fr Ligue 1,34,1983,35.8,2698,349,1666,1152,42,21,2643,8,11,72.7,8,1,1912,8745,4772,1992,1956,98.2,2,2
581,Palkó Dárdai\Palko-Dardai,de GER,MFFW,Hertha BSC,de Bundesliga,19,1999,1.3,57,1,8,31,20,4,57,0,0,,0,0,43,269,122,58,44,75.9,5,3
582,Sergi Darder\Sergi-Darder,es ESP,MF,Espanyol,es La Liga,24,1993,30.1,1600,35,293,951,493,51,1523,45,69,65.2,50,6,1202,7357,3729,1282,1131,88.2,23,28
583,Vladimír Darida\Vladimir-Darida,cz CZE,MF,Hertha BSC,de Bundesliga,27,1990,4.2,291,9,54,195,63,10,284,5,6,83.3,5,0,205,1161,531,237,197,83.1,7,4
584,Matteo Darmian\Matteo-Darmian,it ITA,DF,Manchester Utd,eng Premier League,28,1989,4.9,261,32,92,115,64,0,232,1,2,50,2,0,162,627,377,158,149,94.3,3,4
585,Alphonso Davies\Alphonso-Davies,ca CAN,FWMF,Bayern Munich,de Bundesliga,17,2000,0.9,51,2,13,24,21,4,50,4,7,57.1,4,2,41,312,160,44,36,81.8,2,3
586,Ben Davies\Ben-Davies,wal WAL,DF,Tottenham,eng Premier League,25,1993,20.5,1532,84,456,766,400,31,1334,4,12,33.3,5,0,939,4421,2599,1010,946,93.7,13,18
587,Tom Davies\Tom-Davies,eng ENG,MF,Everton,eng Premier League,20,1998,10.9,651,14,99,412,169,12,628,10,15,66.7,12,1,434,2128,1044,469,418,89.1,22,10
588,Steven Davis\Steven-Davis,nir NIR,MF,Southampton,eng Premier League,33,1985,1.1,81,3,17,53,14,1,79,0,0,,0,0,42,164,49,51,50,98,2,0
589,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,MF,Manchester City,eng Premier League,27,1991,10.8,946,7,82,425,516,47,871,17,25,68,20,0,728,4305,2532,807,730,90.5,19,24
590,Sebastien De Maio\Sebastien-De-Maio,fr FRA,DF,Udinese,it Serie A,31,1987,13,597,107,343,241,47,13,556,6,7,85.7,6,0,285,1571,816,296,288,97.3,5,2
591,Sebastien De Maio\Sebastien-De-Maio,fr FRA,DF,Bologna,it Serie A,31,1987,5.5,290,41,162,140,14,1,277,0,1,0,0,0,179,1062,719,182,180,98.9,0,1
592,Rodrigo De Paul\Rodrigo-De-Paul,ar ARG,MFFW,Udinese,it Serie A,24,1994,35.4,2297,24,353,1298,909,63,2073,96,145,66.2,98,5,1798,15054,8959,1941,1619,83.4,65,76
593,Daniele De Rossi\Daniele-De-Rossi,it ITA,MF,Roma,it Serie A,35,1983,14.1,1023,56,276,662,141,8,990,6,7,85.7,6,0,738,2968,1657,787,766,97.3,6,2
594,Mattia De Sciglio\Mattia-De-Sciglio,it ITA,DF,Juventus,it Serie A,25,1992,19.4,1351,77,418,707,324,18,1198,10,18,55.6,11,0,898,4787,2557,929,870,93.6,6,11
595,Lorenzo De Silvestri\Lorenzo-De-Silvestri,it ITA,DFMF,Torino,it Serie A,30,1988,26.8,1512,71,301,727,566,74,1268,10,21,47.6,13,0,773,4637,2545,1063,859,80.8,36,23
596,Lucas Deaux\Lucas-Deaux,fr FRA,MF,Guingamp,fr Ligue 1,29,1988,13.2,666,16,128,393,178,28,656,5,12,41.7,5,0,444,2022,936,532,430,80.8,16,18
597,Mathieu Debuchy\Mathieu-Debuchy,fr FRA,DF,Saint-Étienne,fr Ligue 1,33,1985,21.6,1414,71,400,655,433,32,1167,15,23,65.2,15,1,778,3666,2026,855,756,88.4,27,16
598,Troy Deeney\Troy-Deeney,eng ENG,FW,Watford,eng Premier League,30,1988,28.3,1158,36,109,540,560,142,1137,6,18,33.3,10,0,615,2715,1188,1533,856,55.8,82,44
599,Jermain Defoe\Jermain-Defoe,eng ENG,DFFW,Bournemouth,eng Premier League,35,1982,0.3,2,0,0,0,2,2,2,0,0,,0,0,1,0,0,9,1,11.1,1,0
600,Steven Defour\Steven-Defour,be BEL,MF,Burnley,eng Premier League,30,1988,5,283,8,62,204,39,0,277,1,2,50,1,0,193,1059,494,198,188,94.9,0,2
601,Grégoire Defrel\Gregoire-Defrel,mq MTQ,FWMF,Sampdoria,it Serie A,27,1991,26,1090,11,99,454,612,114,1075,41,67,61.2,43,1,892,4581,2139,1314,833,63.4,53,52
602,Alessandro Deiola\Alessandro-Deiola,it ITA,MF,Parma,it Serie A,22,1995,6.1,247,16,80,125,59,3,245,8,14,57.1,8,0,167,813,370,179,144,80.4,2,4
603,Alessandro Deiola\Alessandro-Deiola,it ITA,MF,Cagliari,it Serie A,22,1995,5,224,10,53,113,72,8,217,4,6,66.7,4,0,153,814,407,187,146,78.1,3,8
604,Romain Del Castillo\Romain-Del-Castillo,fr FRA,FWMF,Rennes,fr Ligue 1,22,1996,14.9,773,2,104,359,377,63,744,44,70,62.9,47,2,604,4031,2517,689,520,75.5,36,38
605,Thomas Delaney\Thomas-Delaney,dk DEN,MF,Dortmund,de Bundesliga,26,1991,25.4,1942,76,381,1343,300,49,1925,15,23,65.2,16,0,1334,5193,2116,1447,1380,95.4,27,15
606,Moisés Delgado\Moises-Delgado,es ESP,DF,Valladolid,es La Liga,24,1994,3,133,10,49,65,28,2,115,1,1,100,1,0,73,372,213,79,73,92.4,4,2
607,Cristian Dell'Orco\Cristian-DellOrco,it ITA,DF,Empoli,it Serie A,24,1994,11.5,625,66,303,322,51,6,575,2,5,40,2,0,406,2718,1842,412,403,97.8,3,5
608,Cristian Dell'Orco\Cristian-DellOrco,it ITA,DF,Sassuolo,it Serie A,24,1994,1.2,81,5,25,36,23,1,70,2,2,100,2,0,55,178,121,61,53,86.9,0,1
609,Andy Delort\Andy-Delort,dz ALG,FW,Montpellier,fr Ligue 1,26,1991,34.6,1688,11,91,716,967,189,1607,57,94,60.6,65,3,1166,6323,3468,1949,1270,65.2,117,78
610,Fabian Delph\Fabian-Delph,eng ENG,DF,Manchester City,eng Premier League,28,1989,8.1,824,26,140,537,191,2,759,6,8,75,6,0,630,2426,1265,625,613,98.1,5,2
611,Mousa Dembélé\Mousa-Dembele,be BEL,MF,Tottenham,eng Premier League,31,1987,5.7,359,17,80,262,34,0,349,6,9,66.7,7,1,279,1382,640,240,233,97.1,4,8
612,Moussa Dembélé\Moussa-Dembele,fr FRA,FW,Lyon,fr Ligue 1,22,1996,22.4,719,19,44,312,398,159,671,38,56,67.9,43,1,513,2940,1636,879,517,58.8,66,40
613,Ousmane Dembélé\Ousmane-Dembele,fr FRA,FWMF,Barcelona,es La Liga,21,1997,18.5,1247,5,80,537,776,132,1180,89,132,67.4,94,4,1088,8148,5432,1239,1031,83.2,42,43
614,Jessy Deminguet\Jessy-Deminguet,fr FRA,MFFW,Caen,fr Ligue 1,20,1998,14.1,634,41,170,399,116,13,616,17,30,56.7,19,0,441,3131,1680,437,368,84.2,21,15
615,Merih Demiral\Merih-Demiral,tr TUR,DF,Sassuolo,it Serie A,20,1998,14,861,112,436,448,24,11,830,2,3,66.7,2,0,537,3330,1521,552,539,97.6,2,2
616,Kerem Demirbay\Kerem-Demirbay,de GER,MF,Hoffenheim,de Bundesliga,25,1993,22.4,1726,63,333,931,603,37,1565,56,83,67.5,59,3,1251,8211,4518,1237,1122,90.7,35,39
617,Diego Demme\Diego-Demme,de GER,MF,RB Leipzig,de Bundesliga,26,1991,22.8,1734,31,285,1172,385,14,1663,11,15,73.3,11,0,1190,5658,3077,1259,1174,93.2,29,17
618,Jason Denayer\Jason-Denayer,be BEL,DF,Lyon,fr Ligue 1,23,1995,30.6,2214,224,1073,1256,62,19,2162,10,15,66.7,10,0,1570,9814,6263,1662,1631,98.1,5,10
619,Leander Dendoncker\Leander-Dendoncker,be BEL,MF,Wolves,eng Premier League,23,1995,16.3,808,43,205,421,209,33,805,12,13,92.3,12,0,506,2079,834,667,504,75.6,21,10
620,Fabio Depaoli\Fabio-Depaoli,it ITA,DF,Chievo,it Serie A,21,1997,27.4,1557,112,500,703,460,31,1304,19,27,70.4,20,0,868,5324,3208,945,820,86.8,20,25
621,Memphis Depay\Memphis-Depay,nl NED,FWMF,Lyon,fr Ligue 1,24,1994,30.4,1861,9,90,798,1090,148,1613,66,103,64.1,71,3,1424,7965,4737,1847,1382,74.8,80,77
622,Laurent Depoitre\Laurent-Depoitre,be BEL,FW,Huddersfield,eng Premier League,29,1988,11.9,436,11,25,196,224,70,424,7,15,46.7,8,0,231,1155,401,684,323,47.2,45,30
623,Clément Depres\Clement-Depres,fr FRA,FW,Nîmes,fr Ligue 1,23,1994,4.9,248,6,22,99,134,37,243,2,3,66.7,3,0,129,495,273,278,190,68.3,21,7
624,Kiril Despodov\Kiril-Despodov,bg BUL,FWMF,Cagliari,it Serie A,21,1996,1.2,27,0,5,10,15,4,27,2,3,66.7,2,0,22,132,64,66,22,33.3,5,0
625,Daniele Dessena\Daniele-Dessena,it ITA,MF,Cagliari,it Serie A,31,1987,3.9,226,9,41,132,64,6,221,1,3,33.3,1,0,159,642,308,182,159,87.4,10,5
626,Mattia Destro\Mattia-Destro,it ITA,FWMF,Bologna,it Serie A,27,1991,5.5,159,6,24,70,69,21,149,0,5,0,1,0,83,492,235,220,107,48.6,19,8
627,Gerard Deulofeu\Gerard-Deulofeu,es ESP,FW,Watford,eng Premier League,24,1994,23,1075,5,72,436,668,147,1012,44,71,62,46,1,889,7261,4438,1233,802,65,50,79
628,Jacopo Dezi\Jacopo-Dezi,it ITA,MF,Parma,it Serie A,26,1992,1,58,5,16,37,7,1,58,2,3,66.7,3,0,41,192,87,38,37,97.4,2,0
629,Federico Di Francesco\Federico-Di-Francesco,it ITA,FWMF,Sassuolo,it Serie A,24,1994,11.9,526,5,96,217,252,59,500,16,35,45.7,16,1,422,2793,1789,542,396,73.1,21,18
630,Antonio Di Gaudio\Antonio-Di-Gaudio,it ITA,FWMF,Parma,it Serie A,28,1989,7.8,224,4,42,92,111,32,224,8,23,34.8,10,0,190,1589,1014,253,157,62.1,30,11
631,Giovanni Di Lorenzo\Giovanni-Di-Lorenzo,it ITA,DF,Empoli,it Serie A,24,1993,37,2581,146,629,1191,924,77,2277,33,56,58.9,34,7,1808,9093,5063,1890,1731,91.6,41,48
632,Ángel Di María\Angel-Di-Maria,ar ARG,FWMF,Paris S-G,fr Ligue 1,30,1988,25.8,1766,18,139,756,1007,165,1630,54,92,58.7,62,6,1344,7648,4388,1614,1363,84.4,52,36
633,Franco Di Santo\Franco-Di-Santo,ar ARG,FW,Rayo Vallecano,es La Liga,29,1989,1.9,51,1,4,28,20,2,45,1,3,33.3,1,0,22,120,32,69,33,47.8,6,0
634,Franco Di Santo\Franco-Di-Santo,ar ARG,FWMF,Schalke 04,de Bundesliga,29,1989,2.7,100,4,14,44,51,9,97,2,2,100,2,0,61,486,252,80,66,82.5,3,4
635,Boulaye Dia\Boulaye-Dia,fr FRA,FW,Reims,fr Ligue 1,21,1996,8.3,284,11,38,138,138,50,274,21,32,65.6,22,1,202,1644,1138,396,189,47.7,31,19
636,Fousseni Diabaté\Fousseni-Diabate,ml MLI,FW,Leicester City,eng Premier League,22,1995,0.6,25,0,9,11,6,0,25,0,0,,0,0,12,79,39,38,16,42.1,1,0
637,Moussa Diaby\Moussa-Diaby,fr FRA,MFFW,Paris S-G,fr Ligue 1,19,1999,12.7,719,11,78,284,411,86,693,26,47,55.3,28,0,603,3924,2063,700,568,81.1,30,20
638,Adama Diakhaby\Adama-Diakhaby,fr FRA,FWMF,Huddersfield,eng Premier League,22,1996,6.1,238,1,27,103,130,21,233,11,20,55,11,0,207,1509,1106,273,185,67.8,17,21
639,Mouctar Diakhaby\Mouctar-Diakhaby,fr FRA,DF,Valencia,es La Liga,21,1996,17.6,864,157,501,379,26,16,844,5,6,83.3,5,0,529,3173,1490,530,517,97.5,4,5
640,Bafodé Diakité\Bafode-Diakite,fr FRA,DF,Toulouse,fr Ligue 1,17,2001,7,440,36,164,215,84,3,370,3,7,42.9,3,0,216,1195,533,243,206,84.8,5,4
641,Abdou Diallo\Abdou-Diallo,fr FRA,DF,Dortmund,de Bundesliga,22,1996,26.4,2223,191,896,1233,240,17,2071,37,51,72.5,40,1,1631,8751,4918,1634,1587,97.1,15,19
642,Abdoulaye Diallo\Abdoulaye-Diallo,sn SEN,GK,Rennes,fr Ligue 1,26,1992,5.5,156,139,155,2,0,0,107,0,0,,0,0,70,308,172,63,63,100,0,1
643,Mustapha Diallo\Mustapha-Diallo,sn SEN,MF,Nîmes,fr Ligue 1,32,1986,5.1,232,14,69,137,28,5,231,0,0,,0,0,97,434,113,108,94,87,3,4
644,Mohamed Diamé\Mohamed-Diame,sn SEN,MF,Newcastle Utd,eng Premier League,31,1987,24.1,1039,45,303,602,192,20,1031,23,40,57.5,27,1,636,2756,1383,680,581,85.4,26,27
645,Grady Diangana\Grady-Diangana,eng ENG,FWMF,West Ham,eng Premier League,20,1998,6.8,383,9,66,173,177,33,376,17,34,50,19,3,286,1939,1115,353,265,75.1,14,29
646,Lassana Diarra\Lassana-Diarra,fr FRA,MF,Paris S-G,fr Ligue 1,33,1985,1.8,165,2,27,133,16,0,165,4,5,80,4,0,139,515,238,144,139,96.5,2,3
647,Amadou Diawara\Amadou-Diawara,gn GUI,MF,Napoli,it Serie A,21,1997,7.3,596,21,105,428,92,5,592,7,9,77.8,8,0,486,1586,720,479,465,97.1,3,3
648,Brahim Díaz\Brahim-Diaz,es ESP,FW,Real Madrid,es La Liga,18,1999,4.2,248,1,25,127,107,33,246,19,32,59.4,20,2,226,1354,743,250,206,82.4,18,12
649,Javier Díaz\Javier-Diaz,es ESP,GK,Sevilla,es La Liga,21,1997,1,24,22,24,0,0,0,17,0,0,,0,0,14,62,31,12,12,100,0,0
650,Bakaye Dibassy\Bakaye-Dibassy,ml MLI,DF,Amiens,fr Ligue 1,28,1989,32.7,1733,144,678,872,271,24,1565,22,29,75.9,23,0,1065,5168,2712,1032,964,93.4,10,16
651,Lorenzo Dickmann\Lorenzo-Dickmann,it ITA,DFMF,SPAL,it Serie A,21,1996,1.9,76,3,35,27,16,1,66,1,1,100,1,0,48,205,101,53,38,71.7,4,1
652,Daniel Didavi\Daniel-Didavi,de GER,MFFW,Stuttgart,de Bundesliga,28,1990,10.6,598,6,60,327,247,27,540,13,26,50,14,0,404,2276,1249,568,420,73.9,26,21
653,Étienne Didot\Etienne-Didot,fr FRA,MF,Guingamp,fr Ligue 1,35,1983,23.4,1449,53,333,907,285,17,1367,11,16,68.8,13,1,886,4029,1770,925,843,91.1,19,25
654,Adrián Diéguez\Adrian-Dieguez,es ESP,DF,Huesca,es La Liga,22,1996,8.3,305,48,194,118,11,3,291,5,5,100,5,0,143,867,418,131,123,93.9,2,2
655,Eric Dier\Eric-Dier,eng ENG,MF,Tottenham,eng Premier League,24,1994,16.7,1210,78,380,765,137,18,1182,4,8,50,4,0,851,3732,1802,927,880,94.9,5,13
656,Tim Dierßen\Tim-Dierssen,de GER,FW,Hannover 96,de Bundesliga,22,1996,0.2,4,0,1,3,0,0,4,0,0,,0,0,3,5,0,4,3,75,0,0
657,Lucas Digne\Lucas-Digne,fr FRA,DF,Everton,eng Premier League,25,1993,32.9,2474,117,658,1034,895,41,1942,14,32,43.8,16,3,1268,6520,3529,1382,1205,87.2,24,33
658,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Liverpool,eng Premier League,27,1991,37.6,3376,264,1475,1935,126,59,3320,7,10,70,8,0,2346,10215,5555,2474,2410,97.4,6,2
659,Mitchell Dijks\Mitchell-Dijks,nl NED,DFMF,Bologna,it Serie A,25,1993,22.5,1270,63,372,577,467,26,1049,33,79,41.8,40,5,776,6823,4496,809,703,86.9,31,24
660,Javairô Dilrosun\Javairo-Dilrosun,nl NED,FWMF,Hertha BSC,de Bundesliga,20,1998,10,381,11,68,175,175,18,372,12,20,60,14,0,292,2402,1443,317,253,79.8,17,17
661,Federico Dimarco\Federico-Dimarco,it ITA,DF,Parma,it Serie A,20,1997,9.9,547,44,167,246,171,13,454,9,14,64.3,9,0,322,1977,1178,323,288,89.2,7,10
662,Stole Dimitrievski\Stole-Dimitrievski,mk MKD,GK,Rayo Vallecano,es La Liga,24,1993,21,696,635,695,2,0,0,452,0,0,,0,0,315,1725,1057,208,208,100,0,0
663,Tristan Dingomé\Tristan-Dingome,cm CMR,MF,Reims,fr Ligue 1,27,1991,14.9,750,8,123,445,220,15,734,11,22,50,14,0,543,1995,838,672,534,79.5,20,19
664,Ismaël Diomandé\Ismael-Diomande,ci CIV,MFDF,Caen,fr Ligue 1,25,1992,14.4,737,48,261,481,44,2,723,13,17,76.5,14,1,534,2648,1276,491,471,95.9,5,13
665,Federico Dionisi\Federico-Dionisi,it ITA,FW,Frosinone,it Serie A,31,1987,2.3,108,0,4,46,64,17,105,1,4,25,1,0,77,449,230,119,89,74.8,9,9
666,Lois Diony\Lois-Diony,fr FRA,FW,Saint-Étienne,fr Ligue 1,25,1992,17.7,525,6,48,186,314,108,514,20,39,51.3,22,0,390,2807,1399,695,373,53.7,32,29
667,Issa Diop\Issa-Diop,fr FRA,DF,West Ham,eng Premier League,21,1997,33,1515,221,875,732,29,20,1493,5,5,100,5,2,823,5565,2787,823,801,97.3,7,6
668,Papakouli Diop\Papakouli-Diop,sn SEN,MF,Eibar,es La Liga,32,1986,26.1,1410,36,169,950,340,41,1396,25,30,83.3,26,0,812,3180,1447,854,762,89.2,23,11
669,Sofiane Diop\Sofiane-Diop,fr FRA,MFFW,Monaco,fr Ligue 1,18,2000,8.2,357,2,48,206,141,14,348,20,35,57.1,22,2,296,2152,1281,350,251,71.7,20,30
670,Assane Dioussé\Assane-Diousse,sn SEN,MF,Chievo,it Serie A,20,1997,9.9,588,26,160,380,85,0,570,10,13,76.9,11,0,410,2170,874,399,363,91,5,6
671,Assane Dioussé\Assane-Diousse,sn SEN,MF,Saint-Étienne,fr Ligue 1,20,1997,2.4,164,9,47,109,19,1,162,4,5,80,4,0,131,545,223,128,113,88.3,3,7
672,Axel Disasi\Axel-Disasi,fr FRA,DF,Reims,fr Ligue 1,20,1998,1.8,95,11,62,31,8,2,92,2,2,100,2,0,61,410,272,52,50,96.2,1,0
673,Djené\Djene,tg TOG,DF,Getafe,es La Liga,26,1991,33.1,1325,187,632,662,76,24,1295,20,23,87,21,1,644,4124,1629,465,432,92.9,7,13
674,Koffi Djidji\Koffi-Djidji,ci CIV,DF,Torino,it Serie A,25,1992,15.4,782,114,409,379,35,1,761,15,18,83.3,16,0,467,2471,1078,411,402,97.8,2,9
675,Koffi Djidji\Koffi-Djidji,ci CIV,DF,Nantes,fr Ligue 1,25,1992,1,58,6,37,26,0,0,57,0,0,,0,0,43,199,112,41,41,100,0,1
676,Alexander Djiku\Alexander-Djiku,fr FRA,DF,Caen,fr Ligue 1,23,1994,30.6,1801,223,1075,782,41,18,1745,16,20,80,17,1,990,4836,2562,965,950,98.4,4,8
677,Papy Djilobodji\Papy-Djilobodji,sn SEN,DFFW,Guingamp,fr Ligue 1,29,1988,1.9,110,14,48,62,9,3,105,0,0,,0,0,63,331,212,61,60,98.4,1,0
678,Berat Djimsiti\Berat-Djimsiti,al ALB,DF,Atalanta,it Serie A,25,1993,20.1,1255,188,705,568,50,17,1223,6,7,85.7,6,0,783,4868,1736,811,790,97.4,9,3
679,Johan Djourou\Johan-Djourou,ch SUI,DF,SPAL,it Serie A,31,1987,3.1,149,25,102,48,4,2,144,1,1,100,1,0,85,316,143,87,85,97.7,0,0
680,Marko Dmitrović\Marko-Dmitrovic,rs SRB,GK,Eibar,es La Liga,26,1992,24,822,669,814,9,0,0,566,1,1,100,1,0,385,2450,1519,270,270,100,0,0
681,Matt Doherty\Matt-Doherty,ie IRL,DFMF,Wolves,eng Premier League,26,1992,34.9,2274,124,535,959,867,123,1921,27,56,48.2,30,1,1227,6102,3738,1597,1294,81,56,34
682,Keagan Dolly\Keagan-Dolly,za RSA,FW,Montpellier,fr Ligue 1,25,1993,1,52,0,7,27,20,3,45,1,1,100,1,0,38,210,93,44,37,84.1,6,3
683,Jaume Doménech\Jaume-Domenech,es ESP,GK,Valencia,es La Liga,27,1990,4,102,93,102,0,0,0,63,0,0,,0,0,38,250,152,19,19,100,0,0
684,Giulio Donati\Giulio-Donati,it ITA,DF,Mainz 05,de Bundesliga,28,1990,6.9,432,39,141,192,130,2,347,8,11,72.7,8,2,231,1385,823,222,209,94.1,4,7
685,Ji Dong-won\Ji-Dong-won,kr KOR,FWMF,Augsburg,de Bundesliga,27,1991,9.9,511,10,72,285,200,43,501,14,20,70,15,0,335,2231,1314,477,354,74.2,23,22
686,Anastasios Donis\Anastasios-Donis,gr GRE,FWMF,Stuttgart,de Bundesliga,21,1996,10.7,347,4,37,123,222,50,326,21,38,55.3,23,0,267,2356,1295,459,249,54.2,35,21
687,Gianluigi Donnarumma\Gianluigi-Donnarumma,it ITA,GK,Milan,it Serie A,19,1999,34.3,1254,1155,1252,4,0,0,898,1,1,100,1,0,647,2836,1563,536,536,100,0,0
688,Godfred Donsah\Godfred-Donsah,gh GHA,MF,Bologna,it Serie A,22,1996,1.7,77,8,19,50,14,1,77,6,7,85.7,6,0,59,408,256,57,49,86,0,1
689,Riccardo Doratiotto\Riccardo-Doratiotto,it ITA,FW,Cagliari,it Serie A,19,1999,0.9,15,0,1,9,5,2,15,1,1,100,1,0,11,76,44,29,7,24.1,2,3
690,Gabriel Dos Santos\Gabriel-Dos-Santos,br BRA,DF,Lille,fr Ligue 1,20,1997,11.8,771,81,402,414,14,11,744,1,2,50,1,0,503,3190,1872,519,515,99.2,2,4
691,Mathieu Dossevi\Mathieu-Dossevi,tg TOG,FWMF,Toulouse,fr Ligue 1,30,1988,27.4,1290,16,170,536,694,103,1204,52,82,63.4,55,1,1000,7650,4484,1244,875,70.3,78,69
692,Abdoulaye Doucouré\Abdoulaye-Doucoure,fr FRA,MF,Watford,eng Premier League,25,1993,34,2324,67,477,1442,565,90,2277,41,62,66.1,44,4,1702,8786,4600,1773,1578,89,52,43
693,Cheick Doukouré\Cheick-Doukoure,ci CIV,MF,Levante,es La Liga,25,1992,3.5,161,4,32,112,24,4,160,2,2,100,2,0,104,475,205,120,99,82.5,7,4
694,Moussa Doumbia\Moussa-Doumbia,ml MLI,FWMF,Reims,fr Ligue 1,23,1994,17.8,924,12,159,449,413,56,905,55,83,66.3,59,3,787,5932,3487,897,681,75.9,47,47
695,Seydou Doumbia\Seydou-Doumbia,ci CIV,FW,Girona,es La Liga,30,1987,6,139,3,7,68,76,31,130,12,21,57.1,15,0,96,707,451,232,93,40.1,13,13
696,Souleyman Doumbia\Souleyman-Doumbia,ci CIV,DF,Rennes,fr Ligue 1,21,1996,6.7,424,30,145,241,73,2,364,8,11,72.7,8,0,282,1732,935,279,258,92.5,6,10
697,Aleksandar Dragović\Aleksandar-Dragovic,at AUT,DF,Leverkusen,de Bundesliga,27,1991,14.8,1241,85,546,732,39,12,1216,0,0,,0,0,881,4123,2600,903,888,98.3,1,0
698,Bartłomiej Drągowski\Bartlomiej-Dragowski,pl POL,GK,Fiorentina,it Serie A,20,1997,2.5,113,105,112,1,0,0,80,0,1,0,0,0,64,258,107,54,54,100,0,0
699,Bartłomiej Drągowski\Bartlomiej-Dragowski,pl POL,GK,Empoli,it Serie A,20,1997,14,539,500,538,2,0,0,354,0,0,,0,0,208,1201,754,157,156,99.4,0,1
700,Julian Draxler\Julian-Draxler,de GER,MFFW,Paris S-G,fr Ligue 1,24,1993,22.7,1809,12,194,1073,708,80,1748,56,71,78.9,59,0,1455,9109,4914,1624,1474,90.8,31,37
701,Luke Dreher\Luke-Dreher,eng ENG,MF,Crystal Palace,eng Premier League,19,1998,0,3,0,0,1,2,0,3,0,0,,0,0,3,18,13,4,3,75,0,0
702,Josip Drmić\Josip-Drmic,ch SUI,FW,M'gladbach,de Bundesliga,25,1992,2.5,80,0,4,43,36,11,75,2,4,50,3,0,61,316,128,100,61,61,3,4
703,Jaroslav Drobný\Jaroslav-Drobny,cz CZE,GK,Düsseldorf,de Bundesliga,38,1979,2,41,32,41,0,0,0,26,0,0,,0,0,15,77,56,9,9,100,0,0
704,Óscar Duarte\Oscar-Duarte,cr CRC,DFMF,Espanyol,es La Liga,29,1989,7.3,417,48,227,194,11,3,412,0,0,,0,0,241,1309,514,268,262,97.8,1,1
705,Rubén Duarte\Ruben-Duarte,es ESP,DF,Alavés,es La Liga,22,1995,30.8,1625,145,583,795,317,21,1377,9,15,60,10,1,776,4086,2174,775,691,89.2,11,3
706,Leo Dubois\Leo-Dubois,fr FRA,DF,Lyon,fr Ligue 1,23,1994,22.7,1711,75,403,937,487,46,1497,15,29,51.7,16,0,1132,6719,3949,1155,1080,93.5,16,12
707,Martin Dúbravka\Martin-Dubravka,sk SVK,GK,Newcastle Utd,eng Premier League,29,1989,38,1254,1084,1246,8,0,0,843,1,1,100,1,0,582,3569,1870,441,438,99.3,0,0
708,Marvin Ducksch\Marvin-Ducksch,de GER,FW,Düsseldorf,de Bundesliga,24,1994,9.1,363,10,28,178,167,38,329,2,5,40,2,0,196,744,398,378,252,66.7,24,5
709,Ondrej Duda\Ondrej-Duda,sk SVK,MF,Hertha BSC,de Bundesliga,23,1994,28.5,1601,24,189,970,545,70,1525,43,65,66.2,45,2,1122,5509,2573,1362,1105,81.1,55,46
710,Shane Duffy\Shane-Duffy,ie IRL,DF,Brighton,eng Premier League,26,1992,34.3,1761,363,1160,557,112,71,1732,5,5,100,5,0,864,3473,1579,970,918,94.6,9,8
711,Demeaco Duhaney\Demeaco-Duhaney,eng ENG,DF,Huddersfield,eng Premier League,19,1998,0.5,40,4,10,19,12,0,34,0,0,,0,0,25,138,53,23,21,91.3,1,3
712,Paul Dummett\Paul-Dummett,wal WAL,DF,Newcastle Utd,eng Premier League,26,1991,22.1,1140,113,529,487,164,8,1018,2,3,66.7,3,0,544,2052,1122,570,537,94.2,4,2
713,Alfred Duncan\Alfred-Duncan,gh GHA,MF,Sassuolo,it Serie A,25,1993,20.5,1063,31,199,616,313,35,1044,29,48,60.4,33,5,801,4082,2290,934,792,84.8,23,29
