Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,Dr_Succ,Dr_Att,Dr_Succ%,Num_DrPast,Megs,Carries,Cr_TotDist,Cr_PrgDist,Targ,Rec,Rec%,Miscon,Dispos
141,Ludwig Augustinsson\Ludwig-Augustinsson,se SWE,DF,Werder Bremen,de Bundesliga,25,1994,10.3,665,32,188,280,242,16,539,6,9,66.7,7,0,344,1695,970,400,353,88.3,12,10
142,Serge Aurier\Serge-Aurier,ci CIV,DF,Tottenham,eng Premier League,26,1992,30,2057,120,582,895,680,54,1789,46,73,63,46,7,1198,4807,2607,1297,1146,88.4,36,31
143,Mathias Autret\Mathias-Autret,fr FRA,MFFW,Brest,fr Ligue 1,28,1991,13.6,724,8,89,358,328,41,644,12,27,44.4,12,2,466,2357,1271,635,474,74.6,29,19
144,Ezequiel Ávila\Ezequiel-Avila,ar ARG,FW,Osasuna,es La Liga,25,1994,17.7,575,2,28,251,329,98,554,15,33,45.5,19,1,343,1831,986,840,395,47,43,34
145,Javier Avilés\Javier-Aviles,es ESP,MFFW,Leganés,es La Liga,21,1997,2,103,1,16,41,60,10,103,4,7,57.1,4,0,77,576,367,92,70,76.1,1,6
146,Chidozie Awaziem\Chidozie-Awaziem,ng NGA,DF,Leganés,es La Liga,22,1997,22.2,1012,107,448,556,62,14,915,3,5,60,3,0,519,2846,1418,509,486,95.5,5,4
147,Taiwo Awoniyi\Taiwo-Awoniyi,ng NGA,FW,Mainz 05,de Bundesliga,21,1997,5.4,178,4,19,80,93,34,175,10,18,55.6,11,0,126,546,340,223,129,57.8,27,11
148,Florian Ayé\Florian-Aye,fr FRA,FWMF,Brescia,it Serie A,22,1997,15.3,505,23,79,222,232,60,494,22,33,66.7,23,1,314,1510,681,623,339,54.4,41,26
149,Jordan Ayew\Jordan-Ayew,gh GHA,FWMF,Crystal Palace,eng Premier League,27,1991,35,1366,30,178,673,635,134,1331,75,117,64.1,78,4,1012,5700,2761,1682,956,56.8,99,108
150,Kaan Ayhan\Kaan-Ayhan,tr TUR,DF,Düsseldorf,de Bundesliga,24,1994,30.3,2017,139,975,977,228,29,1888,11,13,84.6,11,1,1327,7427,4692,1419,1362,96,11,4
151,Ramon Azeez\Ramon-Azeez,ng NGA,MF,Granada,es La Liga,26,1992,15.1,522,11,101,318,138,21,506,3,8,37.5,3,0,320,1974,858,422,301,71.3,17,16
152,César Azpilicueta\Cesar-Azpilicueta,es ESP,DF,Chelsea,eng Premier League,29,1989,35.9,3273,133,988,1549,876,98,2878,15,24,62.5,17,1,1947,6871,3892,2231,2095,93.9,24,13
153,Ludovic Baal\Ludovic-Baal,gf GUF,DF,Brest,fr Ligue 1,33,1986,9.2,750,30,242,387,179,8,650,17,27,63,19,1,472,2461,1641,448,427,95.3,12,10
154,Iddrisu Baba\Iddrisu-Baba,gh GHA,MF,Mallorca,es La Liga,23,1996,32.3,1614,102,530,1033,163,15,1595,46,54,85.2,47,1,1135,6207,2700,1016,955,94,25,40
155,Khouma Babacar\Khouma-Babacar,sn SEN,FW,Lecce,it Serie A,26,1993,15.8,537,33,80,252,244,88,521,17,31,54.8,17,0,339,1631,886,665,378,56.8,46,25
156,Carlos Bacca\Carlos-Bacca,co COL,FWMF,Villarreal,es La Liga,32,1986,7.6,205,5,12,92,109,38,193,6,11,54.5,7,0,127,502,236,267,149,55.8,16,10
157,Milan Badelj\Milan-Badelj,hr CRO,MF,Fiorentina,it Serie A,30,1989,17.6,1157,60,274,727,214,12,1111,21,26,80.8,24,0,715,2884,1419,801,769,96,14,16
158,Matthias Bader\Matthias-Bader,de GER,DF,Köln,de Bundesliga,22,1997,0.1,8,0,5,4,1,0,4,0,0,,0,0,4,45,27,4,3,75,0,0
159,Bastian Badu\Bastian-Badu,fr FRA,FW,Montpellier,fr Ligue 1,19,2000,0.1,7,0,0,6,3,1,7,0,0,,0,0,3,4,1,12,6,50,0,0
160,Alejandro Baena\Alejandro-Baena,es ESP,MF,Villarreal,es La Liga,18,2001,0.2,6,0,3,3,1,0,5,0,0,,0,0,2,10,0,6,3,50,0,0
161,Stéphane Bahoken\Stephane-Bahoken,cm CMR,FW,Angers,fr Ligue 1,27,1992,10.1,341,5,19,164,171,54,321,3,13,23.1,4,0,232,1064,438,473,254,53.7,36,27
162,Daniel Baier\Daniel-Baier,de GER,MF,Augsburg,de Bundesliga,35,1984,21.6,1097,52,355,659,157,6,1067,11,15,73.3,11,0,620,2972,1292,591,556,94.1,12,10
163,Leon Bailey\Leon-Bailey,jm JAM,FWMF,Leverkusen,de Bundesliga,21,1997,12.1,637,7,72,292,345,55,591,43,74,58.1,44,2,495,2904,1609,615,459,74.6,27,20
164,Eric Bailly\Eric-Bailly,ci CIV,DF,Manchester Utd,eng Premier League,25,1994,1.7,87,15,39,50,0,0,87,1,1,100,1,0,58,211,116,52,52,100,0,2
165,Dénys Bain\Denys-Bain,fr FRA,DF,Brest,fr Ligue 1,26,1993,14.1,820,180,609,247,7,4,799,0,1,0,0,0,523,2831,1087,550,538,97.8,0,5
166,Leighton Baines\Leighton-Baines,eng ENG,DF,Everton,eng Premier League,34,1984,4.5,255,22,60,98,103,1,203,1,2,50,2,0,136,467,271,149,136,91.3,3,3
167,Stefan Bajic\Stefan-Bajic,fr FRA,GK,Saint-Étienne,fr Ligue 1,17,2001,1,23,17,23,0,0,0,13,0,0,,0,0,5,16,8,4,4,100,0,0
168,Tiemoué Bakayoko\Tiemoue-Bakayoko,fr FRA,MF,Monaco,fr Ligue 1,24,1994,19.1,1233,31,229,791,284,39,1222,31,56,55.4,33,2,865,4348,2040,935,869,92.9,30,34
169,Lewis Baker\Lewis-Baker,eng ENG,MF,Düsseldorf,de Bundesliga,24,1995,6.1,283,15,70,179,54,6,276,10,12,83.3,10,0,204,1125,534,209,190,90.9,7,5
170,Mitchel Bakker\Mitchel-Bakker,nl NED,DF,Paris S-G,fr Ligue 1,19,2000,1,100,4,34,53,19,0,95,1,1,100,1,0,80,267,79,88,86,97.7,2,1
171,Ridle Baku\Ridle-Baku,de GER,DFMF,Mainz 05,de Bundesliga,21,1998,26.1,1524,76,444,739,458,25,1356,31,63,49.2,38,3,901,4558,2540,916,815,89,35,26
172,Fabián Balbuena\Fabian-Balbuena,py PAR,DF,West Ham,eng Premier League,27,1991,13.1,653,96,350,311,27,16,635,0,0,,0,0,308,1778,978,344,329,95.6,2,0
173,Keita Baldé\Keita-Balde,sn SEN,FWMF,Monaco,fr Ligue 1,24,1995,9.5,417,12,49,189,205,50,401,6,12,50,6,1,253,1275,693,502,315,62.7,25,17
174,George Baldock\George-Baldock,eng ENG,DF,Sheffield Utd,eng Premier League,26,1993,38,1936,106,416,692,930,64,1640,43,67,64.2,46,0,1156,6771,3460,1250,1055,84.4,33,31
175,Gareth Bale\Gareth-Bale,wal WAL,FWMF,Real Madrid,es La Liga,30,1989,12.1,618,11,70,308,296,52,601,17,30,56.7,19,0,431,2857,1682,644,512,79.5,27,16
176,Mikel Balenziaga\Mikel-Balenziaga,es ESP,DF,Athletic Club,es La Liga,31,1988,6.3,317,17,93,157,78,1,261,1,2,50,1,0,150,707,388,159,145,91.2,3,2
177,Leonardo Balerdi\Leonardo-Balerdi,ar ARG,DFMF,Dortmund,de Bundesliga,20,1999,1.5,142,12,52,93,2,0,138,1,3,33.3,2,0,110,487,176,110,107,97.3,0,1
178,Marco Ballarini\Marco-Ballarini,it ITA,MF,Udinese,it Serie A,18,2001,0,5,0,2,3,1,0,5,0,0,,0,0,3,32,26,4,4,100,0,0
179,Fodé Ballo-Touré\Fode-Ballo-Toure,fr FRA,DF,Monaco,fr Ligue 1,22,1997,18.7,1067,51,334,541,292,22,914,30,50,60,33,0,687,4533,2736,686,625,91.1,23,15
180,Florent Balmont\Florent-Balmont,fr FRA,MF,Dijon,fr Ligue 1,39,1980,4.5,315,2,69,204,57,2,297,1,3,33.3,3,0,219,957,514,240,213,88.8,5,6
181,Mario Balotelli\Mario-Balotelli,it ITA,FW,Brescia,it Serie A,28,1990,15.6,571,26,75,281,249,50,538,11,22,50,11,0,362,1731,871,628,427,68,30,12
182,Abdoulaye Bamba\Abdoulaye-Bamba,ci CIV,DF,Angers,fr Ligue 1,29,1990,6.2,321,9,113,148,72,3,263,4,4,100,4,0,182,754,351,190,177,93.2,1,4
183,Jonathan Bamba\Jonathan-Bamba,fr FRA,FWMF,Lille,fr Ligue 1,23,1996,21.5,1110,13,113,566,539,68,1054,48,80,60,51,6,909,5798,3256,983,789,80.3,35,60
184,Éver Banega\Ever-Banega,ar ARG,MF,Sevilla,es La Liga,31,1988,27.5,2637,25,441,1663,723,32,2394,46,64,71.9,48,0,1964,9667,5366,2159,2031,94.1,46,48
185,Mattia Bani\Mattia-Bani,it ITA,DF,Bologna,it Serie A,25,1993,24.5,1436,204,823,647,46,21,1388,2,4,50,2,0,771,4694,2299,854,837,98,7,1
186,Antonín Barák\Antonin-Barak,cz CZE,MF,Udinese,it Serie A,24,1994,2.2,135,3,20,65,59,3,130,6,6,100,6,0,98,636,348,114,91,79.8,7,4
187,Antonín Barák\Antonin-Barak,cz CZE,MF,Lecce,it Serie A,24,1994,15.2,866,30,215,479,263,39,854,10,24,41.7,13,1,575,4033,2397,766,650,84.9,11,19
188,Federico Barba\Federico-Barba,it ITA,DF,Valladolid,es La Liga,25,1993,5,275,16,89,148,46,3,235,1,2,50,1,0,145,573,278,161,148,91.9,6,0
189,Danilo Barbosa\Danilo-Barbosa,br BRA,DFMF,Nice,fr Ligue 1,23,1996,12.5,959,103,424,517,94,11,942,10,16,62.5,13,2,697,3821,2324,745,719,96.5,13,9
190,Melvin Bard\Melvin-Bard,fr FRA,DF,Lyon,fr Ligue 1,18,2000,0.5,47,0,6,15,27,1,42,0,0,,0,0,37,186,114,36,34,94.4,0,0
191,Enis Bardhi\Enis-Bardhi,mk MKD,MF,Levante,es La Liga,24,1995,23.5,1133,30,205,568,431,51,1061,38,59,64.4,40,1,837,3951,2290,995,793,79.7,51,30
192,Phil Bardsley\Phil-Bardsley,sco SCO,DF,Burnley,eng Premier League,34,1985,21,1130,95,343,592,240,11,898,5,8,62.5,5,0,460,2278,1145,520,488,93.8,6,7
193,Nicolò Barella\Nicolo-Barella,it ITA,MF,Inter,it Serie A,22,1997,22.4,1471,37,278,870,446,38,1452,40,62,64.5,44,1,1127,5943,2937,1192,1093,91.7,31,27
194,Philipp Bargfrede\Philipp-Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,30,1989,6.5,345,21,95,210,59,4,342,6,7,85.7,6,1,208,925,431,215,199,92.6,5,4
195,Antonino Barillà\Antonino-Barilla,it ITA,MF,Parma,it Serie A,31,1988,18.8,732,47,204,389,184,30,715,7,17,41.2,9,0,428,2046,1078,544,455,83.6,21,16
196,Kike Barja\Kike-Barja,es ESP,MFFW,Osasuna,es La Liga,22,1997,3.5,138,4,19,62,76,11,136,11,17,64.7,12,0,116,703,486,158,101,63.9,12,11
197,Ross Barkley\Ross-Barkley,eng ENG,MF,Chelsea,eng Premier League,25,1993,12.3,779,15,93,409,336,42,769,33,42,78.6,34,1,650,3321,1497,695,618,88.9,20,37
198,Aymen Barkok\Aymen-Barkok,ma MAR,FWMF,Düsseldorf,de Bundesliga,21,1998,0.9,45,4,12,26,9,0,44,0,1,0,0,0,23,44,25,34,25,73.5,2,1
199,Ashley Barnes\Ashley-Barnes,eng ENG,FW,Burnley,eng Premier League,29,1989,15,435,15,46,195,210,54,426,11,17,64.7,13,0,257,819,360,706,298,42.2,41,20
200,Harvey Barnes\Harvey-Barnes,eng ENG,MFFW,Leicester City,eng Premier League,21,1997,23.1,1019,14,104,415,590,133,1016,37,78,47.4,43,4,781,5091,3429,1113,822,73.9,50,40
201,Antonio Barragán\Antonio-Barragan,es ESP,DF,Betis,es La Liga,32,1987,7.1,518,28,119,229,196,10,460,3,4,75,3,1,329,1235,654,380,361,95,4,1
202,Antonio Barreca\Antonio-Barreca,it ITA,DFMF,Genoa,it Serie A,24,1995,12.2,505,34,123,200,223,18,423,7,20,35,9,3,304,1539,877,353,307,87,11,12
203,Leandro Barreiro Martins\Leandro-Barreiro-Martins,lu LUX,MF,Mainz 05,de Bundesliga,19,2000,10.4,498,19,121,302,92,9,485,4,8,50,5,0,260,818,449,272,247,90.8,9,7
204,Ander Barrenetxea\Ander-Barrenetxea,es ESP,FWMF,Real Sociedad,es La Liga,17,2001,4.9,280,6,26,111,164,39,271,22,45,48.9,23,2,239,1403,834,272,213,78.3,15,12
205,Édgar Barreto\Edgar-Barreto,py PAR,MF,Sampdoria,it Serie A,35,1984,1,42,0,2,31,11,1,40,0,0,,0,0,26,84,37,32,28,87.5,0,1
206,Musa Barrow\Musa-Barrow,gm GAM,FW,Bologna,it Serie A,20,1998,15,841,14,88,399,426,81,766,43,68,63.2,48,3,616,3452,1968,801,608,75.9,51,31
207,Musa Barrow\Musa-Barrow,gm GAM,FWMF,Atalanta,it Serie A,20,1998,2.1,93,1,2,32,62,27,91,5,6,83.3,6,0,76,331,146,148,71,48,8,9
208,Fin Bartels\Fin-Bartels,de GER,FWMF,Werder Bremen,de Bundesliga,32,1987,3.8,208,7,28,96,97,12,202,6,10,60,6,0,152,708,317,180,146,81.1,14,7
209,Marc Bartra\Marc-Bartra,es ESP,DFMF,Betis,es La Liga,28,1991,28,2001,310,1117,878,106,31,1935,13,19,68.4,16,2,1223,6279,3536,1338,1295,96.8,16,11
210,Daniele Baselli\Daniele-Baselli,it ITA,MF,Torino,it Serie A,27,1992,14.2,897,51,208,498,235,9,802,13,20,65,13,0,525,2702,1271,533,482,90.4,14,19
211,Chris Basham\Chris-Basham,eng ENG,DF,Sheffield Utd,eng Premier League,31,1988,36,1951,249,803,878,366,42,1788,27,32,84.4,27,0,962,4900,2681,989,905,91.5,20,15
212,Toma Bašić\Toma-Basic,hr CRO,MF,Bordeaux,fr Ligue 1,22,1996,11,729,22,126,499,154,4,676,18,23,78.3,19,1,498,2736,1523,537,485,90.3,19,19
213,Thomas Basila\Thomas-Basila,fr FRA,DF,Nantes,fr Ligue 1,20,1999,4.6,293,15,93,170,35,3,267,1,1,100,1,0,166,602,236,182,176,96.7,1,2
214,Gil Bastião Dias\Gil-Bastiao-Dias,pt POR,DFMF,Granada,es La Liga,22,1996,4,189,6,50,82,75,11,172,9,11,81.8,9,1,125,724,421,121,99,81.8,7,9
215,Gil Bastião Dias\Gil-Bastiao-Dias,pt POR,DFMF,Monaco,fr Ligue 1,22,1996,11.7,813,34,173,469,247,24,717,28,43,65.1,30,0,547,3431,2222,548,475,86.7,16,19
216,Borja Bastón\Borja-Baston,es ESP,MFFW,Aston Villa,eng Premier League,26,1992,0.2,7,1,1,5,3,1,7,0,0,,0,0,5,19,14,7,4,57.1,1,0
217,Alessandro Bastoni\Alessandro-Bastoni,it ITA,DF,Inter,it Serie A,20,1999,21.3,1623,207,685,905,174,17,1553,8,15,53.3,10,0,1104,6929,4310,1173,1159,98.8,5,6
218,Bastos\Bastos,ao ANG,DF,Lazio,it Serie A,28,1991,8.5,509,63,248,257,51,7,499,14,19,73.7,14,0,372,1992,1144,370,361,97.6,2,5
219,Oliver Batista-Meier\Oliver-Batista-Meier,de GER,FW,Bayern Munich,de Bundesliga,18,2001,0.1,6,0,1,2,4,0,6,0,0,,0,0,5,47,12,5,5,100,1,0
220,Michy Batshuayi\Michy-Batshuayi,be BEL,FW,Chelsea,eng Premier League,25,1993,2.7,120,2,13,54,61,32,114,4,8,50,6,0,84,384,201,181,87,48.1,10,4
221,Cristian Battocchio\Cristian-Battocchio,it ITA,MF,Brest,fr Ligue 1,27,1992,15.5,1000,40,281,534,240,22,924,10,13,76.9,10,1,615,2717,1436,688,619,90,12,10
222,Oliver Baumann\Oliver-Baumann,de GER,GK,Hoffenheim,de Bundesliga,29,1990,30,1381,1078,1358,30,0,0,1022,0,0,,0,0,727,2900,1581,656,653,99.5,0,0
223,Julian Baumgartlinger\Julian-Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,31,1988,19.9,1338,41,298,864,228,26,1299,9,10,90,9,0,858,3047,1133,1021,939,92,15,20
224,Christoph Baumgartner\Christoph-Baumgartner,at AUT,MFFW,Hoffenheim,de Bundesliga,19,1999,16.6,770,15,122,402,305,93,741,22,54,40.7,25,2,493,2371,1324,737,547,74.2,48,27
225,Noah Joel Sarenren Bazee\Noah-Joel-Sarenren-Bazee,ng NGA,FW,Augsburg,de Bundesliga,22,1996,4.2,146,3,20,70,68,21,145,8,15,53.3,8,1,106,456,316,144,94,65.3,15,22
226,Ihlas Bebou\Ihlas-Bebou,tg TOG,FWMF,Hoffenheim,de Bundesliga,25,1994,23.4,992,40,159,471,442,95,964,53,96,55.2,57,4,704,3495,2207,1074,704,65.5,71,72
227,Rodrigo Becão\Rodrigo-Becao,br BRA,DF,Udinese,it Serie A,23,1996,24.6,1298,219,709,603,65,18,1253,2,6,33.3,2,1,777,3730,2194,835,814,97.5,11,7
228,Sheraldo Becker\Sheraldo-Becker,nl NED,MFFW,Union Berlin,de Bundesliga,24,1995,6,172,4,36,62,87,11,171,9,13,69.2,9,1,131,946,582,231,124,53.7,10,3
229,Timo Becker\Timo-Becker,de GER,DFMF,Schalke 04,de Bundesliga,22,1997,3.7,201,12,69,95,53,12,178,4,9,44.4,4,1,121,891,574,138,113,81.9,6,4
230,Jan Bednarek\Jan-Bednarek,pl POL,DF,Southampton,eng Premier League,23,1996,34,1939,260,956,1002,45,17,1878,2,2,100,2,0,896,3830,1837,966,953,98.7,5,1
231,Asmir Begović\Asmir-Begovic,ba BIH,GK,Milan,it Serie A,32,1987,1.4,39,35,38,1,0,0,22,0,0,,0,0,16,55,36,16,16,100,0,0
232,Valon Behrami\Valon-Behrami,ch SUI,MF,Genoa,it Serie A,34,1985,12.3,568,29,135,387,79,2,557,7,7,100,7,2,338,1610,670,367,345,94,8,13
233,Maximilian Beier\Maximilian-Beier,de GER,FW,Hoffenheim,de Bundesliga,16,2002,1.2,48,2,4,24,26,10,44,1,5,20,1,0,33,219,160,63,33,52.4,8,3
234,Gaëtan Belaud\Gaetan-Belaud,fr FRA,DF,Brest,fr Ligue 1,32,1986,6.4,437,24,139,226,91,2,367,3,7,42.9,5,0,235,933,513,269,252,93.7,4,1
235,Ishak Belfodil\Ishak-Belfodil,dz ALG,FWMF,Hoffenheim,de Bundesliga,27,1992,3,94,2,6,34,56,23,91,10,14,71.4,10,0,69,248,134,163,79,48.5,5,6
236,Haris Belkebla\Haris-Belkebla,dz ALG,MF,Brest,fr Ligue 1,25,1994,20.2,1075,54,315,681,156,9,1060,22,30,73.3,23,0,777,4097,1864,775,709,91.5,19,21
237,Raoul Bellanova\Raoul-Bellanova,it ITA,DF,Bordeaux,fr Ligue 1,19,2000,0.7,36,2,20,11,8,0,28,0,0,,0,0,23,80,37,27,22,81.5,1,2
238,Raoul Bellanova\Raoul-Bellanova,it ITA,DF,Atalanta,it Serie A,19,2000,0.2,15,0,2,5,8,1,14,0,0,,0,0,13,44,15,14,14,100,0,0
239,Karim Bellarabi\Karim-Bellarabi,de GER,FWDF,Leverkusen,de Bundesliga,29,1990,15.8,933,9,94,404,537,95,884,50,87,57.5,53,5,763,4487,3070,881,713,80.9,27,41
240,Jean-Ricner Bellegarde\Jean-Ricner-Bellegarde,fr FRA,MF,Strasbourg,fr Ligue 1,21,1998,16.6,920,21,184,574,251,25,896,32,50,64,35,0,679,3659,1798,717,619,86.3,34,36
241,Héctor Bellerín\Hector-Bellerin,es ESP,DF,Arsenal,eng Premier League,24,1995,12.9,837,34,254,430,212,28,710,16,35,45.7,21,2,489,2478,1550,548,500,91.2,11,16
242,Andrea Belotti\Andrea-Belotti,it ITA,FW,Torino,it Serie A,25,1993,33.4,1234,22,86,601,668,216,1173,41,78,52.6,43,2,829,5091,3575,1513,906,59.9,86,80
243,Fran Beltrán\Fran-Beltran,es ESP,MF,Celta Vigo,es La Liga,20,1999,20.3,1047,36,237,671,215,14,1016,17,26,65.4,18,1,775,3837,1512,857,751,87.6,22,28
244,Sami Ben Amar\Sami-Ben-Amar,ma MAR,FW,Nîmes,fr Ligue 1,21,1998,0.2,13,0,3,5,6,0,13,0,0,,0,0,7,53,46,10,7,70,0,2
245,Hatem Ben Arfa\Hatem-Ben-Arfa,fr FRA,MFFW,Valladolid,es La Liga,32,1987,1.8,77,1,12,51,26,3,72,10,15,66.7,11,0,69,352,168,71,60,84.5,3,9
246,Wissam Ben Yedder\Wissam-Ben-Yedder,fr FRA,FW,Monaco,fr Ligue 1,28,1990,24,1064,11,72,502,582,158,1013,37,56,66.1,39,2,800,4112,2531,1258,823,65.4,55,46
247,Marco Benassi\Marco-Benassi,it ITA,MF,Fiorentina,it Serie A,24,1994,10.9,449,12,95,193,195,29,438,7,13,53.8,7,0,295,1390,776,371,302,81.4,9,11
248,Cristian Benavente\Cristian-Benavente,pe PER,MFFW,Nantes,fr Ligue 1,25,1994,3.9,207,0,18,122,81,25,199,4,10,40,4,0,138,537,236,226,156,69,12,8
249,Lars Bender\Lars-Bender,de GER,DFMF,Leverkusen,de Bundesliga,30,1989,15.3,1263,44,318,751,278,32,1109,12,16,75,13,2,749,3910,2162,846,784,92.7,14,7
250,Sven Bender\Sven-Bender,de GER,DF,Leverkusen,de Bundesliga,30,1989,30.3,2864,235,1405,1552,80,30,2812,5,5,100,5,1,1987,9425,3788,2086,2046,98.1,6,8
251,Darío Benedetto\Dario-Benedetto,ar ARG,FW,Marseille,fr Ligue 1,29,1990,23.3,739,23,53,378,335,98,684,21,30,70,22,1,423,1728,485,948,529,55.8,42,31
252,László Bénes\Laszlo-Benes,sk SVK,MF,M'Gladbach,de Bundesliga,21,1997,10,622,5,101,333,225,16,548,12,16,75,12,1,403,1710,989,486,406,83.5,12,6
253,Walter Benítez\Walter-Benitez,ar ARG,GK,Nice,fr Ligue 1,26,1993,26,842,775,841,5,0,0,600,0,0,,0,0,367,1572,811,357,354,99.2,1,1
254,Loris Benito\Loris-Benito,ch SUI,DF,Bordeaux,fr Ligue 1,27,1992,21.1,1518,83,444,913,284,26,1330,8,16,50,10,1,975,5598,2898,1048,981,93.6,19,14
255,Bilal Benkhedim\Bilal-Benkhedim,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,18,2001,1.5,86,0,11,52,34,4,80,1,3,33.3,1,0,66,348,153,63,51,81,3,6
256,Ismaël Bennacer\Ismael-Bennacer,dz ALG,MF,Milan,it Serie A,21,1997,27.6,2083,65,495,1341,416,12,1971,66,82,80.5,68,0,1538,8158,4002,1453,1384,95.3,19,42
257,Ryan Bennett\Ryan-Bennett,eng ENG,DF,Wolves,eng Premier League,29,1990,6.7,315,50,169,133,27,7,300,0,0,,0,0,144,465,234,162,157,96.9,0,3
258,Ryan Bennett\Ryan-Bennett,eng ENG,DF,Leicester City,eng Premier League,29,1990,3.7,248,12,105,138,22,0,228,0,0,,0,0,132,728,372,162,155,95.7,0,0
259,Keanen Bennetts\Keanen-Bennetts,eng ENG,MF,M'Gladbach,de Bundesliga,20,1999,0,1,0,0,0,1,0,1,0,0,,0,0,0,0,0,3,1,33.3,0,0
260,Yassine Benrahou\Yassine-Benrahou,fr FRA,FWMF,Bordeaux,fr Ligue 1,20,1999,1.9,139,2,20,71,62,2,125,1,3,33.3,2,0,99,414,185,122,93,76.2,7,7
261,Yassine Benrahou\Yassine-Benrahou,fr FRA,MFFW,Nîmes,fr Ligue 1,20,1999,8.5,453,1,47,184,246,25,383,19,39,48.7,21,2,327,1297,620,396,296,74.7,29,32
262,Ramy Bensebaini\Ramy-Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,24,1995,16.1,1154,62,369,607,250,33,986,22,37,59.5,24,4,663,2996,1755,705,648,91.9,9,17
263,Nabil Bentaleb\Nabil-Bentaleb,dz ALG,MF,Newcastle Utd,eng Premier League,24,1994,8.3,482,24,142,301,56,2,471,6,8,75,6,1,266,1025,409,299,288,96.3,1,4
264,Rodrigo Bentancur\Rodrigo-Bentancur,uy URU,MF,Juventus,it Serie A,22,1997,24.4,1908,55,355,1164,504,22,1827,28,41,68.3,32,4,1317,5401,2455,1473,1387,94.2,17,21
265,Christian Benteke\Christian-Benteke,be BEL,FW,Crystal Palace,eng Premier League,28,1990,14,540,36,52,237,275,93,527,15,25,60,17,0,271,1364,658,724,402,55.5,44,30
266,Romario Benzar\Romario-Benzar,ro ROU,DF,Lecce,it Serie A,27,1992,1.1,77,6,28,36,17,0,65,1,1,100,1,0,52,344,239,52,50,96.2,1,1
267,Karim Benzema\Karim-Benzema,fr FRA,FW,Real Madrid,es La Liga,31,1987,34.9,1688,32,123,738,928,269,1628,39,72,54.2,42,2,1173,6148,3183,2018,1406,69.7,59,42
268,Yassine Benzia\Yassine-Benzia,dz ALG,MF,Dijon,fr Ligue 1,24,1994,1.9,106,1,9,77,33,1,98,3,8,37.5,4,0,84,413,232,92,77,83.7,3,4
269,Domenico Berardi\Domenico-Berardi,it ITA,FW,Sassuolo,it Serie A,24,1994,27.7,1612,43,218,666,865,102,1512,44,78,56.4,46,4,1187,6553,3595,1369,1148,83.9,51,45
270,Yuri Berchiche\Yuri-Berchiche,es ESP,DF,Athletic Club,es La Liga,29,1990,31.7,2079,81,568,1071,605,44,1769,47,71,66.2,49,1,1298,7562,4368,1356,1202,88.6,53,27
271,Álex Berenguer\Alex-Berenguer,es ESP,MFFW,Torino,it Serie A,24,1995,20.3,1079,22,175,522,502,81,989,71,108,65.7,74,3,795,4966,3146,1043,761,73,37,57
272,Bartosz Bereszyński\Bartosz-Bereszynski,pl POL,DF,Sampdoria,it Serie A,27,1992,26.7,1652,142,545,837,382,16,1398,18,32,56.3,20,2,914,4679,2566,932,864,92.7,9,17
273,Jóhann Berg Guðmundsson\Johann-Berg-Gudmundsson,is ISL,MF,Burnley,eng Premier League,28,1990,6.9,249,11,36,86,146,27,240,6,8,75,6,1,179,1027,472,216,159,73.6,4,7
274,Markel Bergara\Markel-Bergara,es ESP,MF,Getafe,es La Liga,33,1986,0.8,24,2,3,7,14,3,24,0,0,,0,0,13,92,19,14,10,71.4,0,1
275,Sander Berge\Sander-Berge,no NOR,MF,Sheffield Utd,eng Premier League,21,1998,10.5,497,24,89,225,210,21,488,14,17,82.4,15,0,310,1610,756,358,309,86.3,10,16
276,Steven Bergwijn\Steven-Bergwijn,nl NED,FWMF,Tottenham,eng Premier League,21,1997,7.8,351,4,53,171,160,27,339,10,26,38.5,13,0,235,1429,846,342,233,68.1,12,16
277,Robert Berić\Robert-Beric,si SVN,FWMF,Saint-Étienne,fr Ligue 1,28,1991,4.6,115,1,4,51,63,19,107,2,6,33.3,3,0,67,412,192,179,72,40.2,7,7
278,Etrit Berisha\Etrit-Berisha,al ALB,GK,SPAL,it Serie A,30,1989,26,964,850,962,5,0,0,657,1,1,100,1,0,438,2054,1186,362,359,99.2,1,0
279,Valon Berisha\Valon-Berisha,xk KVX,MFFW,Düsseldorf,de Bundesliga,26,1993,10.5,493,7,83,266,163,17,476,2,5,40,2,0,340,1207,546,448,353,78.8,15,10
280,Valon Berisha\Valon-Berisha,xk KVX,MFFW,Lazio,it Serie A,26,1993,0.4,11,3,6,5,1,0,11,0,0,,0,0,7,41,32,6,6,100,1,0
281,Sergio Bermejo\Sergio-Bermejo,es ESP,FW,Celta Vigo,es La Liga,21,1997,0.1,4,0,0,3,2,0,4,1,1,100,1,0,5,19,5,3,2,66.7,0,1
282,Bernard\Bernard,br BRA,MFFW,Everton,eng Premier League,26,1992,14.2,763,10,95,383,351,50,748,37,62,59.7,42,1,609,3129,1705,691,546,79,35,34
