Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,FK,PK,PKatt
54,Haitam Aleesami\Haitam-Aleesami,no NOR,DF,Amiens,fr Ligue 1,28,1991,21.3,1,2,1,50,0.09,0.05,0.5,1,0,0,0
55,Álex Alegría\Alex-Alegria,es ESP,FW,Mallorca,es La Liga,26,1992,1.2,0,0,0,,0,0,,,0,0,0
56,Carles Aleñá\Carles-Alena,es ESP,MF,Barcelona,es La Liga,21,1998,1.9,0,1,1,100,0.52,0.52,0,0,0,0,0
57,Carles Aleñá\Carles-Alena,es ESP,MFFW,Betis,es La Liga,21,1998,8.2,1,12,4,33.3,1.47,0.49,0.08,0.25,0,0,0
58,Rúnar Alex Rúnarsson\Runar-Alex-Runarsson,is ISL,GK,Dijon,fr Ligue 1,24,1995,10,0,0,0,,0,0,,,0,0,0
59,Trent Alexander-Arnold\Trent-Alexander-Arnold,eng ENG,DF,Liverpool,eng Premier League,20,1998,35.3,4,44,13,29.5,1.25,0.37,0.09,0.31,12,0,0
60,Enrico Alfonso\Enrico-Alfonso,it ITA,GK,Brescia,it Serie A,31,1988,3.1,0,0,0,,0,0,,,0,0,0
61,Rachid Alioui\Rachid-Alioui,ma MAR,FW,Angers,fr Ligue 1,27,1992,17.4,6,58,21,36.2,3.34,1.21,0.1,0.29,11,0,0
62,Alisson\Alisson,br BRA,GK,Liverpool,eng Premier League,26,1992,28.3,0,0,0,,0,0,,,0,0,0
63,Allan\Allan,br BRA,MF,Napoli,it Serie A,28,1991,14.2,2,12,7,58.3,0.84,0.49,0.17,0.29,0,0,0
64,Dele Alli\Dele-Alli,eng ENG,MFFW,Tottenham,eng Premier League,23,1996,20.5,8,39,18,46.2,1.9,0.88,0.18,0.39,0,1,1
65,Miguel Almirón\Miguel-Almiron,py PAR,MFFW,Newcastle Utd,eng Premier League,25,1994,33.6,4,55,17,30.9,1.64,0.51,0.07,0.24,0,0,0
66,Marcos Alonso\Marcos-Alonso,es ESP,DF,Chelsea,eng Premier League,28,1990,15.9,4,30,8,26.7,1.89,0.5,0.13,0.5,1,0,0
67,Mickaël Alphonse\Mickael-Alphonse,GPE,DF,Dijon,fr Ligue 1,30,1989,15.3,0,8,0,0,0.52,0,0,,0,0,0
68,Sergio Álvarez\Sergio-Alvarez,es ESP,GK,Celta Vigo,es La Liga,32,1986,2,0,0,0,,0,0,,,0,0,0
69,Sergio Álvarez\Sergio-Alvarez,es ESP,MFDF,Eibar,es La Liga,27,1992,12.7,0,4,0,0,0.31,0,0,,0,0,0
70,Yeray Álvarez\Yeray-Alvarez,es ESP,DF,Athletic Club,es La Liga,24,1995,31.2,0,12,2,16.7,0.38,0.06,0,0,0,0,0
71,Bruno Alves\Bruno-Alves,pt POR,DF,Parma,it Serie A,37,1981,29.7,0,23,1,4.3,0.77,0.03,0,0,10,0,0
72,Steven Alzate\Steven-Alzate,co COL,MFDF,Brighton,eng Premier League,20,1998,13.2,0,13,3,23.1,0.98,0.23,0,0,0,0,0
73,Ibrahim Amadou\Ibrahim-Amadou,fr FRA,DFMF,Norwich City,eng Premier League,26,1993,8.4,0,6,1,16.7,0.71,0.12,0,0,0,0,0
74,Ibrahim Amadou\Ibrahim-Amadou,fr FRA,MF,Leganés,es La Liga,26,1993,8.6,0,4,0,0,0.47,0,0,,0,0,0
75,Romain Amalfitano\Romain-Amalfitano,fr FRA,MF,Dijon,fr Ligue 1,29,1989,18.8,1,11,2,18.2,0.58,0.11,0.09,0.5,0,0,0
76,Amath\Amath,sn SEN,MF,Getafe,es La Liga,23,1996,0.7,0,0,0,,0,0,,,0,0,0
77,Jordan Amavi\Jordan-Amavi,fr FRA,DF,Marseille,fr Ligue 1,25,1994,24,1,15,4,26.7,0.62,0.17,0.07,0.25,0,0,0
78,Thierry Ambrose\Thierry-Ambrose,fr FRA,FW,Metz,fr Ligue 1,22,1997,6.1,0,23,4,17.4,3.78,0.66,0,0,0,0,0
79,Kelvin Amian\Kelvin-Amian,fr FRA,DF,Toulouse,fr Ligue 1,21,1998,18.1,0,8,3,37.5,0.44,0.17,0,0,0,0,0
80,Nadiem Amiri\Nadiem-Amiri,de GER,MFFW,Leverkusen,de Bundesliga,22,1996,20.6,1,43,18,41.9,2.08,0.87,0.02,0.06,0,0,0
81,Ethan Ampadu\Ethan-Ampadu,wal WAL,DF,RB Leipzig,de Bundesliga,18,2000,0.9,0,1,0,0,1.11,0,0,,0,0,0
82,Opoku Ampomah\Opoku-Ampomah,gh GHA,FW,Düsseldorf,de Bundesliga,23,1996,5.6,0,16,5,31.3,2.88,0.9,0,0,0,0,0
83,Sofyan Amrabat\Sofyan-Amrabat,ma MAR,MF,Hellas Verona,it Serie A,22,1996,32.4,1,17,6,35.3,0.52,0.18,0,0,0,1,1
84,Joachim Andersen\Joachim-Andersen,dk DEN,DF,Lyon,fr Ligue 1,23,1996,17,1,10,1,10,0.59,0.06,0.1,1,0,0,0
85,Djavan Anderson\Djavan-Anderson,nl NED,DFMF,Lazio,it Serie A,24,1995,1.9,0,1,0,0,0.54,0,0,,0,0,0
86,Felipe Anderson\Felipe-Anderson,br BRA,MFFW,West Ham,eng Premier League,26,1993,16.6,1,23,8,34.8,1.38,0.48,0.04,0.13,0,0,0
87,Sebastian Andersson\Sebastian-Andersson,se SWE,FW,Union Berlin,de Bundesliga,28,1991,29.8,12,61,35,57.4,2.05,1.17,0.18,0.31,0,1,2
88,Florin Andone\Florin-Andone,ro ROU,MFFW,Brighton,eng Premier League,26,1993,0.8,1,1,1,100,1.23,1.23,1,1,0,0,0
89,Benjamin André\Benjamin-Andre,fr FRA,MF,Lille,fr Ligue 1,28,1990,22.8,2,16,3,18.8,0.7,0.13,0.13,0.67,0,0,0
90,Lorenzo Andrenacci\Lorenzo-Andrenacci,it ITA,GK,Brescia,it Serie A,24,1995,5.9,0,0,0,,0,0,,,0,0,0
91,Robert Andrich\Robert-Andrich,de GER,MF,Union Berlin,de Bundesliga,24,1994,28.6,1,50,7,14,1.75,0.24,0.02,0.14,4,0,0
92,Victorien Angban\Victorien-Angban,ci CIV,MF,Metz,fr Ligue 1,22,1996,11.4,0,4,0,0,0.35,0,0,,0,0,0
93,Miguel Ángel Guerrero\Miguel-Angel-Guerrero,es ESP,FW,Leganés,es La Liga,29,1990,8.8,1,13,4,30.8,1.48,0.46,0.08,0.25,0,0,1
94,Miguel Ángel Moyá\Miguel-Angel-Moya,es ESP,GK,Real Sociedad,es La Liga,35,1984,13,0,0,0,,0,0,,,0,0,0
95,José Ángel\Jose-Angel,es ESP,DF,Eibar,es La Liga,29,1989,26.2,1,24,7,29.2,0.92,0.27,0.04,0.14,8,0,0
96,Angeliño\Angelino,es ESP,DF,RB Leipzig,de Bundesliga,22,1997,12.2,1,5,2,40,0.41,0.16,0.2,0.5,0,0,0
97,Angeliño\Angelino,es ESP,DF,Manchester City,eng Premier League,22,1997,4.7,0,5,0,0,1.06,0,0,,0,0,0
98,Faustino Anjorin\Faustino-Anjorin,eng ENG,FW,Chelsea,eng Premier League,17,2001,0.2,0,1,0,0,4.5,0,0,,0,0,0
99,Peter Ankersen\Peter-Ankersen,dk DEN,DF,Genoa,it Serie A,28,1990,11.8,0,14,4,28.6,1.19,0.34,0,0,0,0,0
100,Cristian Ansaldi\Cristian-Ansaldi,ar ARG,DFMF,Torino,it Serie A,32,1986,19.6,4,28,8,28.6,1.43,0.41,0.14,0.5,1,0,0
101,Janis Antiste\Janis-Antiste,fr FRA,MF,Toulouse,fr Ligue 1,16,2002,0.1,0,1,1,100,7.5,7.5,0,0,1,0,0
102,Michail Antonio\Michail-Antonio,eng ENG,FW,West Ham,eng Premier League,29,1990,19.6,10,67,30,44.8,3.41,1.53,0.13,0.3,0,1,1
103,Antoñito\Antonito,es ESP,DFMF,Valladolid,es La Liga,31,1987,11.4,0,1,0,0,0.09,0,0,,0,0,0
104,Mirko Antonucci\Mirko-Antonucci,it ITA,FWMF,Roma,it Serie A,20,1999,0.9,0,3,0,0,3.29,0,0,,0,0,0
105,Vitorino Antunes\Vitorino-Antunes,pt POR,MF,Getafe,es La Liga,32,1987,0.1,0,0,0,,0,0,,,0,0,0
106,Christopher Antwi-Adjei\Christopher-Antwi-Adjei,gh GHA,MFFW,Paderborn 07,de Bundesliga,25,1994,27.4,1,47,10,21.3,1.71,0.36,0.02,0.1,1,0,0
107,Anuar\Anuar,ma MAR,MFFW,Valladolid,es La Liga,24,1995,2.1,0,1,0,0,0.48,0,0,,0,0,0
108,Houssem Aouar\Houssem-Aouar,fr FRA,MF,Lyon,fr Ligue 1,21,1998,21.7,3,45,17,37.8,2.07,0.78,0.07,0.18,2,0,0
109,Adil Aouchiche\Adil-Aouchiche,fr FRA,MF,Paris S-G,fr Ligue 1,17,2002,0.7,0,0,0,,0,0,,,0,0,0
110,Dennis Appiah\Dennis-Appiah,fr FRA,DF,Nantes,fr Ligue 1,27,1992,17.8,0,1,0,0,0.06,0,0,,0,0,0
111,Mauro Arambarri\Mauro-Arambarri,uy URU,MF,Getafe,es La Liga,23,1995,34.1,1,46,7,15.2,1.35,0.21,0.02,0.14,4,0,0
112,Guilherme Arana\Guilherme-Arana,br BRA,DF,Atalanta,it Serie A,22,1997,0.9,0,1,0,0,1.13,0,0,,0,0,0
113,Charles Aránguiz\Charles-Aranguiz,cl CHI,MF,Leverkusen,de Bundesliga,30,1989,23.5,1,15,2,13.3,0.64,0.08,0.07,0.5,0,0,0
114,Luiz Araújo\Luiz-Araujo,br BRA,FWMF,Lille,fr Ligue 1,23,1996,9.2,2,24,11,45.8,2.61,1.2,0.08,0.18,0,0,0
115,Néstor Araujo\Nestor-Araujo,mx MEX,DF,Celta Vigo,es La Liga,27,1991,32.1,1,12,3,25,0.37,0.09,0.08,0.33,0,0,0
116,Ronald Araújo\Ronald-Araujo,uy URU,DF,Barcelona,es La Liga,20,1999,2.6,0,1,0,0,0.38,0,0,,0,0,0
117,Anaitz Arbilla\Anaitz-Arbilla,es ESP,DF,Eibar,es La Liga,32,1987,22.3,1,14,2,14.3,0.63,0.09,0.07,0.5,3,0,0
118,Alphonse Areola\Alphonse-Areola,fr FRA,GK,Real Madrid,es La Liga,26,1993,4,0,0,0,,0,0,,,0,0,0
119,Alphonse Areola\Alphonse-Areola,fr FRA,GK,Paris S-G,fr Ligue 1,26,1993,3,0,0,0,,0,0,,,0,0,0
120,Santiago Arias\Santiago-Arias,co COL,DF,Atlético Madrid,es La Liga,27,1992,12,0,6,2,33.3,0.5,0.17,0,0,0,0,0
121,Nicolò Armini\Nicolo-Armini,it ITA,DF,Lazio,it Serie A,18,2001,0,0,0,0,,0,0,,,0,0,0
122,Stuart Armstrong\Stuart-Armstrong,sco SCO,MF,Southampton,eng Premier League,27,1992,19.1,5,46,19,41.3,2.41,1,0.11,0.26,0,0,0
123,José Arnaiz\Jose-Arnaiz,es ESP,FWMF,Osasuna,es La Liga,24,1995,8.8,2,21,6,28.6,2.39,0.68,0.1,0.33,0,0,0
124,José Arnaiz\Jose-Arnaiz,es ESP,MFFW,Leganés,es La Liga,24,1995,3.7,0,11,5,45.5,2.94,1.34,0,0,0,0,0
125,Maximilian Arnold\Maximilian-Arnold,de GER,MF,Wolfsburg,de Bundesliga,25,1994,31.3,4,63,17,27,2.01,0.54,0.06,0.24,9,0,0
126,Kepa Arrizabalaga\Kepa-Arrizabalaga,es ESP,GK,Chelsea,eng Premier League,24,1994,33,0,0,0,,0,0,,,0,0,0
127,Kwadwo Asamoah\Kwadwo-Asamoah,gh GHA,DF,Inter,it Serie A,30,1988,7.1,0,3,0,0,0.42,0,0,,0,0,0
128,Santiago Ascacíbar\Santiago-Ascacibar,ar ARG,MF,Hertha BSC,de Bundesliga,22,1997,7,0,2,0,0,0.28,0,0,,0,0,0
129,Sergio Asenjo\Sergio-Asenjo,es ESP,GK,Villarreal,es La Liga,30,1989,34,0,0,0,,0,0,,,0,0,0
130,Marco Asensio\Marco-Asensio,es ESP,FW,Real Madrid,es La Liga,23,1996,3.7,3,9,5,55.6,2.41,1.34,0.33,0.6,1,0,0
131,Kristoffer Askildsen\Kristoffer-Askildsen,no NOR,MF,Sampdoria,it Serie A,18,2001,0.8,1,1,1,100,1.18,1.18,1,1,0,0,0
132,Iago Aspas\Iago-Aspas,es ESP,FW,Celta Vigo,es La Liga,31,1987,36.2,14,78,31,39.7,2.15,0.86,0.12,0.29,11,5,7
133,Roger Assalé\Roger-Assale,ci CIV,FWMF,Leganés,es La Liga,25,1993,5.9,2,11,6,54.5,1.86,1.02,0.18,0.33,0,0,0
134,Miguel Atienza\Miguel-Atienza,es ESP,MF,Eibar,es La Liga,,,0.3,0,1,0,0,3,0,0,,0,0,0
135,Christian Atsu\Christian-Atsu,gh GHA,FWMF,Newcastle Utd,eng Premier League,27,1992,8.3,0,5,1,20,0.6,0.12,0,0,0,0,0
136,Youcef Attal\Youcef-Attal,dz ALG,FWDF,Nice,fr Ligue 1,23,1996,11.1,1,19,9,47.4,1.7,0.81,0.05,0.11,0,0,0
137,Pierre-Emerick Aubameyang\Pierre-Emerick-Aubameyang,ga GAB,FW,Arsenal,eng Premier League,30,1989,34.8,22,90,40,44.4,2.58,1.15,0.22,0.5,2,2,2
138,Emil Audero\Emil-Audero,it ITA,GK,Sampdoria,it Serie A,22,1997,36,0,0,0,,0,0,,,0,0,0
139,Tommaso Augello\Tommaso-Augello,it ITA,DF,Sampdoria,it Serie A,24,1994,12.6,0,0,0,,0,0,,,0,0,0
140,Jean-Kévin Augustin\Jean-Kevin-Augustin,fr FRA,FW,Monaco,fr Ligue 1,22,1997,3,0,7,3,42.9,2.37,1.02,0,0,0,0,0
141,Ludwig Augustinsson\Ludwig-Augustinsson,se SWE,DF,Werder Bremen,de Bundesliga,25,1994,10.3,0,5,0,0,0.49,0,0,,2,0,0
142,Serge Aurier\Serge-Aurier,ci CIV,DF,Tottenham,eng Premier League,26,1992,30,1,13,4,30.8,0.43,0.13,0.08,0.25,0,0,0
143,Mathias Autret\Mathias-Autret,fr FRA,MFFW,Brest,fr Ligue 1,28,1991,13.6,2,27,9,33.3,1.99,0.66,0.07,0.22,0,0,0
144,Ezequiel Ávila\Ezequiel-Avila,ar ARG,FW,Osasuna,es La Liga,25,1994,17.7,9,68,27,39.7,3.85,1.53,0.13,0.33,0,0,0
145,Javier Avilés\Javier-Aviles,es ESP,MFFW,Leganés,es La Liga,21,1997,2,1,5,2,40,2.45,0.98,0.2,0.5,0,0,0
146,Chidozie Awaziem\Chidozie-Awaziem,ng NGA,DF,Leganés,es La Liga,22,1997,22.2,0,10,0,0,0.45,0,0,,0,0,0
147,Taiwo Awoniyi\Taiwo-Awoniyi,ng NGA,FW,Mainz 05,de Bundesliga,21,1997,5.4,1,13,3,23.1,2.42,0.56,0.08,0.33,0,0,0
148,Florian Ayé\Florian-Aye,fr FRA,FWMF,Brescia,it Serie A,22,1997,15.3,0,27,7,25.9,1.76,0.46,0,0,0,0,0
149,Jordan Ayew\Jordan-Ayew,gh GHA,FWMF,Crystal Palace,eng Premier League,27,1991,35,9,56,24,42.9,1.6,0.69,0.16,0.38,0,0,0
150,Kaan Ayhan\Kaan-Ayhan,tr TUR,DF,Düsseldorf,de Bundesliga,24,1994,30.3,2,28,4,14.3,0.92,0.13,0.07,0.5,7,0,0
151,Ramon Azeez\Ramon-Azeez,ng NGA,MF,Granada,es La Liga,26,1992,15.1,2,19,3,15.8,1.26,0.2,0.11,0.67,0,0,0
152,César Azpilicueta\Cesar-Azpilicueta,es ESP,DF,Chelsea,eng Premier League,29,1989,35.9,2,29,6,20.7,0.81,0.17,0.07,0.33,0,0,0
153,Ludovic Baal\Ludovic-Baal,gf GUF,DF,Brest,fr Ligue 1,33,1986,9.2,0,2,0,0,0.22,0,0,,0,0,0
154,Iddrisu Baba\Iddrisu-Baba,gh GHA,MF,Mallorca,es La Liga,23,1996,32.3,0,15,2,13.3,0.47,0.06,0,0,0,0,0
155,Khouma Babacar\Khouma-Babacar,sn SEN,FW,Lecce,it Serie A,26,1993,15.8,3,47,16,34,2.97,1.01,0.06,0.19,0,0,2
156,Carlos Bacca\Carlos-Bacca,co COL,FWMF,Villarreal,es La Liga,32,1986,7.6,2,17,6,35.3,2.22,0.78,0.12,0.33,0,0,0
157,Milan Badelj\Milan-Badelj,hr CRO,MF,Fiorentina,it Serie A,30,1989,17.6,1,16,2,12.5,0.91,0.11,0.06,0.5,0,0,0
158,Matthias Bader\Matthias-Bader,de GER,DF,Köln,de Bundesliga,22,1997,0.1,0,0,0,,0,0,,,0,0,0
159,Bastian Badu\Bastian-Badu,fr FRA,FW,Montpellier,fr Ligue 1,19,2000,0.1,0,1,0,0,10,0,0,,0,0,0
160,Alejandro Baena\Alejandro-Baena,es ESP,MF,Villarreal,es La Liga,18,2001,0.2,0,0,0,,0,0,,,0,0,0
161,Stéphane Bahoken\Stephane-Bahoken,cm CMR,FW,Angers,fr Ligue 1,27,1992,10.1,4,20,9,45,1.98,0.89,0.15,0.33,0,1,1
162,Daniel Baier\Daniel-Baier,de GER,MF,Augsburg,de Bundesliga,35,1984,21.6,1,16,2,12.5,0.74,0.09,0.06,0.5,0,0,0
163,Leon Bailey\Leon-Bailey,jm JAM,FWMF,Leverkusen,de Bundesliga,21,1997,12.1,5,31,11,35.5,2.56,0.91,0.16,0.45,1,0,0
164,Eric Bailly\Eric-Bailly,ci CIV,DF,Manchester Utd,eng Premier League,25,1994,1.7,0,0,0,,0,0,,,0,0,0
165,Dénys Bain\Denys-Bain,fr FRA,DF,Brest,fr Ligue 1,26,1993,14.1,1,3,1,33.3,0.21,0.07,0.33,1,0,0,0
166,Leighton Baines\Leighton-Baines,eng ENG,DF,Everton,eng Premier League,34,1984,4.5,0,1,0,0,0.22,0,0,,1,0,0
167,Stefan Bajic\Stefan-Bajic,fr FRA,GK,Saint-Étienne,fr Ligue 1,17,2001,1,0,0,0,,0,0,,,0,0,0
168,Tiemoué Bakayoko\Tiemoue-Bakayoko,fr FRA,MF,Monaco,fr Ligue 1,24,1994,19.1,1,24,8,33.3,1.26,0.42,0.04,0.13,0,0,0
169,Lewis Baker\Lewis-Baker,eng ENG,MF,Düsseldorf,de Bundesliga,24,1995,6.1,0,12,5,41.7,1.98,0.83,0,0,2,0,0
170,Mitchel Bakker\Mitchel-Bakker,nl NED,DF,Paris S-G,fr Ligue 1,19,2000,1,0,0,0,,0,0,,,0,0,0
171,Ridle Baku\Ridle-Baku,de GER,DFMF,Mainz 05,de Bundesliga,21,1998,26.1,1,22,6,27.3,0.84,0.23,0.05,0.17,0,0,0
172,Fabián Balbuena\Fabian-Balbuena,py PAR,DF,West Ham,eng Premier League,27,1991,13.1,1,10,4,40,0.76,0.31,0.1,0.25,0,0,0
173,Keita Baldé\Keita-Balde,sn SEN,FWMF,Monaco,fr Ligue 1,24,1995,9.5,4,28,13,46.4,2.94,1.36,0.14,0.31,0,0,0
174,George Baldock\George-Baldock,eng ENG,DF,Sheffield Utd,eng Premier League,26,1993,38,2,13,5,38.5,0.34,0.13,0.15,0.4,0,0,0
175,Gareth Bale\Gareth-Bale,wal WAL,FWMF,Real Madrid,es La Liga,30,1989,12.1,2,34,13,38.2,2.81,1.07,0.06,0.15,3,0,0
176,Mikel Balenziaga\Mikel-Balenziaga,es ESP,DF,Athletic Club,es La Liga,31,1988,6.3,0,3,0,0,0.48,0,0,,0,0,0
177,Leonardo Balerdi\Leonardo-Balerdi,ar ARG,DFMF,Dortmund,de Bundesliga,20,1999,1.5,0,0,0,,0,0,,,0,0,0
178,Marco Ballarini\Marco-Ballarini,it ITA,MF,Udinese,it Serie A,18,2001,0,0,0,0,,0,0,,,0,0,0
179,Fodé Ballo-Touré\Fode-Ballo-Toure,fr FRA,DF,Monaco,fr Ligue 1,22,1997,18.7,0,5,2,40,0.27,0.11,0,0,0,0,0
180,Florent Balmont\Florent-Balmont,fr FRA,MF,Dijon,fr Ligue 1,39,1980,4.5,0,7,3,42.9,1.57,0.67,0,0,0,0,0
181,Mario Balotelli\Mario-Balotelli,it ITA,FW,Brescia,it Serie A,28,1990,15.6,5,71,24,33.8,4.55,1.54,0.07,0.21,16,0,0
182,Abdoulaye Bamba\Abdoulaye-Bamba,ci CIV,DF,Angers,fr Ligue 1,29,1990,6.2,0,1,0,0,0.16,0,0,,0,0,0
183,Jonathan Bamba\Jonathan-Bamba,fr FRA,FWMF,Lille,fr Ligue 1,23,1996,21.5,1,44,23,52.3,2.04,1.07,0,0,0,1,3
184,Éver Banega\Ever-Banega,ar ARG,MF,Sevilla,es La Liga,31,1988,27.5,3,38,8,21.1,1.38,0.29,0.03,0.13,4,2,2
185,Mattia Bani\Mattia-Bani,it ITA,DF,Bologna,it Serie A,25,1993,24.5,4,17,7,41.2,0.69,0.29,0.24,0.57,0,0,0
186,Antonín Barák\Antonin-Barak,cz CZE,MF,Udinese,it Serie A,24,1994,2.2,0,4,2,50,1.86,0.93,0,0,0,0,0
187,Antonín Barák\Antonin-Barak,cz CZE,MF,Lecce,it Serie A,24,1994,15.2,2,34,13,38.2,2.24,0.85,0.06,0.15,0,0,0
188,Federico Barba\Federico-Barba,it ITA,DF,Valladolid,es La Liga,25,1993,5,0,1,1,100,0.2,0.2,0,0,0,0,0
189,Danilo Barbosa\Danilo-Barbosa,br BRA,DFMF,Nice,fr Ligue 1,23,1996,12.5,0,5,1,20,0.4,0.08,0,0,2,0,0
190,Melvin Bard\Melvin-Bard,fr FRA,DF,Lyon,fr Ligue 1,18,2000,0.5,0,0,0,,0,0,,,0,0,0
191,Enis Bardhi\Enis-Bardhi,mk MKD,MF,Levante,es La Liga,24,1995,23.5,7,56,18,32.1,2.38,0.77,0.13,0.39,11,0,0
192,Phil Bardsley\Phil-Bardsley,sco SCO,DF,Burnley,eng Premier League,34,1985,21,0,12,5,41.7,0.57,0.24,0,0,0,0,0
193,Nicolò Barella\Nicolo-Barella,it ITA,MF,Inter,it Serie A,22,1997,22.4,1,24,5,20.8,1.07,0.22,0.04,0.2,0,0,0
194,Philipp Bargfrede\Philipp-Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,30,1989,6.5,0,5,0,0,0.77,0,0,,0,0,0
195,Antonino Barillà\Antonino-Barilla,it ITA,MF,Parma,it Serie A,31,1988,18.8,1,16,3,18.8,0.85,0.16,0.06,0.33,0,0,0
196,Kike Barja\Kike-Barja,es ESP,MFFW,Osasuna,es La Liga,22,1997,3.5,0,6,3,50,1.73,0.86,0,0,0,0,0
197,Ross Barkley\Ross-Barkley,eng ENG,MF,Chelsea,eng Premier League,25,1993,12.3,1,40,12,30,3.26,0.98,0.03,0.08,4,0,0
198,Aymen Barkok\Aymen-Barkok,ma MAR,FWMF,Düsseldorf,de Bundesliga,21,1998,0.9,0,0,0,,0,0,,,0,0,0
199,Ashley Barnes\Ashley-Barnes,eng ENG,FW,Burnley,eng Premier League,29,1989,15,6,39,11,28.2,2.6,0.73,0.13,0.45,0,1,1
200,Harvey Barnes\Harvey-Barnes,eng ENG,MFFW,Leicester City,eng Premier League,21,1997,23.1,6,61,27,44.3,2.64,1.17,0.1,0.22,0,0,0
201,Antonio Barragán\Antonio-Barragan,es ESP,DF,Betis,es La Liga,32,1987,7.1,0,2,0,0,0.28,0,0,,0,0,0
202,Antonio Barreca\Antonio-Barreca,it ITA,DFMF,Genoa,it Serie A,24,1995,12.2,0,6,3,50,0.49,0.25,0,0,0,0,0
203,Leandro Barreiro Martins\Leandro-Barreiro-Martins,lu LUX,MF,Mainz 05,de Bundesliga,19,2000,10.4,0,7,1,14.3,0.67,0.1,0,0,0,0,0
204,Ander Barrenetxea\Ander-Barrenetxea,es ESP,FWMF,Real Sociedad,es La Liga,17,2001,4.9,0,15,5,33.3,3.05,1.02,0,0,0,0,0
205,Édgar Barreto\Edgar-Barreto,py PAR,MF,Sampdoria,it Serie A,35,1984,1,0,1,1,100,1,1,0,0,0,0,0
206,Musa Barrow\Musa-Barrow,gm GAM,FW,Bologna,it Serie A,20,1998,15,9,66,21,31.8,4.39,1.4,0.12,0.38,7,1,1
207,Musa Barrow\Musa-Barrow,gm GAM,FWMF,Atalanta,it Serie A,20,1998,2.1,0,10,4,40,4.74,1.89,0,0,0,0,1
208,Fin Bartels\Fin-Bartels,de GER,FWMF,Werder Bremen,de Bundesliga,32,1987,3.8,0,7,3,42.9,1.85,0.79,0,0,0,0,0
209,Marc Bartra\Marc-Bartra,es ESP,DFMF,Betis,es La Liga,28,1991,28,3,21,5,23.8,0.75,0.18,0.14,0.6,0,0,0
210,Daniele Baselli\Daniele-Baselli,it ITA,MF,Torino,it Serie A,27,1992,14.2,0,7,3,42.9,0.49,0.21,0,0,1,0,0
211,Chris Basham\Chris-Basham,eng ENG,DF,Sheffield Utd,eng Premier League,31,1988,36,0,6,0,0,0.17,0,0,,0,0,0
212,Toma Bašić\Toma-Basic,hr CRO,MF,Bordeaux,fr Ligue 1,22,1996,11,1,17,4,23.5,1.54,0.36,0.06,0.25,4,0,0
213,Thomas Basila\Thomas-Basila,fr FRA,DF,Nantes,fr Ligue 1,20,1999,4.6,0,1,0,0,0.22,0,0,,0,0,0
214,Gil Bastião Dias\Gil-Bastiao-Dias,pt POR,DFMF,Granada,es La Liga,22,1996,4,0,6,2,33.3,1.52,0.51,0,0,0,0,0
215,Gil Bastião Dias\Gil-Bastiao-Dias,pt POR,DFMF,Monaco,fr Ligue 1,22,1996,11.7,0,16,5,31.3,1.36,0.43,0,0,0,0,0
216,Borja Bastón\Borja-Baston,es ESP,MFFW,Aston Villa,eng Premier League,26,1992,0.2,0,0,0,,0,0,,,0,0,0
217,Alessandro Bastoni\Alessandro-Bastoni,it ITA,DF,Inter,it Serie A,20,1999,21.3,2,8,4,50,0.37,0.19,0.25,0.5,0,0,0
218,Bastos\Bastos,ao ANG,DF,Lazio,it Serie A,28,1991,8.5,1,7,2,28.6,0.82,0.24,0.14,0.5,0,0,0
219,Oliver Batista-Meier\Oliver-Batista-Meier,de GER,FW,Bayern Munich,de Bundesliga,18,2001,0.1,0,0,0,,0,0,,,0,0,0
220,Michy Batshuayi\Michy-Batshuayi,be BEL,FW,Chelsea,eng Premier League,25,1993,2.7,1,15,2,13.3,5.65,0.75,0.07,0.5,0,0,0
221,Cristian Battocchio\Cristian-Battocchio,it ITA,MF,Brest,fr Ligue 1,27,1992,15.5,3,20,6,30,1.29,0.39,0.15,0.5,3,0,1
222,Oliver Baumann\Oliver-Baumann,de GER,GK,Hoffenheim,de Bundesliga,29,1990,30,0,0,0,,0,0,,,0,0,0
223,Julian Baumgartlinger\Julian-Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,31,1988,19.9,2,17,5,29.4,0.85,0.25,0.12,0.4,0,0,0
224,Christoph Baumgartner\Christoph-Baumgartner,at AUT,MFFW,Hoffenheim,de Bundesliga,19,1999,16.6,7,56,23,41.1,3.38,1.39,0.13,0.3,0,0,0
225,Noah Joel Sarenren Bazee\Noah-Joel-Sarenren-Bazee,ng NGA,FW,Augsburg,de Bundesliga,22,1996,4.2,1,4,3,75,0.94,0.71,0.25,0.33,0,0,0
226,Ihlas Bebou\Ihlas-Bebou,tg TOG,FWMF,Hoffenheim,de Bundesliga,25,1994,23.4,6,35,16,45.7,1.5,0.69,0.17,0.38,0,0,0
227,Rodrigo Becão\Rodrigo-Becao,br BRA,DF,Udinese,it Serie A,23,1996,24.6,1,8,2,25,0.33,0.08,0.13,0.5,0,0,0
228,Sheraldo Becker\Sheraldo-Becker,nl NED,MFFW,Union Berlin,de Bundesliga,24,1995,6,0,7,4,57.1,1.17,0.67,0,0,0,0,0
